Entry	EC number
Q1JF16	6.3.4.2
A4TPD5	6.3.4.20
B0JTF5	6.3.3.1
Q5M1S7	6.3.4.2
B2GF74	6.3.5.3
Q11HU6	6.3.4.2
Q8DKT7	6.3.4.2
Q47QN2	6.3.4.2
Q2YPU8	6.3.4.2
Q57D05	6.3.4.2
Q9Z8U8	6.3.4.2
A1AZM1	6.3.4.4
P57878	6.3.2.6
Q6D7R1	6.3.2.6
C0S3Z3	6.3.4.4
A7ML12	6.3.3.1
Q7V581	6.3.3.1
A5UMW9	6.3.5.3
Q8XA46	6.3.5.3
P0A5T9	6.3.5.3
B4F271	6.3.4.4
Q9HXN2	6.3.5.3
Q5SI57	6.3.5.3; 3.5.1.2
A5GSC3	6.3.4.4
C5BRH0	6.3.4.4
Q54975	6.3.4.18
A8I8B0	6.3.5.3
Q7MGL1	6.3.4.18
B8FI50	6.3.2.6
P9WHN3	6.3.4.4
P0A7D7	6.3.2.6
Q46QQ8	6.3.4.4
Q72GT4	6.3.4.4
A4YCP2	6.3.4.23
Q8A004	6.3.2.6
Q89IB6	6.3.5.3; 3.5.1.2
B9J1K2	6.3.2.6
Q8KCS5	6.3.5.3; 3.5.1.2
A9VRF0	6.3.5.3; 3.5.1.2
Q6GQJ7	6.1.1.19
Q5NXU8	6.1.1.11
Q9KT69	6.1.1.10
A4JDU8	6.1.1.20
A4VYA3	6.1.1.19
A3CXH4	6.1.1.23
Q7TTU6	6.1.1.20
Q31C25	6.1.1.15
B3R1N9	6.1.1.17
Q1RH56	6.2.1.5
O51680	6.1.1.9
A6VFU7	6.1.1.17
B7USP3	6.1.1.12
C1CCV6	6.1.1.20
A6V489	6.1.1.20
A5F2P8	6.1.1.10
Q5HAU7	6.1.1.20
Q46CG5	6.1.1.17
A8FK07	6.1.1.3
B0S8Z4	6.1.1.11
A7MR65	6.1.1.6
Q15T16	6.1.1.11
A9BM51	6.1.1.17
Q0SRP8	6.1.1.12
Q9RVD6	6.1.1.2
A9N9Z2	6.1.1.15
Q0I3A8	6.2.1.5
B0JY53	6.1.1.17
Q986B6	6.1.1.14
Q86A90	6.1.1.2
B1KIT5	6.1.1.5
C3PLY5	6.1.1.14
B4TA89	6.1.1.16
Q5HU13	6.1.1.4
Q164A4	6.1.1.16
A8F3R6	6.1.1.11
Q5UYF3	6.1.1.20
B0BBT3	6.1.1.9
O13861	6.1.-.-
P61697	6.1.1.7
B3EKG5	6.1.1.20
Q5LRJ6	6.1.1.16
Q8TTA3	6.1.1.6
Q67TJ8	6.1.1.11
B1LCK9	6.1.1.20
Q8KC74	6.1.1.9
B2VJ90	6.1.1.12
A6WLP8	6.1.1.16
A4WIW5	6.1.1.3
B2S475	6.1.1.3
Q6F166	6.1.1.20
Q6NGW2	6.1.1.3
A4YI40	6.1.1.11
Q5QYV9	6.1.1.6
B8E5F2	6.1.1.16
Q7MAK6	6.1.1.19
Q98QG4	6.1.1.6
P67509	6.1.1.5
Q47GH9	6.1.1.11
A7FY80	6.1.1.20
Q6N5W6	6.1.1.19
B1KLU0	6.1.1.16
Q48SL8	6.1.1.5
Q38V83	6.1.1.6
Q0SMQ8	6.1.1.16
Q057D6	6.1.1.16
Q5GTJ5	6.1.1.20
B2V9T1	6.1.1.5
A3CY14	6.1.1.6
B3CMJ4	6.1.1.3
C0QT74	6.1.1.23
A4WPJ3	6.1.1.15
B0BAS9	6.2.1.5
B0BV96	6.1.1.11
Q8DVX9	6.1.1.17
Q7NI06	6.1.1.17
Q057H8	6.1.1.7
P46191	6.1.1.6
Q8EUW7	6.1.1.15
Q5GSH2	6.1.1.11
Q8FKZ4	6.1.1.15
Q92BJ4	6.1.1.12
Q5NHY6	6.1.1.17
Q2SR35	6.1.1.6
P17922	6.1.1.20
B3Q6H9	6.1.1.11
A8GN90	6.1.1.15
A8EZ06	6.1.1.20
B2VDZ9	6.1.1.15
A7NJB8	6.1.1.11
Q3IZS9	6.1.1.15
Q1GZR7	6.1.1.3
A8H246	6.1.1.21
C0ZH54	6.1.1.11
B1JZC6	6.1.1.19
B8D7K5	6.1.1.11
A4G3S7	6.1.1.17
B7LN61	6.1.1.11
B2UTL0	6.1.1.23
P46213	6.1.1.5
Q9ZCG5	6.1.1.11
P25345	6.1.1.22
P0A8M4	6.1.1.3
Q8YPW9	6.1.1.6
A1AWT1	6.1.1.20
Q5PH92	6.1.1.20
Q606C1	6.1.1.9
Q8DWA9	6.1.1.16
Q65S97	6.1.1.9
B0TT20	6.1.1.3
Q8R7T3	6.1.1.16
B5F146	6.1.1.11
B8J4E0	6.1.1.20
Q3JCN7	6.1.1.15
Q2YBW3	6.1.1.15
A4JFD0	6.1.1.16
Q82FK8	6.1.1.11
B1ZP17	6.2.1.5
Q937W6	6.1.1.6
B2IQU2	6.1.1.14
B2S076	6.1.1.17
A7HXK4	6.1.1.11
B4SVG0	6.1.1.19
P67563	6.1.1.11
Q3YZ38	6.1.1.21
Q9PI05	6.1.1.7
Q5PMZ2	6.1.1.19
Q5M0Y6	6.1.1.14
Q03LV7	6.1.1.14
Q2RNL4	6.1.1.3
B0TYM9	6.1.1.11
Q9JVA0	6.1.1.20
A4W3J5	6.1.1.14
Q8EER9	6.1.1.3
B5RRI1	6.1.1.17
A0B8D4	6.1.1.3
Q048S3	6.1.1.17
Q7WK46	6.1.1.6
A4TN29	6.1.1.11
Q8EUJ9	6.1.1.20
Q2A2B0	6.1.1.11
O27504	6.1.1.3
A8H4U6	6.1.1.3
B2SDH2	6.1.1.11
A7X345	6.1.1.21
Q8YE74	6.1.1.20
Q8E0C4	6.1.1.7
Q30PF0	6.1.1.14
A8AYI8	6.1.1.7
P47576	6.1.1.9
Q2NE12	6.1.1.19
C5D8P2	6.1.1.5
Q92Q22	6.1.1.11
A0RX10	6.1.1.7
Q31KD2	6.1.1.14
P60909	6.1.1.21
Q86KU2	6.1.1.9
Q03WY0	6.1.1.14
Q0BMT1	6.1.1.15
Q3Z267	6.1.1.3
Q9KD49	6.1.1.14
B6IZ97	6.2.1.5
Q7VP34	6.1.1.5
B4RCH3	6.2.1.5
Q72JT9	6.1.1.6
Q3AVV3	6.1.1.7
Q5SJG7	6.1.1.6
Q7UAE6	6.1.1.12
Q4R4U9	6.1.1.11
Q19713	6.1.1.20
B7M1C3	6.1.1.20
Q88FB2	6.2.1.5
B1XG21	6.1.1.20
Q6YPX7	6.1.1.20
Q9HJW4	6.1.1.7
Q83HV0	6.1.1.7
B1IJG7	6.1.1.7
Q6G8T9	6.1.1.12
C0PW78	6.1.1.4
Q3IIL2	6.1.1.20
Q2GEB1	6.1.1.3
Q58659	6.1.1.10
Q1AWB4	6.1.1.23
A6LMH9	6.1.1.7
A9A2B1	6.1.1.3
C3PNF9	6.2.1.5
O05966	6.2.1.5
Q98CQ1	6.1.1.20
Q0HXU4	6.1.1.4
Q7MHR6	6.1.1.7
B1H0J3	6.1.1.17
Q1B9I0	6.1.1.7
C6DYJ1	6.1.1.20
B2SUD0	6.1.1.7
B1W463	6.3.5.5
Q8XHB2	6.3.5.5
Q50983	6.3.5.5
Q1D6Y8	6.3.5.5
A8IQ54	6.3.4.5
Q9CC10	6.3.4.5
P9WPW7	6.3.4.5
Q94FT3	6.6.1.1
Q9CCK2	6.3.2.31; 6.3.2.34; 1.3.8.-
Q03ZI1	6.3.2.4
Q9C1W9	6.5.1.1
B3DVV9	6.3.2.4
A3PXS0	6.3.2.4
B1LXZ1	6.3.2.4
Q3K1T9	6.3.2.4
B0UB90	6.3.2.4
Q04G13	6.3.2.4
A5D2F9	6.3.2.4
Q9YD18	6.5.1.7
Q62GS9	6.3.2.4
P22248	6.3.1.2
Q11GS8	6.3.2.4
A7GAL4	6.3.2.4
Q02154	6.3.1.2
P08192	6.3.2.12; 6.3.2.17
A4IVY3	6.3.5.7
A7GX43	6.3.5.-
A0R922	6.3.5.-
B0UHC7	6.3.5.-
B9RRX2	6.3.5.-
P64197	6.3.5.-
Q3SM40	6.3.5.-
B2TIZ8	6.3.5.-
Q6N409	6.3.2.9
O83361	6.3.2.8
Q2NZB9	6.3.2.8
Q3AAE4	6.3.2.9
A8FKL9	6.3.2.9
A4SI57	6.3.2.8
B0U0L7	6.3.4.2
A1B9Q5	6.3.4.20
A4SVH9	6.3.4.20
Q8FKA4	6.3.4.20
A4XRT0	6.3.4.20
Q9ZM99	6.3.4.2
Q09794	6.3.5.5; 2.1.3.2
B9L7R9	6.3.4.2
A4W8L7	6.3.2.-
B2SXV1	6.3.4.2
A1APF9	6.3.4.2
A6VDX3	6.3.2.-
A9KBZ3	6.3.3.1
Q7UNW8	6.3.2.-
Q4CWX1	6.3.4.4
Q17G75	6.3.4.4
B8FJY6	6.3.3.1
A3M5Y3	6.3.4.2
A9MM16	6.3.4.20
Q8XAC5	6.3.3.1
B0KCH7	6.1.1.17
A4TE16	6.1.1.17
Q8RC57	6.3.3.1
P37464	6.1.1.11
Q88Y40	6.1.1.22
Q46F25	6.3.5.3
Q5QW95	6.3.4.4
Q743F9	6.3.5.3; 3.5.1.2
B8ZSV5	6.3.5.3
Q0SXA5	6.3.4.4
A6Q3E8	6.3.5.3
Q4ZW72	6.3.2.6
B4TD62	6.3.2.6
P36429	6.1.1.23
Q31F14	6.1.1.3
B5ZMG0	6.1.1.11
Q5L7Q8	6.1.1.19
Q7VXE1	6.1.1.7
C4LIW2	6.1.1.23
Q1QWG2	6.1.1.23
A6LTR7	6.1.1.20
B1I721	6.1.1.5
Q5HRM5	6.1.1.17
P99170	6.1.1.17
P67508	6.1.1.5
B1L0T0	6.1.1.20
Q600Q7	6.1.1.15
Q1CIG8	6.1.1.20
Q6G419	6.1.1.11
A0KNT0	6.1.1.17
B0K0Z5	6.1.1.11
Q17WW9	6.1.1.17
Q2VYZ1	6.1.1.20
P9WFV9	6.1.1.17
B5YDT0	6.1.1.23
B2J116	6.1.1.23
A9B0I2	6.2.1.5
Q88Z28	6.1.1.6
A8GR83	6.1.1.3
C3N5S5	6.1.1.5
A1B431	6.1.1.23
Q99W73	6.1.1.16
Q8DGI7	6.1.1.5
B6IZG0	6.1.1.20
Q2NX39	6.1.1.14
A5CFB7	6.1.1.17
Q4UK35	6.1.1.11
Q01XA0	6.1.1.7
Q97RS9	6.1.1.6
Q0HJN6	6.1.1.10
B7NEL0	6.1.1.14
A4VJB3	6.1.1.7
C1AMT6	6.1.1.19
A0QHB6	6.1.1.20
Q8A756	6.1.1.20
A6UQD9	6.1.1.20
A1KI80	6.1.1.19
B3GY37	6.1.1.12
Q03F51	6.1.1.21
A7HSL7	6.1.1.4
A5G7Q7	6.1.1.14
P0DJA8	6.1.1.15
P59078	6.1.1.10
Q8E0I1	6.1.1.6
Q7TV01	6.1.1.4
A6L0U5	6.1.1.22
Q9KY56	6.2.1.5
Q2YXK5	6.1.1.15
Q5P221	6.1.1.5
Q0SVB1	6.1.1.18
Q8UHP1	6.1.1.14
P99105	6.3.5.2
B5R9V4	6.3.1.20
Q5F4X9	6.3.5.2
B8NJG3	2.3.1.-; 6.3.2.-
A9R087	6.3.1.20
B9JYR4	6.3.4.21
O86953	6.3.2.1
A1V0S0	6.3.2.9
B7JBM7	6.3.2.1
B7LFW1	6.3.2.8
Q89LP8	6.3.4.20
B6J4W8	6.3.4.2
Q8FYB3	6.3.4.20
Q2YR96	6.3.4.20
Q3Z6N1	6.3.4.2
Q0ARS7	6.3.4.20
B0U5E6	6.3.2.-
C3KVW4	6.3.4.20
B9DYU5	6.3.4.20
C5B8X3	6.3.4.2
B7K7J4	6.3.4.20
Q3YSZ0	6.3.4.2
Q480C9	6.3.4.20
A0Q4L3	6.3.4.2
B7NJ50	6.3.4.20
A0M3I8	6.3.4.2
A2C5G1	6.3.4.20
B7LMD5	6.3.4.20
Q9YBY0	6.3.4.20
B5EDQ7	6.3.4.20
Q18FG3	6.3.4.2
A5G8S2	6.3.4.20
Q8U4N3	6.3.4.20
A6UTE4	6.3.4.2
A9A5G9	6.3.2.6
Q3A515	6.3.3.1
A4T9Y6	6.3.4.2
A7ZJS0	6.3.2.-
Q6AK63	6.3.3.1
Q725A8	6.3.4.4
Q8YFK1	6.3.4.13
A3CX68	6.1.1.15
Q9Z930	6.1.1.4
A9KF44	6.1.1.23
Q7W862	6.1.1.16
A1WMG9	6.1.1.20
Q8YH36	6.1.1.17
A1KH85	6.2.1.5
C3LLR5	6.1.1.20
B5ZQK2	6.1.1.3
A5VQ54	6.1.1.19
C4XL11	6.1.1.3
A3DMR5	6.1.1.17
B9KKC7	6.1.1.3
Q2IWG6	6.1.1.11
B1JJ17	6.1.1.3
Q3ZXB5	6.1.1.3
Q12TC0	6.1.1.14
Q8G1N5	6.1.1.16
A1JRM9	6.1.1.19
C1CLZ8	6.1.1.5
B5RR43	6.1.1.11
B0U3G5	6.1.1.11
A3DLW5	6.1.1.16
B4TD92	6.1.1.21
B8D9R3	6.1.1.16
C0RIL0	6.1.1.19
Q609J9	6.1.1.17
Q16BG6	6.1.1.20
A2CDX5	6.1.1.23
C0Q647	6.1.1.3
Q3SVK4	6.2.1.5
Q5E7P8	6.1.1.6
Q6MMA3	6.1.1.10
P00961	6.1.1.14
B8DFR1	6.1.1.4
Q92AZ9	6.1.1.4
Q64VP2	6.1.1.3
A2SL95	6.1.1.14
Q9RUY3	6.2.1.5
Q49V26	6.1.1.6
A9IYY8	6.1.1.4
A3NSL6	6.1.1.10
A8AW92	6.1.1.6
B7HF77	6.1.1.20
B1KNR3	6.1.1.15
A1B5Q5	6.1.1.4
A3MXQ7	6.5.1.4
B7HQG0	6.1.1.23
P53598	6.2.1.5
Q492J8	6.1.1.10
P13086	6.2.1.4; 6.2.1.5
A5U1Z1	6.1.1.19
C1AJ38	6.1.1.4
Q6GA89	6.3.4.-
A8Z1Q9	6.3.4.-
Q7NB47	6.1.1.4
A8AEB2	6.1.1.10
B0CLE9	6.1.1.15
Q1QMH5	6.1.1.19
B5E7G3	6.3.4.-
A6QH05	6.1.1.22
Q04J33	6.3.4.-
A5D416	6.1.1.4
B4U4U5	6.3.4.-
B2S8A9	6.3.4.21
A1UUA2	6.3.4.21
Q5F6L6	6.3.2.9
Q9I4X3	6.2.1.32
O26027	6.3.2.13
Q83LN3	6.3.4.21
Q2NU84	6.3.4.21
Q82VS8	6.3.2.13
A1JMP2	6.3.4.21
D0LDT3	6.3.1.19
Q03YA3	6.3.2.8
A4TB47	6.3.1.19
Q8Y6S8	6.3.2.8
Q0AMW8	6.3.2.8
Q9S2W7	6.3.2.13
A3CPL6	6.3.2.7
Q5ZSA3	6.3.2.9
Q929Y1	6.3.2.9
B2TDV9	6.3.1.5
B5BL64	6.3.2.1
A0L0R3	6.3.2.1
B2U2Y0	6.3.2.1
A1UHV1	6.3.1.13
A5GVR3	6.3.2.1; 2.7.4.25
B0V9F6	6.3.2.8
Q5ZS57	6.3.2.1
Q6L0D1	6.3.1.5
A6VD32	6.3.1.5
B4TK04	6.3.2.1
B5FIX7	6.3.2.1
A8F9S0	6.3.1.5
A4XS59	6.3.1.5
Q8Z6G6	6.3.1.5
A1TA81	6.3.4.2
B1LN04	6.3.2.-
B0BUW5	6.3.4.20
Q7CR22	6.3.4.20
Q136D7	6.3.4.2
A1RKQ5	6.3.3.1
A5W9S5	6.3.4.4
Q1RMS2	6.3.4.2
B5F0L3	6.3.2.6
Q9HIM1	6.3.5.3; 3.5.1.2
A3QI59	6.3.4.4
B3M343	6.3.4.4
C5WVW2	6.3.4.4
C1CHV9	6.3.3.1
A7NFC6	6.1.1.6
B8CIP5	6.3.4.4
Q8PT10	6.3.4.23
Q6FZI9	6.3.5.3
Q5N490	6.3.3.1
A5GIY3	6.3.3.1
Q10ZD0	6.3.4.4
A8FM09	6.3.5.3
Q7U4N8	6.3.3.1
Q57DR8	6.3.5.3
B1IT29	6.3.4.4
A6GYJ4	6.3.2.6
C0RIH1	6.3.5.3
B1XDS8	6.3.4.4
Q2NHH7	6.3.4.23
A7I1M0	6.3.2.6
A0RW02	6.3.2.6
Q3SHS3	6.1.1.5
Q81IQ6	6.3.2.6
A9IVH1	6.3.2.6
A5VKT4	6.1.1.17
A1B0M2	6.1.1.3
Q824A9	6.1.1.15
B2JKJ2	6.1.1.19
Q7WKF7	6.1.1.3
B2J0V5	6.1.1.14
Q88LF6	6.1.1.17
Q253E2	6.1.1.17
A1VYC1	6.1.1.6
Q3IZQ8	6.1.1.17
Q9PJU7	6.1.1.17
Q7N565	6.1.1.19
C4K5T8	6.1.1.11
Q88XA9	6.1.1.4
Q5XAW8	6.1.1.9
C3K1L3	6.1.1.21
Q9Z851	6.1.1.15
C1MR42	6.1.1.7
Q1CRC2	6.1.1.11
Q65GR4	6.1.1.12
Q9YBK6	6.1.1.16
B2IKL1	6.1.1.17
A5VY52	6.1.1.5
P57860	6.1.1.20
Q8NX01	6.2.1.5
Q7VQT2	6.1.1.9
A0PZX0	6.1.1.12
A6WCF7	6.1.1.7
Q5M5B9	6.1.1.3
Q74CZ9	6.1.1.20
A5N4L1	6.1.1.6
Q9AKE1	6.2.1.5
Q6AH61	6.1.1.11
C4K776	6.1.1.3
Q74EA5	6.2.1.5
A2RGX5	6.1.1.19
Q8D219	6.1.1.10
Q0SQ86	6.1.1.6
B0UI66	6.1.1.23
Q6G9W7	6.2.1.5
B4UFJ8	6.1.1.11
A0Q3T2	6.1.1.11
P57693	6.1.1.20
B3PL16	6.1.1.3
B8H9E8	6.1.1.3
A1U0W2	6.1.1.11
Q21JG6	6.1.1.16
Q3KLF5	6.1.1.23
A0M5H8	6.1.1.6
Q5LIT7	6.1.1.16
A9MLA7	6.1.1.16
Q1GUX4	6.1.1.17
B8GRI1	6.1.1.3
B9LJ78	6.1.1.23
A6WQ67	6.1.1.17
P56881	6.1.1.3
Q9HDX9	6.1.1.17
A6VK03	6.1.1.15
C1C8P8	6.1.1.5
B1AIR8	6.1.1.19
B0RDA6	6.1.1.4
Q6LZD3	6.1.1.15
Q5Z1E9	6.3.5.2
Q0AW22	6.3.5.2
P49057	6.3.5.2
Q1QXD7	6.5.1.2
B2JIA0	6.3.5.2
Q81VE0	6.3.5.2
A5F3F1	6.3.5.2
Q65RX0	6.3.2.2; 6.3.2.3
P32073	6.3.5.2
Q7M8K2	6.3.5.2
B7NQV3	6.3.5.2
A2BNG3	6.3.5.2
Q6G5J3	6.3.5.2
Q02RS2	6.3.5.2
Q8K931	6.3.2.3
Q1I5K9	6.3.5.2
B7UXJ9	6.3.5.2
Q1C5J6	6.3.5.2
P58578	6.3.2.3
A9R7Z2	6.3.5.2
Q3K7D0	6.3.5.2
Q8FE30	6.3.2.3
C5BER5	6.3.5.2
Q5HCA2	6.3.5.2
A9IKK0	6.3.5.2
Q48LY0	6.3.5.2
Q42523	6.4.1.4
B9M9G4	6.3.5.2
A1S856	6.3.5.2
B7JDD6	6.2.1.26
Q816I1	6.2.1.26
Q8EIK8	6.3.2.3
P32099	6.3.1.20
B8ZUE2	6.3.5.2
P9WMS6	6.3.5.2
B2TZR8	6.3.1.20
Q31SV2	6.3.1.20
Q9CAP8	6.2.1.3
C1C648	6.3.2.9
A3Q1B7	6.3.1.13
Q4JW94	6.3.2.8
Q3SMH2	6.3.2.8
Q49WW5	6.3.2.9
Q47KV5	6.3.2.1
P61683	6.3.2.8
P0A090	6.3.2.9
A7I0P8	6.3.2.1
B3EIL0	6.3.2.9
B4TGE8	6.3.1.5
A9MFF4	6.3.1.5
Q9V2A9	6.3.1.5
Q59321	6.3.4.2
B4UGW9	6.3.4.4
Q0CM45	6.3.4.4
Q8D2K0	6.3.4.2
Q980S6	6.3.4.2
Q65CR5	6.3.4.4
A1S6M5	6.3.4.20
Q21LC4	6.3.4.2
Q9JZ80	6.3.3.1
Q9KV81	6.3.4.13
A9WJ75	6.3.4.2
Q5FIV1	6.3.5.3
Q5SIA8	6.3.4.2
Q6D7S1	6.3.3.1
Q3AV47	6.1.1.11
B3EE77	6.3.4.2
A9NEI5	6.1.1.17
A5VHT8	6.3.5.3
Q88U25	6.3.5.3
Q9PKL0	6.3.4.2
Q7N3F7	6.3.3.1
A2CBX4	6.3.3.1
Q8F6I3	6.3.5.3
Q83AZ0	6.3.3.1
A5W7R7	6.3.3.1
Q3KMH9	6.3.4.2
Q4FLJ7	6.3.2.6
B8EPE8	6.3.5.3
A6WFJ3	6.3.4.4
A2BTH0	6.3.3.1
Q6ACD4	6.3.5.3; 3.5.1.2
O58054	6.3.3.1
Q58660	6.3.5.3
Q6L2M3	6.3.4.4
Q8KAK6	6.3.4.4
Q4FN13	6.3.4.4
A9BIH4	6.3.5.3
A3MY85	6.3.2.13
Q0VS07	6.3.2.13
Q9ZJC6	6.3.2.13
B5R8M1	6.3.4.21
Q32E52	6.3.4.21
Q5FI54	6.3.2.-
Q7V8U6	6.3.2.13
Q9ZLL2	6.3.2.8
Q8XVI2	6.3.2.13
Q88N81	6.3.2.13
Q98KA8	6.3.2.13
Q0J7N5	6.3.2.5
Q8FTE6	6.3.1.19
Q8NQE1	6.3.1.19
Q9LZM3	6.3.2.5
Q5R0M0	6.3.2.8
P40506	6.3.2.5
Q1IKH1	6.3.2.8
Q2J9R8	6.3.1.19
Q03RJ2	6.3.2.8
Q9CE10	6.3.2.8
A0QZ42	6.3.1.19
P9WNU7	6.3.1.19
C6DPW7	6.3.1.19
P9WNU6	6.3.1.19
C8X8S1	6.3.1.13
Q1GZ02	6.3.2.8
Q48V28	6.3.2.7
Q83HJ9	6.3.2.-
Q7MNV6	6.3.2.13
Q4UQW6	6.3.2.13
Q2Y639	6.3.2.8
B2KWH8	6.3.2.-
Q87AF5	6.3.2.13
Q47NV4	6.3.1.13
Q6GFW8	6.3.2.8
Q65RB5	6.3.1.5
A5CD22	6.3.2.8
Q73YS9	6.3.1.13
C4L930	6.3.2.1
C1AQ46	6.3.1.13
A3NSK8	6.3.2.1
A0LTM4	6.3.2.8
Q0C347	6.3.2.1
B6IRG1	6.3.2.8
Q4FQW0	6.3.2.8
A3DDV6	6.3.2.1
Q6HEQ2	6.3.2.9
A7Z4E3	6.3.2.9
Q1LSW6	6.3.2.8
Q9RV66	6.3.2.1
B3Q0Y0	6.3.4.20
Q1LTN0	6.3.2.1
A1WYU2	6.3.2.8
A7NI92	6.3.2.8
B2UA33	6.3.2.1
Q8PZP6	6.3.1.5
Q1GLQ5	6.3.2.1
Q48NY2	6.3.1.5
A7NG78	6.3.2.1
Q5PDB8	6.3.2.1
C3P7H9	6.3.1.5
O83327	6.3.4.2
I1C129	6.-.-.-
Q085S1	6.3.5.3
Q3J0Z1	6.3.4.2
C1DLQ8	6.3.4.4
Q2IQF7	6.3.4.4
P12039	6.3.4.13
B7JXN4	6.3.4.4
P43850	6.3.4.18
B8D7P8	6.3.4.21
C1CD51	6.3.2.9
Q31MM2	6.3.2.9
Q8DEK8	6.3.2.9
A0LU53	6.3.1.19
Q8ZG93	6.3.4.21
Q7VDG4	6.3.2.13
C6WIE4	6.3.1.19
Q1WUP1	6.3.2.8
Q8E9P3	6.3.2.-
Q0SIG2	6.3.1.19
B8ETM5	6.3.2.8
Q8DJI4	6.3.2.13
Q6MBS8	6.3.2.8
A5VJ32	6.3.2.9
A2C5M3	6.3.2.8
C0Q5P3	6.3.2.1
Q6D4H8	6.3.1.5
C5BVB1	6.3.1.13
Q7MHV3	6.3.2.1
Q216E0	6.3.2.9
A4QFM2	6.3.2.8
Q1AVX1	6.3.2.9
Q66EG4	6.3.2.1
Q0RB94	6.3.2.1
B7ICE4	6.3.2.8
Q7NPZ7	6.3.2.9
Q3KKT4	6.3.2.9
A6LPL7	6.3.2.9
Q92AA7	6.3.2.1
A0JV95	6.3.2.8
Q6HJW8	6.3.1.5
Q9YAI1	6.3.1.5
O29262	6.3.1.5
Q02F98	6.3.1.5
B1J2C1	6.3.2.1
C1B1N8	6.3.1.5
C1D6L0	6.3.4.20
B3ELE3	6.3.1.5
Q12PA8	6.3.1.5
Q8NQL7	6.3.4.2
Q83B36	6.3.4.2
Q8P665	6.3.2.-
A0KBJ0	6.3.4.20
C6BWN7	6.3.4.2
A3MNQ3	6.3.4.20
P78061	6.3.1.11
Q1BHS2	6.3.4.2
B7GLA4	6.3.4.20
B8ZRH6	6.3.4.2
Q98PQ3	6.3.4.2
Q93DW6	6.3.4.2
Q5XHA8	6.3.4.2
Q04QS4	6.3.5.3
A1A991	6.3.2.-
P9WHK7	6.3.4.2
A1SJK4	6.3.4.2
Q9CJW9	6.3.4.2
Q4FM39	6.3.4.2
P69546	3.1.21.-; 6.5.1.1
B2U9C0	6.3.4.2
A1W588	6.3.4.4
P46664	6.3.4.4
Q4WRQ7	6.3.4.4
Q5GTB4	6.3.4.2
A0JSA1	6.3.4.4
Q0HX47	6.3.5.3
A8GAR6	6.3.4.20
B6I571	6.3.3.1
B1LNF0	6.3.3.1
A5FHR3	6.3.4.4
Q0HII5	6.3.4.20
Q8REV3	6.3.3.1
Q8PCQ7	6.3.5.3
B0TVV8	6.3.4.4
Q97J90	6.3.4.13
B6EKL9	6.3.4.2
A4IJX5	6.3.3.1
Q7W6Q7	6.3.4.4
Q8KBV8	6.3.4.13
A9IK82	6.3.4.4
Q14JN1	6.3.4.4
C0R2E2	6.3.4.4
A0KU81	6.3.4.2
B0VDJ1	6.3.3.1
Q833Y9	6.3.5.3
Q2NK04	6.3.4.2
Q2K871	6.3.4.2
A9M7I3	6.3.4.4
B8F5E6	6.3.3.1
A0RLC3	6.3.4.2
C1F0R6	6.3.4.2
P22102	6.3.4.13; 6.3.3.1; 2.1.2.2
Q5P7Q3	6.1.1.7
Q81IQ1	6.3.3.1
Q0HFY9	6.1.1.5
B1HTV6	6.3.3.1
Q89KU5	6.3.4.2
A8FAM9	6.3.3.1
Q8U3N5	6.3.4.13
B9KF91	6.3.4.4
Q2YN59	6.3.3.1
B8EN55	6.1.1.23
Q7WG60	6.3.3.1
B5ZRD0	6.1.1.21
Q7W4N4	6.3.3.1
Q6CSN3	6.-.-.-
Q5M6C0	6.3.4.2
P0DD59	6.3.4.13
B3PPS1	6.3.5.3
Q55842	6.3.5.3
A8F0X7	6.3.2.6
O05946	6.3.2.6
Q13AA1	6.3.5.3
A2BZA6	6.3.5.3
B8EK29	6.3.4.4
Q8X0X0	6.3.2.2
B4RJ69	6.1.1.-
A7X427	6.3.5.7
Q5LP80	6.3.5.7
A1AW12	6.3.5.-
A0QUX1	6.3.5.-
Q8XBX1	6.3.2.2
A5F2W3	6.5.1.2
C3L560	6.3.5.-
Q1CT39	6.3.5.7
A3PXN5	6.3.5.-
A1A8L2	6.3.2.2
B7LLN2	6.3.2.2
A0KBH8	6.3.5.-
B4E7X7	6.3.5.-
P68810	6.3.5.-
Q2T293	6.3.5.7
A8FMV3	6.3.5.2
Q2NER5	6.3.5.2
Q9PN49	6.3.5.2
Q9V0I6	6.3.5.2
B5Y273	6.3.1.20
C1AHL0	6.3.5.2
A0A248AFK6	6.3.2.-
Q9PI73	6.3.2.9
A3PF80	6.3.2.1; 2.7.4.25
Q8K9U7	6.3.2.1
Q5YRN0	6.3.1.5
P0A5L7	6.3.5.1
Q2IXG7	6.3.2.1
Q5WSS7	6.3.4.20
Q97F61	6.3.4.2
B2S8M9	6.3.4.20
B7LWP4	6.3.4.2
Q1GTF3	6.3.4.20
A6Q342	6.3.4.20
Q939R0	6.3.4.2
Q8YM45	6.3.4.20
B5Z3V1	6.3.4.20
Q0BLA3	6.3.4.2
B7MDA3	6.3.4.20
B2SFK1	6.3.4.2
Q4K6M3	6.3.4.20
B9M9Q5	6.3.4.2
Q1GPS4	6.3.4.20
B1J004	6.3.4.20
Q6LTJ7	6.3.4.20
B1YFM6	6.3.4.20
A5WGB5	6.3.4.20
Q2W6A0	6.3.4.2
Q9UUE1	6.4.1.1
