Entry	EC number
A2RB17	3.6.4.13
Q9FT72	3.6.4.12
A9HKS8	3.1.26.5
Q4WJE9	3.6.4.13
P44299	3.5.2.9
A4XWS7	3.1.26.4
P0CR00	3.6.4.13
Q4L3F9	3.1.1.29
B0R596	3.1.26.5
Q8SR63	3.6.4.13
A8YXI6	3.1.1.29
P97321	3.4.21.26; 3.4.14.5; 3.4.21.-; 3.4.14.5; 3.4.21.-; 3.4.21.26
B2TWJ3	2.1.2.3; 3.5.4.10
Q9KPB2	3.1.26.3
G3XCR8	3.1.26.3
Q8DC76	3.1.26.3
B4RCU4	3.1.26.3
Q8FFK8	3.1.-.-
G5E872	3.4.11.-; 3.4.11.18
B7IF45	3.1.26.4
Q4FT93	3.1.26.4
Q636H7	3.1.26.3
Q821W6	3.1.1.29
B2FQ21	3.1.1.29
O88488	3.1.3.-; 3.1.3.48
Q6GFH6	3.1.3.48
A7ZQT6	3.6.1.-
A9N598	3.1.-.-
D2TUZ4	3.1.11.-; 3.1.13.-
Q1H190	3.1.26.4
Q65652	3.6.4.13; 2.1.1.-; 1.14.11.-; 3.4.22.-; 2.7.7.48
Q2FI05	2.1.2.3; 3.5.4.10
Q7A4S1	3.1.3.48
P49607	3.1.1.29
A9KLY3	3.1.26.5
Q8TZS0	3.1.26.5
Q87MF1	3.1.26.4
A2SKU1	3.1.1.29
Q5HSF8	3.1.26.3
Q9F1T4	2.1.2.3; 3.5.4.10
Q67724	2.1.1.-; 2.7.7.48; 3.6.4.13
Q253V2	3.1.26.3
B2AGT6	3.1.1.29
A0QBW3	3.1.1.29
A0AJM4	6.3.5.3; 3.5.1.2
Q59042	6.3.5.3; 3.5.1.2
Q1JIQ1	3.1.26.5
Q97Z88	3.1.26.11
Q3J9L7	3.6.1.-
Q8XJN8	3.1.26.3
O75792	3.1.26.4
Q2YBH2	3.1.1.29
B6IYZ9	3.1.26.3
A1KT53	3.1.1.29
Q2G7H8	3.6.1.-
Q6LNA9	3.1.1.29
Q48VE1	3.1.26.5
A6TJM7	3.1.1.29
Q218N7	6.3.5.3; 3.5.1.2
A1AAQ4	3.1.13.1
Q4L577	6.3.5.3; 3.5.1.2
Q71ZS1	3.1.-.-
B1AJP4	3.1.26.5
A2ALK8	3.1.3.48
D0Z8E6	3.1.13.1
B5XS03	3.1.13.1
P35236	3.1.3.48
A6UPV4	3.5.4.10
A4XR54	3.1.1.29
Q2SBR2	3.1.26.4
O35239	3.1.3.48
B8H8Z3	3.1.26.5
P0DF23	3.1.26.11
Q8ZYM4	3.1.1.29
Q5M3Y3	3.1.26.11
Q1C7L1	3.1.13.1
P65268	3.4.23.36
Q5ZMN2	3.6.4.12
Q4R4S5	3.1.1.13
A2QU58	3.4.22.-
A4STB3	3.4.21.88
C4LD11	3.4.23.36
Q9MYM4	3.2.1.20
Q2YLZ2	3.5.1.108
A0LE48	3.6.-.-
O44836	3.4.24.-
Q033L0	3.6.-.-
F1N2W9	3.6.4.12
Q8ZD40	3.4.24.-
Q3YZN3	3.4.24.-
A1RMC9	3.6.5.n1
Q5F310	3.6.4.12
Q8PTR0	3.5.4.27
P15948	3.4.21.35
B9L6E8	3.5.1.108
Q2YDR3	3.1.3.25
Q1MNF9	3.6.1.31
A3DIH0	3.2.1.55
Q9CGU5	3.4.23.36
Q8VYX0	3.5.1.-; 3.5.1.127
A4WVZ0	3.6.-.-
P0CQ71	3.6.4.13
A9BWH9	3.4.21.88
A9HWB8	3.5.4.19
P0CQ70	3.6.4.13
Q8DD47	3.4.21.88
O04373	3.5.1.-; 3.5.1.127
A9MX84	3.6.-.-
A8GYE1	3.4.21.89
Q9P4E5	3.1.1.3
A4HRK0	3.6.4.13
A8EXI2	3.4.21.89
Q39K84	3.5.4.19
A7GRL8	3.4.23.36
Q9XTR8	3.1.1.-
O64889	3.2.1.4
B5Z184	3.4.21.88
B2GUV7	3.6.5.3
Q5XGE9	3.1.1.-
B7H6M9	3.4.23.36
B2RLI7	3.1.-.-
A2S755	3.5.4.19
P24693	3.6.3.-
P37024	3.6.4.13
Q3YSY7	3.6.3.-
B9KSW5	3.5.2.7
A0KLW6	3.6.1.54
Q2KA78	3.1.-.-
Q9RYX4	3.5.4.3
Q493S2	3.4.23.36
P20847	3.2.1.4
P82288	3.2.1.75
Q9X7E7	3.4.23.36
B9WLN5	3.4.21.53
Q07729	3.5.4.3
B0BPX8	3.4.24.-
Q8A7C8	3.1.6.-
B7LL15	3.4.21.88
P17989	3.2.1.73
Q4JW51	3.5.4.19
B9JEV2	3.4.24.-
P60541	3.5.4.19
Q1QIP9	3.4.23.36
A1BHJ8	3.6.5.n1
Q03K83	3.5.4.19
C4Z9E3	3.6.5.n1
B2HRQ7	3.4.24.-
Q09769	3.4.21.53
P0CS88	3.5.1.-
A9BXA2	3.5.4.19
B8GU33	3.5.4.19
P57030	3.6.3.-
B1KZP1	3.6.5.n1
A4FNE8	3.5.2.7
Q8LRK8	3.5.1.98
Q182T8	3.4.23.36
B4TC41	3.5.2.7
Q7VYS5	3.5.1.9
Q59699	3.5.2.2
B1ILM7	3.6.5.n1
P53973	3.5.1.98
Q63WI4	3.4.23.36
A8GDJ0	3.5.2.7
Q2W3A5	3.4.21.88
P37701	3.2.1.4
P50903	3.1.1.3
B8DG25	3.4.21.88
P52357	3.6.4.-
Q9FH09	3.5.1.98
Q06285	3.2.1.17
Q83MZ5	3.6.5.n1
Q6DTN4	3.5.1.87
Q5R6M5	3.4.21.53
Q4ZPD8	3.6.5.n1
Q8GUN2	3.6.2.1
P47593	3.6.1.1
A3BF39	3.6.3.3; 7.2.2.12
P49370	3.2.1.35
C1FI13	3.6.1.9
B9MEJ9	3.6.1.66
P23666	3.2.1.4
Q12624	3.2.1.4
Q9KPB0	3.6.5.n1
A8ESC9	3.6.1.66
B8D7L3	3.4.24.-
A1VY81	3.4.23.36
A9MJF2	3.5.3.8
Q9D0S9	3.-.-.-
B8EK86	3.4.21.88
B1K0J3	3.4.24.-
Q5LUD0	3.6.3.-
A1KM58	3.4.21.88
B3R202	3.6.5.n1
A4TCN9	3.4.21.88
Q3AQW9	3.4.23.36
C3LR06	3.6.5.n1
C5CBJ9	3.6.1.31
P41877	3.6.4.-
P77810	3.4.21.53
Q6CXB7	3.6.4.13
Q7M8H5	3.6.5.n1
A3NQ26	3.4.24.-
P83038	3.5.1.98
Q0BHU5	3.1.1.22
Q73L25	3.6.3.-
Q9RV84	3.6.5.n1
Q13Q76	3.1.1.22
Q3SRJ0	3.4.21.88
P42084	3.5.2.7
Q1B781	3.6.1.31
Q21U20	3.1.1.22
B2U7J9	3.5.1.9
A1T7V4	3.4.21.88
P56865	3.6.5.n1
Q02Z80	3.6.5.n1
Q24K02	3.4.24.56
Q7MJ01	3.6.3.-
P40912	3.2.1.26
P00700	3.2.1.17
Q8TS96	3.5.4.19
P09960	3.3.2.6
P0A7B8	3.4.25.2
B2AU25	3.1.-.-
A8GRF6	3.6.5.n1
A1B3Z0	3.4.21.88
P0C9X2	3.6.4.-
A6ZU94	3.1.-.-
Q5NLP5	3.6.5.n1
B7J1H5	3.6.1.66
B3L3C9	3.6.5.-
B5RUL7	3.4.16.6
A9M9R4	3.4.25.2
B1YPR2	3.4.25.2
Q9UU89	3.6.1.9
Q2FEG2	3.5.3.8
P9WMM1	4.3.2.10; 3.5.1.2
E3QDT3	3.4.16.6
Q05511	3.4.21.106
Q1JP61	1.14.11.-; 3.4.-.-
Q05918	3.1.3.48
Q6CDL9	3.6.1.9
Q7V127	4.3.2.10; 3.5.1.2
Q4A0G5	3.2.-.-
B3E616	3.6.1.31
Q6G6A5	3.2.-.-
Q8E3V8	3.6.1.66
P60111	3.5.3.8
C3K733	3.4.24.-
B3QED3	3.4.24.-
Q34807	3.1.-.-
P40600	3.1.1.3
Q3Z0G2	4.3.2.10; 3.5.1.2
A0KY72	3.4.24.-
Q9KAG9	3.7.1.22
P27709	3.4.21.-
A7FKU3	3.5.99.6
P00759	3.4.21.35
P19199	3.4.23.-; 2.7.7.49; 3.1.26.4
A3QDP2	3.4.24.-
Q32ZD5	3.4.21.91; 3.6.1.15; 3.6.4.13; 2.1.1.56; 2.1.1.57; 2.7.7.48
Q8EQA1	3.4.-.-
O70362	3.1.4.50
Q5VRG3	3.4.25.1
A1CR68	3.4.-.-
Q29AP0	3.1.3.16
Q9UYV8	3.5.5.1
Q7TMR0	3.4.16.2
A7H029	3.6.5.-
Q769K2	3.1.4.54
A0QZ46	3.4.25.1
A9L1P1	3.6.1.-
Q8TRL2	3.1.-.-
Q5E531	3.4.19.3
Q040L6	3.4.19.3
P27907	3.2.1.18
Q6DNX6	3.1.-.-
P13175	3.1.-.-
B5R3H1	3.2.2.9
A1CFK9	3.1.1.1
B7LUK6	3.6.1.22
C5DAS5	3.4.11.4
C5BFN3	3.4.11.4
Q8RXZ4	3.1.3.16
B7V0A9	3.6.5.-
P10056	3.4.22.30
P38244	3.4.-.-
Q9HVL8	3.6.5.-
Q6LV34	3.6.4.-
O93248	3.6.5.5
Q9XWV2	3.1.1.-
B7NM03	3.2.-.-
Q82ZA4	3.6.1.9
Q5F0I3	3.2.2.22
P9WHS2	3.4.24.-
P29339	3.2.2.22
Q8CST0	3.1.-.-
A1SAC7	3.6.4.-
Q5L0J5	3.4.24.-
A3D001	3.6.4.-
Q9LDD5	3.1.3.104
B4TWU3	3.6.4.-
Q8Z8H0	3.2.-.-
Q88U29	2.1.2.3; 3.5.4.10
P16551	3.2.1.22
Q38XW3	2.1.2.3; 3.5.4.10
Q3Z5V2	3.6.4.-
Q8DCG1	3.6.4.-
Q93ZG7	3.6.4.13
P62998	3.6.5.2
Q8ZII0	3.6.4.-
B0SQ10	2.1.2.3; 3.5.4.10
Q9FNG3	3.1.13.1
P03587	2.1.1.-; 2.7.7.-; 2.7.7.48; 3.6.4.13; 2.1.1.-; 2.7.7.-; 3.6.4.13
B7M510	3.2.2.8
Q9SL02	3.6.-.-
O44199	3.6.-.-
Q8RH71	3.1.26.8
Q9UX05	3.5.2.3
Q8SRK6	3.6.-.-
Q94BV4	3.6.4.13
A7ZHB9	3.2.-.-
B7UI75	3.2.-.-
B4T2Z5	3.5.2.3
Q9UTI0	3.5.2.3
Q1D898	2.1.2.3; 3.5.4.10
Q8RXK6	3.6.4.13
Q03E83	2.1.2.3; 3.5.4.10
P0A5U5	3.1.-.-
A1TSY0	3.5.2.9
Q9Z034	2.7.7.-; 3.1.21.-; 3.6.1.3
P65907	3.5.2.3
A6UQ52	3.1.26.5
P9WMQ2	3.1.11.5
O72157	3.4.21.-; 2.7.7.48
Q98ES7	2.1.2.3; 3.5.4.10
Q00828	3.1.-.-
A5W169	3.1.26.4
Q5M4C1	3.5.2.3
O51528	3.6.4.12
Q92RG0	3.1.26.4
C1CH85	3.1.1.29
P9WG26	3.-.-.-
P9WG28	3.-.-.-
P9WG27	3.-.-.-
Q9SSN0	3.6.5.-
B6I9Z2	3.5.4.25
Q6PFE3	3.6.4.-
B9MS89	2.1.2.3; 3.5.4.10
Q0THH6	3.1.13.-
A6T7Y5	3.5.4.25
A3D440	3.1.26.4
A1S6T0	3.1.26.4
A5DIX5	3.6.4.13
Q6D5W0	3.1.13.-
Q0TTB0	2.1.2.3; 3.5.4.10
O67226	3.6.4.12; 5.6.2.2
Q5RF63	3.6.4.12
Q8RG42	3.6.4.-
Q475R4	2.1.2.3; 3.5.4.10
Q912W1	2.7.7.-; 3.1.21.-; 3.6.1.3
P33919	3.6.4.12
Q57NU9	3.5.4.25
P34431	3.4.23.-
A6ZL17	5.99.1.-; 3.6.4.12
O27199	3.5.2.3
B2S2V0	3.1.26.4
Q7MII6	3.1.26.4
C4LE64	3.5.4.25
Q67620	2.7.7.-; 3.1.21.-
Q8D2L9	3.1.13.-
Q8TEB9	3.4.21.105
B7VME9	3.6.4.13
C3KWJ9	3.1.26.5
Q5ARE6	3.2.1.171
A9VJL6	3.1.26.4
Q7MZI3	3.5.2.9
P87241	3.5.4.26
A9VS22	3.1.-.-
Q8TPX2	3.1.26.5
P43295	3.4.22.-
Q469M8	3.1.26.5
Q9HSF6	3.1.26.4
Q2W9A9	3.1.26.4
B5RCD8	3.1.-.-
Q9F8Q3	3.1.1.29
A1U0U9	3.1.26.4
Q255S1	3.1.1.29
Q8PTU3	3.1.26.5
A2RHL3	3.1.26.5
Q1JJA3	3.1.1.29
Q2RKU0	3.1.26.4
Q5F7K9	3.1.26.4
Q3SP51	3.1.26.4
Q9YD20	3.1.26.5
Q926Q4	3.1.26.5
Q4A6N7	3.6.4.12
Q1CKE4	3.1.26.3
A7GN87	3.1.22.4
O84859	3.4.11.18
Q9WTZ3	3.4.21.112
P57324	3.4.11.18
B5YXW9	3.4.24.-
Q3SQ65	3.6.3.-
B1XKC3	3.6.-.-
Q9ZJT0	3.4.11.18
A2QWU9	3.2.1.25
P33434	3.4.24.24
Q8ZR89	3.6.3.-
A7FM60	3.5.1.108
A7NCL5	3.6.-.-
Q7MFA1	3.6.3.-
Q8K2I4	3.2.1.25
Q8PN77	3.4.21.88
A6R7B8	3.4.22.-
Q8DEL6	3.5.1.108
Q8YJS6	3.6.-.-
Q75B43	3.4.22.-
Q1I3U0	3.4.25.2
B5FCB2	3.4.21.88
A5GTI3	3.4.23.36
Q2KE55	3.4.25.2
Q1MNB5	3.4.25.2
P0DC21	3.4.23.36
P07192	3.2.1.20
Q6G5D9	3.4.21.88
P04853	3.2.1.18
Q668V6	3.4.24.-
P27042	3.2.1.17
P03075	3.6.4.-
P12905	3.6.4.-
Q4P331	3.6.4.13
Q2YDM7	3.6.1.-
Q9Z817	3.4.23.36
C3MW61	3.6.1.31
B8M990	3.4.11.18
Q6HLE2	3.5.4.19
Q0CXD0	3.6.4.13
A5UID8	3.4.23.36
Q38X31	3.4.23.36
B0U1K7	3.4.21.88
Q3Z7F2	4.3.2.10; 3.5.1.2
Q85FY4	4.3.2.10; 3.5.1.2
Q6CXT4	3.6.4.13
Q3BXU0	3.4.25.2
Q02748	3.6.4.13
C0Q2L4	3.6.-.-
P30015	3.6.4.-
B8DDQ9	3.4.23.36
Q1CE98	3.4.21.88
Q5E0C4	3.5.3.8
P58237	4.3.2.10; 3.5.1.2
A0Q4N6	3.1.-.-
Q84R49	3.2.1.4
Q7VIW9	4.3.2.10; 3.5.1.2
Q9R9I1	3.4.21.107
P58275	3.4.21.-
Q0BN75	3.6.3.-
Q26422	3.4.21.84
Q973R2	3.4.24.-
Q8J0I9	3.2.1.75
Q3AT43	3.5.4.19
Q45479	3.4.23.36
P36642	3.4.23.43; 2.1.1.-
Q4JAE2	3.4.24.-
P11602	3.1.1.34
Q9AAY5	3.5.4.19
P11160	3.6.3.-
Q7ADF8	3.1.3.68; 3.1.3.22; 3.1.3.50; 3.1.3.23
O33641	3.4.23.-
Q6BKJ4	3.4.21.53
B1ILB1	3.5.4.19
Q8TCT9	3.4.23.-
C8V3W5	3.5.1.-
Q80DX6	3.1.3.33; 2.7.7.50; 2.1.1.56
B8ZSY8	3.4.24.-
B0B9H2	3.6.5.n1
Q46WL9	3.5.4.19
Q2YNY8	3.4.23.36
Q3KMV7	3.6.5.n1
B7V9J1	3.5.3.8
B5ETN4	3.5.2.7
Q5PAX8	3.6.5.n1
Q2VYJ1	3.6.1.31
A1U671	3.6.1.31
A7FXL9	3.6.5.n1
Q720B9	3.4.21.88
B7HPL8	3.6.5.n1
Q6BJJ8	3.4.21.53
B8E3L5	3.5.2.7
Q2KZ03	3.4.24.-
C3PHY1	3.6.5.n1
Q8XIS6	3.6.5.n1
A3MHE3	3.5.1.9
Q6U6J0	3.3.2.9
B2S7N7	3.4.24.-
Q20296	3.5.1.98
C5DWG7	3.6.5.-
P85841	3.2.1.35
Q94517	3.5.1.98
A1U269	3.4.21.88
Q8TS91	4.3.2.10; 3.5.1.2
Q65H50	3.6.5.n1
P81708	3.2.1.17
Q8XCU1	3.6.1.54
Q4WK77	3.1.-.-
P49773	3.-.-.-
C3P4M0	3.5.2.7
A1BGP1	3.4.25.2
Q31J60	3.5.4.19
A7HFW2	3.6.1.66
Q1H4R1	3.5.4.19
B2SRY0	3.6.5.n1
Q8DAV6	3.6.3.-
C1D6W3	3.6.1.54
Q89A99	3.4.21.53
P58836	3.5.4.19
A2STB6	3.5.4.19
C4JVW2	3.1.-.-
Q48L09	3.6.1.54
Q9JHR7	3.4.24.56
P0C1U4	3.2.1.4
A0RMP5	3.6.1.66
Q4K9R8	3.6.1.54
Q1R3Y5	3.4.25.2
P0C9X3	3.6.4.-
Q8NZ53	3.5.2.7
P30810	3.1.1.59
B1IVQ8	3.6.5.n1
B7USK6	3.4.24.-
Q60099	3.8.1.2
P73157	3.4.21.89
Q02PH1	3.4.21.88
Q8DA18	3.5.2.7
Q9T0K7	3.1.2.-
P28628	3.4.21.89
A2SDH0	3.6.5.n1
Q55GS6	3.1.2.4
Q9FXA8	3.2.1.26
A4XSN5	3.4.21.88
Q31GE9	3.4.21.53
O24509	3.2.1.26
A9VHP9	3.7.1.3
Q9ZJL3	3.4.21.53
Q1MH39	3.4.21.88
Q6HHX7	3.7.1.3
Q7CQV5	3.4.19.5
Q14FW1	3.6.5.n1
Q561L6	3.5.2.7
A7N9A4	3.6.5.n1
Q8K9R0	3.4.21.89
Q5NEF8	3.6.5.n1
B9G434	3.2.1.68
A9QZ55	3.5.2.7
Q3A2Y7	3.6.1.66
A2RUV5	3.6.4.12
A6H0H4	3.5.2.7
Q5V1C1	3.5.2.7
Q2SXT6	3.6.5.n1
B7LPL6	3.4.24.-
Q6KI22	3.4.21.53
Q8R664	3.4.24.-
Q3KJK8	3.1.-.-
Q5KWZ3	3.6.5.n1
P97629	3.4.11.3
C3K8U0	3.6.1.31
A7H311	3.6.5.n1
B0KM40	3.6.1.31
Q8T2I5	3.2.1.17
A6T306	3.4.25.2
A4UBV5	3.7.1.3
Q7VLS3	3.6.1.66
Q3A2Z2	3.5.4.19
B3QPU3	3.6.5.n1
Q5X739	3.5.2.7
O60123	3.4.16.6
P11018	3.4.21.-
A8HYT3	3.6.1.31
Q2FGD9	3.6.5.n1
Q841V6	3.2.1.55
Q83JS0	3.6.1.66
Q5HGT2	3.6.1.66
A3NQ63	3.4.25.2
A1S3X9	3.6.5.n1
Q8D8Q9	3.6.1.54
B5ZV90	3.6.1.31
A1VK43	3.5.4.19
Q88V20	3.6.1.66
P65271	3.6.5.n1
Q48PJ7	3.5.4.19
A1R4S6	3.5.2.7
A8F0M1	3.4.21.89
Q9ZE32	3.4.21.89
B4T1T2	3.4.21.88
C3MAR8	3.4.24.-
B5ZQK7	3.5.4.19
P0DC22	3.6.5.n1
B6H2S6	3.6.5.-
Q8X8E3	3.6.3.-
Q0TGM8	3.1.2.-; 3.5.1.-; 3.5.1.124
B7GGC6	3.4.25.2
B3QE24	3.5.4.19
Q53158	3.5.4.19
B1IC73	3.4.24.-
Q2RTY3	3.5.4.19
B8ZQ69	3.6.5.n1
Q8C5L6	3.1.3.56; 3.1.3.86; 3.1.3.36
Q87UL9	3.5.2.7
Q9BT40	3.1.3.56; 3.1.3.86; 3.1.3.36
A7FHC3	3.4.24.-
Q8U1P0	3.6.4.12
Q8XXF4	3.6.1.66
Q5R8T6	3.6.1.1
P48441	3.2.1.76
P07975	3.1.1.53
Q92SK4	3.6.1.66
A5DAT0	3.4.16.6
Q6BT11	3.5.1.9
Q8DE89	3.6.1.1
Q0H8Z1	3.1.-.-
Q2SN16	3.6.1.31
Q9DR81	3.1.1.53
Q9KSQ2	3.5.3.8
Q83FT2	3.6.1.66
Q2MHH3	3.6.4.12
D4AV38	3.1.1.1
P43077	3.2.1.52
Q9PD73	3.6.1.66
Q8PQK3	3.5.1.-
P43338	3.6.1.-
O12158	3.4.23.16; 2.7.7.49; 2.7.7.7; 3.1.26.13; 3.1.13.2; 2.7.7.-; 3.1.-.-
Q5PKA4	3.6.1.22
Q9SU92	3.1.3.100
Q62086	3.1.1.2; 3.1.1.81
K4ZRC1	3.4.24.89
Q5I085	3.1.3.16
P53043	3.1.3.16
Q82081	3.4.22.29; 3.6.1.15; 3.4.22.28; 3.4.22.28; 2.7.7.48
A1Z7K9	3.1.13.4
Q9L9I5	3.6.1.22
P49721	3.4.25.1
O81148	3.4.25.1
A3CNH0	3.4.11.4
Q0TLH2	3.2.2.9
C1ASP6	3.4.25.1
Q9C6Z2	3.6.1.17
Q3T0T1	3.4.25.1
B2UZU4	3.4.19.3
E4ZQC4	3.4.-.-
Q9KU27	3.6.1.-
Q83GA7	3.1.-.-
O29502	3.6.1.1
B5F8S1	3.2.2.9
Q1R5W2	3.6.1.22
Q9N9W8	3.4.25.1
Q9CE01	3.4.14.11
P13176	3.1.-.-
A4INW9	3.4.11.4
O15442	3.1.-.-
A9R3Y5	3.4.19.3
B0Y766	3.4.17.-
B6I5K7	3.6.1.22
A8AQ74	3.6.5.-
Q5FS71	3.6.1.9
Q43270	3.1.4.4
D3UEH0	3.4.-.-
A6LQR9	3.6.5.-
Q5EAU3	3.1.3.78
Q2YXD1	3.1.-.-
P80010	3.4.21.7
Q22710	3.4.24.-
A0A1L4BJ98	3.1.4.4
Q8N414	3.1.-.-
P54122	3.1.-.-
Q3J872	3.5.2.3
B5R1T4	3.6.4.-
P89676	2.1.1.-; 2.7.7.-; 2.7.7.48; 3.6.4.13; 2.1.1.-; 2.7.7.-; 3.6.4.13
P0C6T6	3.4.19.12; 3.4.22.69; 3.4.22.-
A4XS41	3.5.2.3
Q0DBU5	3.6.4.13
B5R809	3.2.-.-
Q4ZPJ8	3.5.2.3
A7ZNY5	3.2.2.8
Q8L4E9	3.6.4.13
Q2NVX0	3.6.4.-
Q0T8D8	3.6.4.-
P00796	3.4.23.15
B1JKV7	3.6.4.-
C4ZU12	3.2.2.8
Q9FZ92	3.6.4.13
Q6DYE7	3.4.23.15
Q9LYJ9	3.6.4.13
Q10PV9	3.6.4.13
Q8W4E1	3.6.4.13
Q2RGU9	2.1.2.3; 3.5.4.10
Q5LQ43	3.5.2.3
O32294	3.1.-.-
Q5K5B6	3.6.4.13
P80601	3.5.99.10; 3.1.-.-
C1ALU3	2.1.2.3; 3.5.4.10
P0AF94	3.5.99.10
B5RBD7	3.5.2.3
A9N5P9	3.5.2.3
B7NHD4	3.2.-.-
Q6DB93	3.6.3.-
A4VPK9	2.1.2.3; 3.5.4.10
A7GRL3	3.5.2.3
B1K0B1	3.5.2.9
Q8DRQ2	3.1.1.29
B2S7P0	2.1.2.3; 3.5.4.10
Q7UF86	3.1.26.4
P31617	3.1.21.-
Q2J0F8	3.1.26.4
Q89WU7	2.1.2.3; 3.5.4.10
Q5PJX8	3.6.3.-
Q81IN8	3.6.3.-
P56102	3.4.11.18
A6GXB2	3.6.-.-
A0AMD2	3.6.-.-
P0CM58	3.4.22.-
Q11129	3.2.1.22
A9N461	3.4.24.-
A0JUZ2	3.4.21.88
Q66CL2	3.6.3.-
C0PZY1	3.4.24.-
Q9ZJG6	3.6.-.-
Q2SR47	3.6.-.-
C0NX86	3.4.11.18
B0CHL2	3.5.1.108
Q9RPW5	3.5.4.27
Q3JNE6	3.5.1.108
Q6G603	3.5.4.19; 3.6.1.31
Q9EWK0	3.6.1.31
A6Q3D6	3.6.-.-
Q03K84	3.6.1.31
A1BED5	3.4.23.36
B9KEU6	3.5.1.108
Q7NS58	3.4.23.36
P30664	3.6.4.12
C3MQI3	3.6.1.31
Q7V959	4.3.2.10; 3.5.1.2
Q7N2D9	3.6.3.-
Q17X87	3.6.5.n1
Q39ZT0	3.6.-.-
Q6B411	3.2.1.17
B4E8S4	3.4.21.88
Q83F11	3.5.1.108
Q8ZKQ4	3.6.3.-
A1BCE9	3.6.3.-
B6JKS8	3.6.5.n1
Q2NQY2	3.4.25.2
P76159	3.2.1.17
Q7MAX1	3.6.-.-
B0BYP8	4.3.2.10; 3.5.1.2
Q6XMH6	3.4.11.18
Q8SR45	3.4.11.18
B4RD04	3.6.-.-
A9AIX7	3.4.21.88
P0AFV5	3.4.-.-; 3.4.17.13
O08663	3.4.11.18
C3L9P9	4.3.2.10; 3.5.1.2
P07987	3.2.1.91
P49075	3.2.1.91
B1XC73	3.5.1.108
A1VCU2	3.4.23.36
A4QV78	3.6.5.-
Q2K2S0	3.6.-.-
Q5GRR4	3.4.25.2
Q17VS8	3.4.23.36
O60841	3.6.5.3
Q2KTT0	3.5.4.19
Q6F709	3.5.1.108
Q8PPP8	3.4.25.2
Q7P0F1	4.3.2.10; 3.5.1.2
A3PNS7	3.6.-.-
Q8YUR5	3.5.1.108
A5DVM3	3.6.4.13
Q7MQ85	3.4.21.88
B8DQX7	4.3.2.10; 3.5.1.2
Q5PKU1	3.6.-.-
Q62GE6	3.5.4.19
A7FCY5	3.4.25.2
Q1CBE7	3.4.25.2
A3P026	3.5.4.19
P07628	3.4.21.35
Q3JN03	3.5.4.19
Q10251	3.6.5.3
D4ASH1	3.1.1.3
Q6G1A8	3.4.23.36
B8IB41	3.4.23.36
P11153	3.1.1.34
Q6L4I2	3.2.1.4
Q5HC57	3.6.3.-
Q5UPT0	3.4.21.-
A1KG40	3.4.24.-
Q8VYG3	3.2.1.4
Q5FUV5	3.6.3.-
B0VCT7	3.6.5.n1
A6SXJ3	3.4.21.88
Q0RDY1	3.4.21.88
Q1CKE6	3.6.5.n1
Q72BQ7	3.4.25.2
Q89BJ8	3.6.5.n1
P0C9A3	3.6.4.13
Q82HL5	3.5.2.7
Q62LJ2	3.5.2.7
B7M8I2	3.6.5.n1
Q84HF4	3.5.1.9
Q5ZXN5	3.1.3.-
B7MBN6	3.4.24.-
P25016	3.5.1.-
B4EDX1	3.5.2.7
P0C6S5	3.4.24.-
P0C0R4	3.1.1.3
B7LUS2	3.4.25.2
Q6LVS1	3.4.21.88
B0XZZ2	3.6.5.-
P16169	3.2.1.-
Q8Y742	3.6.5.n1
Q6F0Z2	3.6.5.n1
C6HPI9	3.6.5.-
Q8C129	3.4.11.3
O25300	3.4.21.89
A0A1L4BJ46	3.1.1.4
Q872I5	3.6.4.-
Q2UJE8	3.7.1.3
Q9RWD6	3.5.4.19; 3.6.1.31
A0LG61	3.4.21.53
Q86KC1	3.2.1.17
Q0BRZ7	3.6.5.n1
Q4QMJ9	3.4.24.-
Q4PGL2	3.6.4.-
A8YYF6	3.2.1.85
Q8GQS5	3.6.1.1
Q9KQZ7	3.6.1.54
Q2YNH6	3.6.3.-
Q28LR4	3.6.5.n1
P40903	3.4.21.-
Q74KU4	3.6.1.66
Q6G8Y3	3.6.5.n1
Q757J8	3.6.1.1
Q9CG29	3.6.1.66
Q8XV86	3.5.4.19
Q1I3R1	3.5.2.7
Q87A66	3.6.1.54
Q4DRX4	3.6.1.9
Q8G195	3.6.3.-
A4SHM2	3.4.25.2
A5FYD8	3.4.25.2
P0DC23	3.6.5.n1
A4W8B2	3.5.3.8
A1AVW2	3.6.1.31
P29139	3.4.21.-
C1CEG3	3.6.5.n1
A6UEK2	3.6.1.31
B0KM55	3.5.2.7
C1CEN8	3.4.24.-
C1CL18	3.4.24.-
Q8FAG0	3.6.1.1
O80560	3.1.3.56
Q8XIQ9	3.6.1.1
Q9HSF3	3.6.1.1
Q9SKB7	3.1.3.36; 3.1.3.86
P75957	3.6.3.-
Q73X89	3.6.1.66
P80887	3.6.1.1
Q5WFQ0	3.4.25.2
B7UX51	3.1.2.-; 3.5.1.-; 3.5.1.124
A6Q7D4	3.4.24.-
Q65RQ6	3.6.1.66
Q5LST2	3.5.4.19
Q0UFP3	3.6.1.9
Q9H6V9	3.1.1.-
P05981	3.4.21.106
P07967	3.1.1.53
A3MVF0	3.4.24.-
Q98CT5	4.3.2.10; 3.5.1.2
Q9A1B6	3.6.1.66
B3W7I3	3.2.1.85
