Entry	EC number
Q7VN12	7.6.2.5
Q2SE49	7.6.2.5
Q9C8H1	7.6.2.2
A6VF34	7.1.2.2
A0JY64	7.1.2.2
A7MMW9	7.1.2.2
Q07233	7.1.2.2
Q8MBM4	7.1.2.2
Q2PMV0	7.1.2.2
A6GVV9	7.1.2.2
Q1KXV2	7.1.2.2
Q62FR5	7.1.2.2
Q46VX8	7.1.2.2
Q1CCH3	7.1.2.2
A7IH29	7.1.2.2
A1JTC8	7.1.2.2
Q8MBQ1	7.1.2.2
A3NN65	7.1.2.2
P38929	7.2.2.10
A5WBW1	7.1.2.2
P47639	7.1.2.2
Q08853	7.2.2.10
B6I8R4	7.6.2.8
B8EDV2	7.1.2.2
B1KQ36	7.1.2.2
Q1KVT0	7.1.2.2
Q8DLG8	7.1.2.2
Q4ZTW1	7.5.2.12
P06450	7.1.2.2
Q8YAM8	7.1.2.2
Q9A0I9	7.1.2.2
Q87KA8	7.1.2.2
A5F459	7.1.2.2
A0JY66	7.1.2.2
A1K1S0	7.1.2.2
P20858	7.1.2.2
A7N0Y3	7.1.2.2
A0RL97	7.1.2.2
A3MAS4	7.1.2.2
Q1JHN7	7.1.2.2
B1ICT1	7.1.2.2
B7IQW0	7.1.2.2
B7JGN2	7.1.2.2
Q1CCH5	7.1.2.2
B9IRT9	7.1.2.2
A8LJR6	7.1.2.2
Q5X0P1	7.1.2.2
C0MH19	7.1.2.2
Q6G1W7	7.1.2.2
A9IYX0	7.1.2.2
Q1LTV2	7.1.2.2
P54708	7.2.2.19
Q05372	7.1.2.2
Q7U8W5	7.1.2.2
Q3SF64	7.1.2.2
C4LDW2	7.1.2.2
A9HY40	7.1.2.2
A1WF56	7.1.2.2
B0Z5D4	7.1.2.2
B6JD06	7.1.2.2
A5VSE3	7.1.2.2
B4EEY7	7.1.2.2
B1YQL2	7.1.2.2
P61378	7.6.2.5
Q6PIC6	7.2.2.13
Q03EL2	7.1.2.2
A0T0F1	7.1.2.2
B7V793	7.1.2.2
A8F3K0	7.1.2.2
Q7HHX1	7.1.2.2
Q0C0Z8	7.1.2.2
Q68VU8	7.1.2.2
B1KSS8	7.1.2.2
Q1MRB9	7.1.2.2
B1KQ34	7.1.2.2
B0U5A0	7.1.2.2
A0AFR1	7.1.2.2
Q83AF7	7.1.2.2
P0ABB8	7.2.2.14
Q9CKW1	7.1.2.2
O21280	7.6.2.5
Q9BA86	7.1.2.2
Q3K441	7.1.2.2
O34431	7.2.2.10
A9KX08	7.1.2.2
Q0HD77	7.1.2.2
B8CVU7	7.1.2.2
Q62GY9	7.5.2.12
Q73IG3	7.1.2.2
C0R5I6	7.1.2.2
C3LFI1	7.1.2.2
Q1J7G1	7.1.2.2
B8ZLB1	7.1.2.2
Q64UA4	7.1.2.2
B1JRN2	7.1.2.2
Q6HAX7	7.1.2.2
Q65DX2	7.1.2.2
Q59998	7.2.2.12
A0ALL5	7.1.2.2
C1CF95	7.1.2.2
A6W3T0	7.1.2.2
Q2JSW1	7.1.2.2
P08449	7.1.2.2
Q0I7R2	7.1.2.2
Q13SQ0	7.1.2.2
Q92036	7.2.2.19
C5C1U6	7.1.2.2
O35600	7.6.2.1
Q04G22	7.1.2.2
Q87KA6	7.1.2.2
Q8YJ37	7.1.2.2
A4QJR8	7.1.2.2
A1TJ39	7.1.2.2
P18907	7.2.2.13
Q8VDN2	7.2.2.13
Q6FFK2	7.1.2.2
B8D8H1	7.1.2.2
Q8IZY2	7.6.2.1
A3M142	7.1.2.2
Q89B41	7.1.2.2
Q6PIE5	7.2.2.13
A6L8N5	7.1.2.2
Q39KX8	7.1.2.2
Q0VKX2	7.1.2.2
D4ABB8	7.6.2.1
A1VXI8	7.1.2.2
B0T338	7.1.2.2
Q7WXC1	7.6.2.5
Q11DD7	7.1.2.2
B3EL39	7.1.2.2
P70083	7.2.2.10
P04191	7.2.2.10
A9BCD9	7.1.2.2
A8ACN8	7.1.2.2
Q9Z689	7.1.2.2
Q8RPP4	7.6.2.5
P16615	7.2.2.10
P72245	7.1.2.2
Q9TMU1	7.1.2.2
Q07UZ5	7.1.2.2
Q332Y4	7.1.2.2
Q9SAF5	7.6.2.1
B1NWD5	7.1.2.2
Q0G9V5	7.1.2.2
Q8EWZ0	7.1.2.2
B4U2E1	7.1.2.2
Q1JHN5	7.1.2.2
A4ITI9	7.1.2.2
A6WXW9	7.1.2.2
Q8EWY8	7.1.2.2
A7G9Q7	7.1.2.2
Q2S6P1	7.1.2.2
O14569	7.2.1.3
A4GAG9	7.1.2.2
B8HPK1	7.1.2.2
A4GG90	7.1.2.2
Q2RAS0	7.2.2.10
C0MH17	7.1.2.2
A1WZT3	7.1.2.2
P35316	7.2.2.10
Q2FV64	7.2.2.8
Q2JX57	7.1.2.2
B5FCZ3	7.1.2.2
Q2YCA5	7.1.2.2
Q5HMB7	7.1.2.2
Q9PR15	7.1.2.2
Q49Z52	7.1.2.2
Q4UQF4	7.1.2.2
Q72XE6	7.1.2.2
Q48UD5	7.1.2.2
Q663Q8	7.1.2.2
Q8NB49	7.6.2.1
Q9Z1W8	7.2.2.19
Q2Y8G9	7.1.2.2
Q9TV52	7.2.2.19
B0Z550	7.1.2.2
Q2YLI5	7.1.2.2
P50997	7.2.2.13
B2S7M5	7.1.2.2
Q7MGH8	7.1.2.2
P09572	7.2.2.13
P50000	7.2.2.1
B3CSS9	7.1.2.2
A5CD07	7.1.2.2
Q6ENH7	7.1.2.2
A1R7V5	7.1.2.2
P06685	7.2.2.13
P24797	7.2.2.13
A2VDL6	7.2.2.13
Q3V549	7.1.2.2
B0BRX4	7.1.2.2
Q6RWA9	7.2.2.13
A1EA05	7.1.2.2
A8FJR0	7.1.2.2
B8H5I2	7.1.2.2
A2C4J5	7.1.2.2
A4SGM9	7.1.2.2
Q88BX2	7.1.2.2
B1JFU3	7.1.2.2
B7IQV8	7.1.2.2
Q46VY0	7.1.2.2
Q162S9	7.1.2.2
Q7HHY4	7.1.2.2
Q02BU1	7.1.2.2
Q06GZ0	7.1.2.2
B8DYT0	7.1.2.2
Q2VEH0	7.1.2.2
Q223D6	7.1.2.2
Q13XV3	7.1.2.2
A8YUK1	7.1.2.2
A6W3S8	7.1.2.2
Q12GQ0	7.1.2.2
B2KEX0	7.1.2.2
Q8UC76	7.1.2.2
Q0VKX4	7.1.2.2
A5GNB1	7.1.2.2
A1JPQ1	7.6.2.8
B7GMF5	7.1.2.2
A8MJW1	7.1.2.2
A1UY41	7.1.2.2
O60312	7.6.2.1
B7HY67	7.1.2.2
O94823	7.6.2.1
A3NN58	7.1.2.2
P17674	7.1.2.2
Q2S6N9	7.1.2.2
A7Z9Q2	7.1.2.2
P98196	7.6.2.1
Q7CRB1	7.1.2.2
P98197	7.6.2.1
Q9Y2G3	7.6.2.1
Q927W2	7.1.2.2
Q03LX5	7.1.2.2
P0C2Z4	7.1.2.2
P26965	7.1.2.2
B7I1W2	7.1.2.2
A0LSL4	7.1.2.2
Q92123	7.2.2.13
Q5PI55	7.6.2.5
Q9CKW2	7.1.2.2
Q57I19	7.6.2.5
P08215	7.1.2.2
Q0VR80	7.6.2.5
A6MM21	7.1.2.2
Q7WIP8	7.6.2.5
A7ZC35	7.1.2.2
Q11CZ6	7.6.2.5
Q64578	7.2.2.10
P11607	7.2.2.10
P86911	7.2.2.10
Q9LZJ5	7.6.2.2
Q80XR2	7.2.2.10
P05036	7.1.2.2
A4WUM9	7.1.2.2
B5QUS6	7.1.2.2
C0Q2N4	7.1.2.2
C7EXK4	7.6.2.1
Q1LHL0	7.1.2.2
B4SYD1	7.1.2.2
Q50329	7.1.2.2
Q05825	7.1.2.2
Q6A8C5	7.1.2.2
Q0AJB0	7.1.2.2
A8W3H5	7.1.2.2
P0C2Z7	7.1.2.2
Q98QU5	7.1.2.2
A8ZU99	7.1.2.2
P80658	7.1.2.2
B7V791	7.1.2.2
A4STP3	7.1.2.2
Q9HDW7	7.2.2.10
B7US48	7.6.2.8
Q7NCS3	7.1.2.2
Q7VPP2	7.1.2.2
B7NTS2	7.6.2.8
A6QK47	7.2.2.8
Q4FQ37	7.1.2.2
Q1BJW2	7.5.2.12
Q4A0G1	7.2.2.8
B1LE21	7.6.2.8
Q2MIB5	7.1.2.2
Q32RS8	7.1.2.2
Q9KNH5	7.1.2.2
Q2LQZ7	7.1.2.2
Q39ZT9	7.1.2.2
Q8P1K6	7.1.2.2
Q3BP15	7.1.2.2
P56757	7.1.2.2
B0U598	7.1.2.2
Q7CFM8	7.1.2.2
Q814W0	7.1.2.2
Q97PT4	7.1.2.2
Q5NQY9	7.1.2.2
Q9GKS6	7.6.2.1
Q32RI0	7.1.2.2
A6L4M4	7.1.2.2
Q9N0Z4	7.6.2.1
A9VSA5	7.1.2.2
Q1LFZ8	7.6.2.5
P41167	7.1.2.2
A1B8N8	7.1.2.2
A4QJI4	7.1.2.2
O70228	7.6.2.1
Q8RC17	7.1.2.2
Q64541	7.2.2.13
Q4FP36	7.1.2.2
Q06FX6	7.1.2.2
Q6G529	7.6.2.5
Q9A298	7.6.2.5
A3PET9	7.1.2.2
Q9YGL9	7.2.2.10
A7FQH7	7.1.2.2
P23220	7.2.2.10
Q48GL0	7.6.2.5
Q87TT2	7.1.2.2
Q2G9A9	7.6.2.5
P49015	7.2.2.8
O59666	7.2.2.8
Q3MAS0	7.1.2.2
Q9CER8	7.1.2.2
A9KBF7	7.1.2.2
B1VFY7	7.1.2.2
B0UWG7	7.1.2.2
Q04S16	7.1.2.2
Q12HQ1	7.1.2.2
Q1GQS5	7.1.2.2
Q24MP1	7.1.2.2
Q2YUK1	7.1.2.2
A6TG36	7.1.2.2
Q72SX9	7.1.2.2
B4SAN6	7.1.2.2
Q8DB62	7.6.2.5
A9BCC6	7.1.2.2
Q7PPA5	7.2.2.10
A4SUT4	7.1.2.2
P33253	7.1.2.2
P30392	7.1.2.2
A7X6S1	7.2.2.8
A7ZMH7	7.6.2.8
Q0ZJ13	7.1.2.2
B2SQB0	7.1.2.2
A7GV58	7.1.2.2
Q3B1F4	7.1.2.2
A8FIB4	7.1.2.2
P0DA03	7.1.2.2
Q8A9U7	7.1.2.2
Q9QZW0	7.6.2.1
Q6FYM1	7.1.2.2
Q92030	7.2.2.13
Q8DDH0	7.1.2.2
Q9YH26	7.2.2.13
Q0ZJ35	7.1.2.2
P57122	7.1.2.2
Q8ZKZ9	7.6.2.5
B5ER44	7.1.2.2
B1JSV5	7.1.2.2
Q0BJL7	7.1.2.2
A3N2U6	7.1.2.2
A9LYH0	7.1.2.2
A0KQY0	7.1.2.2
B4SGC7	7.1.2.2
A6VL59	7.1.2.2
B1A920	7.1.2.2
P41602	7.1.2.2
Q09G61	7.1.2.2
Q0BV49	7.6.2.5
Q7VA63	7.1.2.2
Q09MJ3	7.1.2.2
Q1QR47	7.6.2.5
Q1MAZ0	7.1.2.2
P18596	7.2.2.10
A4VS64	7.1.2.2
P57709	7.2.2.10
Q92LK6	7.1.2.2
P0ABJ0	7.1.1.3
Q21DK8	7.1.2.2
P57792	7.6.2.1
P42465	7.1.2.2
P12698	7.1.2.2
B2TK00	7.1.2.2
Q89X74	7.1.2.2
B7UMJ7	7.1.2.2
B2K845	7.1.2.2
P13587	7.2.2.3
A7HJV9	7.1.2.2
A8AHA1	7.6.2.8
P26679	7.1.2.2
B0R5G4	7.6.2.8
Q4L970	7.2.2.8
C4ZYH1	7.6.2.8
P26527	7.1.2.2
Q3AZK5	7.1.2.2
Q3ZJ68	7.1.2.2
Q6G7K5	7.1.2.2
Q13XV9	7.1.2.2
Q5GRU7	7.1.2.2
Q3JJP7	7.1.2.2
Q1C095	7.1.2.2
O54827	7.6.2.1
Q9K6H3	7.1.2.2
Q5WB76	7.1.2.2
Q68S21	7.1.2.2
Q57M97	7.6.2.5
Q5RCD8	7.2.2.13
C6DJH0	7.1.2.2
A9AJG2	7.1.2.2
O75110	7.6.2.1
A7H019	7.1.2.2
P35317	7.2.2.13
A7I175	7.1.2.2
A4SUT2	7.1.2.2
B1XSD2	7.1.2.2
A4GYP3	7.1.2.2
B8G6G8	7.1.2.2
Q1QSC8	7.1.2.2
O46674	7.2.2.10
Q46J57	7.1.2.2
Q6D606	7.6.2.5
A9R3X3	7.2.2.6
B2K647	7.2.1.1
Q6N5N1	7.1.1.-
B0JSV4	7.1.1.-
A1SE29	7.1.1.-
Q39EE8	7.1.1.-
B5BCM0	7.1.1.-
Q2K9T3	7.1.1.-
A7HY46	7.1.1.-
Q7VE17	7.1.1.-
O98679	7.1.1.-
Q31CN9	7.1.1.-
O21406	7.1.1.2
Q8WI14	7.1.1.-
A2CAP6	7.1.1.-
Q7HLD2	7.1.1.2
Q09MC9	7.1.1.-
Q32126	7.1.1.-
Q02PG0	7.2.1.1
Q35541	7.1.1.2
A4QL68	7.1.1.-
Q2V091	7.1.1.2
A2BNT9	7.1.1.-
Q1MWJ1	7.1.1.2
Q5QS58	7.1.1.2
A5GP35	7.1.1.-
A0ZZ82	7.1.1.-
Q3AH04	7.1.1.-
Q32539	7.1.1.-
A4QLF6	7.1.1.-
P25000	7.1.1.2
A4QLP4	7.1.1.-
Q3MFC2	7.1.1.-
P67784	7.1.1.2
Q679A8	7.1.1.2
Q1HV02	7.1.1.2
Q1HUZ9	7.1.1.2
P06264	7.1.1.-
P61796	7.1.1.2
Q33BX5	7.1.1.-
Q6EW03	7.1.1.-
Q15GP7	7.1.1.2
Q9T4R3	7.1.1.2
Q1HV41	7.1.1.2
Q953I6	7.1.1.2
P92483	7.1.1.2
Q2I3G6	7.1.1.2
Q9G3S8	7.1.1.2
Q08GZ8	7.1.1.2
Q94N24	7.1.1.2
Q94ZI2	7.1.1.2
Q0HIH9	7.-.-.-
Q9CNP3	7.-.-.-
Q0BFU0	7.5.2.7
P71397	7.-.-.-
A0A0H3AJC2	7.-.-.-
Q92S10	7.5.2.7
A7MML0	7.-.-.-
B5XNV5	7.1.1.-
A9HN98	7.1.1.-
Q5HSL5	7.1.1.-
Q9HYT0	7.3.2.2
Q0BSL2	7.1.1.-
Q20Y31	7.3.2.2
Q1CHR3	7.1.1.-
B2UV34	7.1.1.-
P69303	7.1.1.2
P59738	7.3.2.5
Q32IG0	7.3.2.5
Q5BU90	7.1.1.2
Q1MWF2	7.1.1.2
Q36832	7.1.1.2
P63886	7.1.1.8
Q48GY7	7.5.2.11; 7.5.2.7
P9WP34	7.1.1.8
Q4QJQ5	7.-.-.-
Q4QN44	7.5.2.7
H6LC32	7.2.1.2
A6V1T6	7.-.-.-
A9L0J8	7.-.-.-
A3QEN7	7.-.-.-
Q8XAW7	7.5.2.7
A9R8U6	7.-.-.-
A3MYP1	7.-.-.-
B3H011	7.-.-.-
Q9WXX0	7.5.2.7
Q9RDI1	7.5.2.7
Q92W60	7.5.2.7
B3PB33	7.-.-.-
A6V1T4	7.-.-.-
D8GR68	7.1.1.-
Q02QY2	7.-.-.-
Q28K97	7.6.2.7
B5Z461	7.-.-.-
Q4KK16	7.6.2.7
P57552	7.6.2.2
O64474	3.6.3.3; 7.2.2.12
P0C087	7.4.2.5
Q32RK2	7.1.1.-
Q3J1Q3	7.1.1.-
P54679	7.1.2.1
A3MIA4	7.1.1.-
A3N7L7	7.1.1.-
Q0APY9	7.1.1.-
Q0ZIW5	7.1.1.-
Q608X8	7.1.1.-
P48899	7.1.1.2
Q8HVL2	7.1.1.-
Q0VL18	7.3.2.1
P18931	7.1.1.2
Q8DBJ5	7.2.1.1
O03173	7.1.1.2
Q0G9L5	7.1.1.-
Q34878	7.1.1.2
Q47LF7	7.1.1.-
B5FBI3	7.2.1.1
Q5F6X7	7.2.1.1
B1NWJ9	7.1.1.-
A2T336	7.1.1.-
Q0HLP8	7.2.1.1
A9QC82	7.1.1.-
Q70XW6	7.1.1.-
Q31849	7.1.1.-
Q5QRZ3	7.1.1.2
P92230	7.1.1.-
Q859V1	7.1.1.-
P69238	7.1.1.2
Q2JRP9	7.1.1.-
Q85DA4	7.1.1.2
Q1ACF3	7.1.1.-
Q8D740	7.3.2.5
Q9ZXX6	7.1.1.2
Q6V9E0	7.1.1.2
Q32516	7.1.1.-
Q57HW1	7.5.2.7
Q3YVK8	7.5.2.7
Q1C1B8	7.5.2.7
Q7CG00	7.5.2.7
P71396	7.-.-.-
Q9CNP1	7.-.-.-
A4XS52	7.-.-.-
D5ARZ0	7.-.-.-
Q8EE80	7.-.-.-
C4LEP6	7.-.-.-
Q59465	3.6.3.3; 7.2.2.12
Q9ZZ54	7.1.1.2
Q85UK4	7.1.1.2
Q215I0	7.1.1.-
Q7M290	7.1.2.1
P26522	7.1.1.-
B4RCM7	7.1.1.-
B0JRM7	7.1.1.-
P92309	7.1.1.-
Q85PP8	7.1.1.2
Q36664	7.1.1.2
A5GNZ2	7.1.1.-
Q0I5X6	7.2.1.1
O21273	7.1.1.2
B2J6S5	7.1.1.-
Q31NA0	7.1.1.-
A1SE40	7.1.1.-
Q11JJ6	7.1.1.-
Q46L27	7.3.2.1
B8HQR6	7.1.1.-
B5Y1F0	7.2.1.1
Q9I0I9	7.1.1.-
Q6WB51	7.3.2.1
Q8S8X1	7.1.1.-
A7ZP93	7.1.1.-
P15689	1.6.99.3; 7.1.1.2
Q9PKB5	7.2.1.1
O79436	7.1.1.2
Q70RN9	7.1.1.2
A6WRX3	7.2.1.1
Q8FNR0	7.1.1.8
Q8KA19	7.-.-.-
B8D721	7.-.-.-
Q89AW7	7.-.-.-
B1JKN4	7.-.-.-
Q1AXG5	7.5.2.7
H6LC31	7.2.1.2
Q7MM84	7.-.-.-
Q2T8T6	7.5.2.7
Q2K204	7.5.2.7
Q9X051	7.5.2.7
B8D8R9	7.-.-.-
P57218	7.-.-.-
A5UFC3	7.-.-.-
Q0HIH5	7.-.-.-
Q47538	7.6.2.7
B7URW8	7.-.-.-
Q88RA1	7.6.2.7
P0A768	7.-.-.-
Q1IGM2	7.6.2.7
Q2K164	7.6.2.7
P0A767	7.-.-.-
Q2NSK1	7.1.1.-
Q7TUL1	7.1.1.-
B3QSE2	7.1.1.-
A3PB16	7.1.1.-
A2S459	7.1.1.-
B2TW68	7.1.1.-
Q06GQ5	7.1.1.-
P60497	7.1.1.2
P83970	7.1.2.1
B3EKA1	7.1.1.-
Q834B4	7.3.2.1
Q36424	7.1.1.2
A6MML1	7.1.1.-
Q5PN71	7.1.1.-
Q83BR5	7.1.1.-
Q9KFN9	7.3.2.2
Q6GH21	7.3.2.1
Q92887	7.6.2.2
B9L178	7.1.1.-
B0JSV5	7.1.1.-
Q0MQG8	1.6.99.3; 7.1.1.2
A4WCQ8	7.1.1.-
Q5UW69	7.3.2.2
A3QGZ6	7.2.1.1
Q1BX03	7.5.2.11; 7.5.2.7
Q1BQ82	7.5.2.11; 7.5.2.7
Q87ZE0	7.5.2.11; 7.5.2.7
Q2SJ99	7.5.2.7
B7VLT9	7.-.-.-
Q8ZEC8	7.-.-.-
A3PRP4	7.-.-.-
B8CM57	7.-.-.-
Q87MX3	7.-.-.-
C6DH14	7.-.-.-
A8FUX7	7.-.-.-
B7NB81	7.-.-.-
B6IB62	7.-.-.-
Q1BPL3	7.5.2.7
Q1AVD3	7.5.2.7
H6LC29	7.2.1.2
B5FCN0	7.-.-.-
D8GR69	7.1.1.-
B8F7B0	7.-.-.-
B5XWP6	7.-.-.-
Q12N25	7.-.-.-
P44291	7.-.-.-
B7NB82	7.-.-.-
A1S6M9	7.-.-.-
B4EVZ5	7.-.-.-
Q3J3V9	7.5.2.7
Q5PJX5	7.5.2.7
Q1GHE5	7.5.2.7
A7MMM3	7.-.-.-
A5UBJ1	7.-.-.-
B5XWQ0	7.-.-.-
B5XWP9	7.-.-.-
C3LTR2	7.-.-.-
B6EGH4	7.-.-.-
Q2K0S7	7.5.2.7
Q73DH7	7.5.2.7
Q41062	7.4.2.4
Q39CJ6	7.6.2.7
B5FIE5	7.-.-.-
Q92CV8	7.5.2.4
Q7V2L4	7.1.1.6
Q02762	7.1.1.8
B8CM54	7.-.-.-
A8A0H2	7.-.-.-
Q1MCN6	7.6.2.10
Q6G5J0	7.6.2.10
Q89WG0	7.6.2.10
Q32FE1	7.-.-.-
P77285	7.-.-.-
Q146E7	7.6.2.7
Q02SA6	7.6.2.7
Q92UX0	7.6.2.7
B1LEQ8	7.-.-.-
B2U2C7	7.-.-.-
B7URX1	7.-.-.-
B7L5I3	7.-.-.-
P0A1C0	7.1.2.2
Q32FE6	7.-.-.-
P65542	7.-.-.-
B7M9Y4	7.-.-.-
Q3Z1Y5	7.-.-.-
B5Z466	7.-.-.-
B1XFU4	7.-.-.-
P77179	7.-.-.-
B5F6J3	7.-.-.-
Q8UBB7	7.6.2.10
B5FIF0	7.-.-.-
B5QV05	7.-.-.-
A1URR2	7.6.2.10
B4TV14	7.-.-.-
Q7VYN2	7.6.2.10
Q8YCB1	7.6.2.10
Q7MM86	7.-.-.-
A8A0H0	7.-.-.-
A9MRW5	7.-.-.-
B7L5I1	7.-.-.-
Q9CH26	7.5.2.4
Q2G2L1	7.5.2.4
Q9U280	7.6.2.1
Q83RB9	7.-.-.-
A9BE84	7.1.1.6
P57698	7.2.2.6
B0Z4L2	7.1.1.-
Q53AV2	7.1.1.2
Q2W3I5	7.1.1.-
Q6G390	7.1.1.-
B3Q7N5	7.1.1.-
A7GW69	7.1.1.-
Q5GXT2	7.1.1.-
B2SVL7	7.1.1.-
P43198	7.1.1.2
Q1BV15	7.1.1.-
Q24UB8	7.1.1.-
B1MPG5	7.1.1.-
B5YKI3	7.1.1.-
Q6FE69	7.1.1.-
A3NZQ8	7.1.1.-
A4J657	7.1.1.-
P0CC64	7.1.1.-
Q1CRZ3	7.1.1.-
Q74GA5	7.1.1.-
P0AFC4	7.1.1.-
P92475	7.1.1.2
Q3SRE4	7.1.1.-
A4VMV0	7.2.1.1
P55779	7.1.1.2
Q2KUZ9	7.1.1.-
P0CC78	7.1.1.-
Q1CRZ8	7.1.1.-
B8GNZ5	7.1.1.-
Q0BSK3	7.1.1.-
Q9I0J4	7.1.1.-
Q7Y8D2	7.1.1.2
Q2TGY3	7.1.1.2
Q2P0W5	7.1.1.-
P80263	1.6.99.3; 7.1.1.2
Q1C6B8	7.1.1.-
B4TBJ3	7.1.1.-
Q1CHR0	7.1.1.-
Q5SLN1	7.3.2.1
Q330C4	7.1.1.2
B7UFU0	7.1.1.-
Q8ZBZ5	7.2.1.1
Q21YB9	7.1.1.-
A0AGP9	7.6.2.11
P9WIW0	7.1.1.-
A6V4E9	7.1.1.-
A9MJA3	7.1.1.-
B5FPG3	7.1.1.-
P0CD29	7.1.1.-
O84280	7.2.1.1
O03174	7.1.1.2
P9WIW4	7.1.1.-
Q82TL6	7.6.2.11
Q1QX85	7.2.1.1
Q2NA73	7.1.1.-
Q13W55	7.3.2.1
P9WIW5	7.1.1.-
Q5HG40	7.2.2.11
Q04G50	7.6.2.11
Q6YPR6	7.6.2.11
Q6GH27	7.2.2.11
Q6LR20	7.6.2.11
Q82DX4	7.1.1.-
Q2TGY5	7.1.1.2
Q6G9I0	7.2.2.11
A1T696	7.1.1.-
Q35832	7.1.1.2
P0CD09	7.1.1.-
Q98HF7	7.6.2.11
Q9MIY1	7.1.1.2
P15584	7.1.1.2
Q35099	7.1.1.2
Q82TV3	7.1.1.-
A4ITI3	7.1.1.-
Q31YI0	7.1.1.-
C4XMN1	7.1.1.-
Q96061	7.1.1.2
Q7MA43	7.1.1.-
Q37384	1.6.99.3; 7.1.1.2
Q5GSR1	7.1.1.-
Q330H0	7.1.1.2
Q9XQ96	7.1.1.-
Q6MDQ6	7.1.1.-
P92699	7.1.1.2
P56911	7.1.1.-
Q85PQ2	7.1.1.2
Q67ID0	7.1.1.-
Q67IA9	7.1.1.-
Q49WM4	7.6.2.11
A9R6L4	7.1.1.-
Q1GTL2	7.1.1.-
P15552	7.1.1.2
A2C7C1	7.1.1.-
Q92G99	7.1.1.-
Q37024	7.1.1.2
Q06GU6	7.1.1.-
A4QJH2	7.1.1.-
B3PW09	7.1.1.-
Q42599	1.6.99.3; 7.1.1.2
B9LZM7	7.1.1.-
Q1CHQ7	7.1.1.-
B1WPK4	7.1.1.-
Q81K10	7.1.1.-
Q5SCZ8	7.1.1.-
Q7VR44	7.5.2.6
Q06R78	7.1.1.-
Q5SCZ2	7.1.1.-
Q5P2S7	7.5.2.6
Q9BBN9	7.1.1.-
Q5HSM5	7.1.1.-
Q6N1Z7	7.1.1.-
A3PIY2	7.1.1.-
B1VKI7	7.1.1.-
B2JDM1	7.1.1.-
A5CFN5	7.1.1.-
A8ADW3	7.1.1.-
A6LXP5	7.1.1.-
A1B487	7.1.1.-
P0AFE4	7.1.1.-
B5LML1	7.1.1.-
C6DA40	7.1.1.-
Q6ENA5	7.1.1.-
Q06GU3	7.1.1.-
Q07PZ0	7.3.2.2
B2J7W4	7.1.1.-
Q7N2J3	7.1.1.-
B1VKF4	7.1.1.-
Q119J0	7.3.2.2
P0C334	7.1.1.-
Q9KFL0	7.3.2.2
O67386	7.1.1.-
Q56228	7.1.1.-
A6H5H9	7.1.1.-
P0C345	7.1.1.-
B2HU50	7.1.1.-
Q48H48	7.1.1.-
Q11VC5	7.1.1.-
A5UVF9	7.1.1.-
B0VU47	7.1.1.-
Q0G9V7	7.1.1.-
Q5SCZ0	7.1.1.-
Q47HG3	7.1.1.-
Q9MTH7	7.1.1.-
Q5LPT3	7.1.1.-
P15688	7.1.1.2
A1AVS2	7.1.1.-
Q06GK7	7.1.1.-
B7VAQ9	7.1.1.-
Q49KZ3	7.1.1.-
Q2L912	7.1.1.-
Q6YXP8	7.1.1.-
A4QLG5	7.1.1.-
Q14FA6	7.1.1.-
B7J7T5	7.1.1.-
A4GYW8	7.1.1.-
P0AFF1	7.1.1.-
P12131	7.1.1.-
O21001	7.1.1.2
A3PKI7	7.1.1.-
P63377	7.3.2.1
Q31YI2	7.1.1.-
Q01UN8	7.1.1.-
B0Z4S8	7.1.1.-
Q895Y0	7.3.2.1
Q60019	7.1.1.-
P69379	7.1.1.-
B6ISX4	7.1.1.-
A7Y3E0	7.1.1.-
A1K5B8	7.1.1.-
Q71WT2	7.3.2.1
Q492I3	7.1.1.-
Q6LSC4	7.3.2.1
B8F5U5	7.2.1.1
B0UWG2	7.2.1.1
P92492	7.1.1.2
Q8HVL0	7.1.1.-
A5FKJ7	7.1.1.-
Q4QP21	7.2.1.1
A4QJB8	7.1.1.-
B1WNP9	7.1.1.-
Q8X4V7	7.3.2.5
A1E9S8	7.1.1.-
Q5N560	7.1.1.-
P92759	7.1.1.2
B1A981	7.1.1.-
A8SEF0	7.1.1.-
Q36457	7.1.1.2
Q7ME63	7.3.2.5
Q2V2S7	7.1.1.-
P24886	7.1.1.2
B8CKC7	7.2.1.1
Q33821	7.1.1.2
P48929	7.1.1.2
Q70S19	7.1.1.2
Q679B6	7.1.1.2
Q8SJH9	7.1.1.2
Q9MEI2	7.1.1.2
Q1HUW0	7.1.1.2
Q8W9B6	7.1.1.2
Q08GU6	7.1.1.2
Q9B8C9	7.1.1.2
B6EGH7	7.-.-.-
D8GR70	7.1.1.-
Q9SH30	7.2.2.8
Q6H7M3	7.2.2.8
A4SZG8	7.2.2.6
Q7XPY2	7.1.2.1
A9BD33	7.1.1.-
P23649	7.1.1.2
A6X1N0	7.1.1.-
B3Q7N3	7.1.1.-
O03727	7.1.1.2
Q8WHX5	7.1.1.-
Q2JHK4	7.1.1.-
Q00231	7.1.1.2
Q1LQB5	7.3.2.2
Q7NZI7	7.3.2.1
Q3IM24	7.3.2.2
Q14K28	7.1.1.-
Q9ZZM4	7.1.1.2
Q2ISN3	7.3.2.2
P51098	7.1.1.-
Q10V16	7.3.2.2
Q7VUJ5	7.3.2.5
