Entry	EC number
Q6MAW8	4.99.1.1
Q87UG1	4.3.2.10; 3.5.1.2
Q5Z8V9	4.2.1.24
B7LXF8	4.6.1.12
B7JPM4	4.2.1.44
Q9SCP2	4.2.2.2
P19142	4.3.1.24
Q63DJ1	4.1.1.11
Q2T9M7	3.5.1.-; 4.3.-.-
Q2JE00	4.1.1.11
B9IVR3	4.1.1.11
C3P5R1	4.1.1.11
A1R317	4.1.1.32
Q65KJ7	4.2.1.109; 3.1.3.87
C5FEJ4	4.2.1.109
C5DCA2	4.2.1.109
B7NA83	4.6.1.17
B7IKZ0	4.6.1.17
B1LAK2	3.2.2.-; 4.2.99.18
Q721C0	4.6.1.17
A6X0K9	4.6.1.17
Q980F0	4.1.99.22
P76469	4.1.2.53
Q4L7B1	4.1.99.12; 3.5.4.25
Q8Z549	4.1.2.53
Q7VQQ4	4.1.99.12
P59556	4.1.99.12
Q9PHU4	4.1.99.12
P55462	4.2.1.46
C6BVV4	4.1.99.12
Q1R9G8	4.2.1.90
A6TBU8	4.2.1.90
A4FLW9	4.2.1.90
Q8TT89	4.1.99.12
O32741	4.1.1.39
Q64YT3	4.1.99.12; 3.5.4.25
O13416	4.1.1.23
P26667	4.1.1.39
Q06375	4.1.1.23
Q1J729	4.1.1.23
Q9K9W2	4.1.1.23
P16132	4.1.1.39
Q319F9	4.1.1.23
P28454	4.1.1.39
Q98DD5	4.1.1.23
Q5JDB0	4.1.1.23
Q31674	4.1.1.39
Q2J316	4.1.1.23
Q2MIH9	4.1.1.39
C5CQB2	4.1.1.23
P48716	4.1.1.39
O03042	4.1.1.39
Q51856	4.1.1.39
P32430	4.1.1.23
Q9WUX3	4.6.1.18
Q7U5I8	4.1.1.39
Q33323	4.1.1.39
B2SHJ1	4.1.1.23
P92445	4.1.1.39
P93460	4.6.1.19
P25828	4.1.1.39
Q37282	4.1.1.39
P08211	4.1.1.39
Q4VWW3	4.1.1.23
P28383	4.1.1.39
Q32042	4.1.1.39
Q6BY69	4.1.1.23
P28452	4.1.1.39
Q05800	4.1.1.39
Q5L0U0	4.1.1.23
B0Z527	4.1.1.39
Q33528	4.1.1.39
O58582	4.3.2.2
Q8RFX6	4.3.1.18
P30744	4.3.1.17
Q8VBT2	4.3.1.17; 4.3.1.19
Q00909	4.2.3.6
B5F7C4	2.8.1.7; 4.4.1.16
Q7W0D7	4.1.99.17
A7MF59	2.8.1.7; 4.4.1.16
E3W207	4.2.3.-
C5A782	4.2.3.5
A1SB13	4.2.3.4
Q4L6G9	4.2.3.4
A1WGR0	4.1.1.31
Q3A2N5	4.2.3.5
A5F4Z3	4.3.2.1
A1RZN3	4.1.1.31
C3MTS7	4.1.1.31
Q65W16	4.3.2.1
Q5N3D4	4.2.3.4
P00919	4.2.1.1
B7MAQ3	4.2.1.10
B6ENA0	4.2.1.10
A6Q2R2	4.3.2.1
Q7XYS3	4.2.1.92
Q6HDW6	4.2.1.10
Q4HYR2	4.1.3.1; 4.1.3.30
O27518	4.2.1.147; 4.1.2.43
Q7L5Y1	4.2.1.68
Q664M6	2.1.1.107; 1.3.1.76; 4.99.1.4
C6SXE1	4.2.1.104
Q972W5	4.2.1.104
A4W698	4.1.2.4
B7LEJ8	4.2.1.11
Q8ZGH4	4.1.2.4
P0DM31	4.2.1.11
A5TZK6	4.1.2.4
S0DX56	4.2.3.164
Q0BSX3	4.2.1.11
Q0SX30	4.1.2.4
B6JPQ2	4.2.1.11
A9VQK2	4.1.2.4
O22886	4.1.1.37
A5VT24	4.1.1.37
B0CJG6	4.1.1.37
Q1R466	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
B2S5Y3	4.2.1.11
A9M9E9	4.1.1.37
Q9HZJ2	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q3BVL5	4.2.1.59
Q7V024	4.2.1.2
P64017	4.2.1.17
Q92GW0	4.2.1.2
Q3IQT0	4.2.1.11
Q47K40	4.1.1.37
A7N1D2	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q1MH45	4.2.1.59
Q3ABL4	3.2.2.23; 4.2.99.18
Q1AW85	4.2.1.59
Q8FXR6	3.2.2.23; 4.2.99.18
Q4QNT3	4.3.3.7
A6WPI6	4.3.3.7
B2K0V2	4.2.2.n1
B8GW12	4.2.1.19
C1CCB3	4.4.1.21
Q83A83	4.4.1.13
A9A756	4.2.1.19
C0Q062	4.2.1.113
B7N8Q7	4.2.1.80
Q2N8I5	4.2.1.19
B7MIB7	4.2.3.3
Q6N3F1	4.2.3.156
Q3MCT9	4.99.1.1
P13716	4.2.1.24
Q81TU9	4.99.1.1
A4TRE8	4.2.1.9
B7JA19	4.3.2.10
Q5B0D6	4.2.1.93
P33734	4.3.2.10; 3.5.1.2
Q5HVR0	4.99.1.1
C3P929	4.1.1.65
A5IJU8	4.3.3.6
Q9PI08	4.99.1.1
Q0UVK8	4.2.1.93
Q2IFT1	4.1.1.32
A5UDW2	4.1.99.12
O27543	4.1.99.12
O26091	4.2.2.-
Q4WLD2	4.2.3.-
Q9WUR3	4.6.1.18
O83958	4.2.2.-
Q8Z8I0	4.2.2.-
C1EQY5	4.1.99.12; 3.5.4.25
P25835	4.1.1.39
Q9EYV3	4.1.1.23
P25079	4.1.1.39
B9L1A9	4.1.1.23
Q0TRB0	4.1.1.23
Q0I8Q2	4.1.1.39
P36481	4.1.1.39
P58640	4.1.1.23
Q0T2D1	4.3.1.18
Q4QSN4	4.2.3.59
B4ED40	4.1.99.17
Q0BGQ9	4.1.99.17
P68174	4.3.3.2
A5GQ73	4.1.99.17
C3L2Y4	4.1.99.17
A8AKS9	4.1.99.17
P66986	4.2.1.20
Q47HQ4	4.2.1.20
A5F4D2	4.1.99.17
P06562	4.2.1.20
A0RZ75	4.2.1.19
B3Y154	4.2.2.n1
A3CTR8	4.2.1.19
C3LS47	4.4.1.21
B7MGI3	4.2.1.9
B1IVR9	4.2.2.n1
A8AD27	4.2.2.n1
Q9ZEZ5	4.2.1.33
A0QRN3	4.2.1.49
A7GMU3	4.2.1.33
Q2U9G3	4.2.1.36
P80858	4.2.1.33
Q63DX6	4.2.1.33
Q6BM98	4.2.1.36
A8FQ86	4.2.1.33
B3PR22	4.2.1.33
B7V3J3	4.2.1.49
Q81G09	4.2.1.33
Q7CJ75	4.2.99.20
B7H0T7	4.2.1.33
Q579A4	4.2.1.33
Q02Y14	4.99.1.1
Q3MEF5	4.3.2.10
Q9QY80	4.2.1.134
Q6ARN9	2.7.7.60; 4.6.1.12
Q11NN7	4.2.1.33
Q97KZ2	4.99.1.12
P67417	4.2.1.49
A5G8S9	4.3.2.10
B1K377	4.2.1.33
Q2A3Z7	4.6.1.12
B8G2K7	4.99.1.12
A5UA15	4.3.2.10
A7GMV0	4.3.2.10
Q89HA2	4.2.1.9
Q5YRV8	4.2.1.9
B7GUZ8	4.2.1.9
B3E280	4.6.1.12
Q63DW8	4.3.2.10
A3P7N9	4.2.1.33
P11570	4.2.1.167
Q9KSQ3	4.2.1.49
Q7MK59	4.2.1.49
Q0TLR8	4.2.1.33
B4U7M4	4.3.2.10
O30478	4.1.3.45
A5UHG0	4.6.1.12
A2RKR7	4.3.2.10
Q2JHZ4	4.99.1.1
Q89WM4	4.3.2.10
Q5M406	4.2.1.33
Q0BRH5	4.2.1.33
Q9PDT5	4.6.1.12
B2UIZ4	4.2.1.41
A5I246	4.3.2.10
A7GQZ9	4.2.1.49
Q8FNZ9	4.3.2.10
Q4JC35	4.1.2.55
Q8K9D7	4.6.1.12
Q0BME1	4.99.1.1
Q54KM6	2.6.1.7; 4.4.1.13; 2.6.1.64
Q82BX4	4.2.1.41
Q3A9N8	4.6.1.12
A0RN28	2.7.7.60; 4.6.1.12
Q92E86	4.3.2.10; 3.5.1.2
Q9JVH3	4.3.2.10; 3.5.1.2
Q0TMY4	4.6.1.12
Q5WKY5	4.1.2.29
Q0SQN0	4.6.1.12
B7V3J1	4.3.1.3
Q2YAU8	4.3.2.10; 3.5.1.2
B0RPA3	4.2.1.41
Q9Z7G1	4.2.1.24
B7LEG4	4.6.1.12
C3LPA1	4.2.1.9
Q2YIL6	4.3.1.3
Q6NH66	4.99.1.1
D2RXF6	4.2.1.136
Q5X3Q4	4.2.1.96
Q9HP73	4.2.1.96
C4QX80	4.1.1.65
O49835	4.3.1.24
P80525	4.1.1.32
Q02S84	4.6.1.17
P39757	4.1.99.22
P9WJS2	4.1.99.22
Q00019	4.2.2.23
B6I413	4.1.99.12
Q31Z80	4.2.1.90
B1LF38	4.1.99.12
Q46JD8	4.1.1.23
Q94G53	4.2.3.120
Q8A012	4.1.1.23
Q6LIW0	4.1.99.12
P29684	4.1.1.39
P00669	4.6.1.18
Q92AH6	4.1.1.23
P28433	4.1.1.39
Q589R5	5.3.1.1; 4.2.3.3
Q3AR00	4.2.1.20
Q2JY68	4.1.99.17
B1ILH9	4.1.99.17
C1FVP6	4.1.99.17
Q63EC7	4.2.1.20
B8H661	4.2.1.20
Q7NUD9	4.2.1.20
B2C4D0	4.2.3.57
Q2G2P7	4.3.1.3
Q58401	4.2.1.75
A3M665	4.6.1.12
Q3JP06	4.99.1.1
C0Q1J7	4.3.2.10
Q9HU44	4.3.2.10
B0V6G3	4.6.1.12
A6WX47	4.1.1.49
A3MA23	4.1.1.65
Q9KGN6	4.3.3.6
Q9SCG9	4.2.2.2
P9WPJ8	4.2.1.1
A0QCA6	4.2.1.96
Q24PK7	4.3.3.6
Q8YNL6	4.2.1.96
Q81GW5	4.99.1.1
B5R7L4	4.1.1.49
Q5AVN4	4.2.2.2
P0C1A2	4.2.2.2
Q97LG6	4.3.3.6; 3.5.1.2
A6WHM7	4.1.1.49
Q31C42	4.2.1.96
Q88SB0	4.2.1.126
A4YBE7	4.1.1.49
B0R6D5	4.3.3.6
B3QM38	4.1.1.65
A5MZY0	4.3.3.6; 3.5.1.2
B8CH32	4.1.1.49
A1BE07	4.1.1.65
D3JTC2	4.2.2.2; 4.2.2.10
Q4WL88	4.2.2.2
C4KJC1	4.2.1.96
A8A8T7	4.3.3.6; 3.5.1.2
C5CG73	4.3.3.6; 3.5.1.2
Q1CCM6	4.1.1.49
B2VCV2	4.1.1.65
Q5HBL4	4.1.1.65
P07379	4.1.1.32
Q2FTH1	4.3.3.6; 3.5.1.2
Q28KP2	4.2.1.126
Q9RR31	4.2.1.159
B8F658	4.1.1.65
Q139C9	4.1.1.65
A9BFQ1	4.2.1.126
Q89AJ9	4.1.99.3
Q9ZDT4	4.1.1.65
Q0CNV1	4.1.1.1
P0CV94	4.2.3.48
Q5ZRA9	4.1.1.65
B5F377	4.1.1.65
A9MFQ0	4.1.1.65
P12768	4.1.99.3
A5EST5	4.1.1.49
O06739	4.4.1.19
B8ECB2	4.1.1.65
A7MGC5	4.1.1.49
Q50967	4.1.1.65
Q5QGZ8	3.5.5.4; 4.2.1.65
Q6D035	4.1.1.65
B9LGZ1	4.2.1.70
C1CQQ1	4.3.3.6; 3.5.1.2
A3N352	4.1.3.3
B3GZ05	4.1.3.3
A9W382	4.1.1.49
A1A7H7	4.1.1.11
B9DFZ0	3.2.2.-; 4.2.99.18
B0T207	4.2.1.96
Q2G160	4.1.3.3
B3ECB9	4.2.1.96
Q3KEL1	4.1.1.112
B0TBP6	4.1.1.11
Q03H73	4.1.2.-
P0C7I4	4.1.1.11
Q32K78	4.1.1.11
A8I831	4.6.1.17
Q87MY2	4.6.1.17
C1DPC3	4.6.1.17
B6SCF4	4.2.3.15
B0RTD8	4.6.1.17
Q7WMR0	4.6.1.17
C3MUW1	3.2.2.-; 4.2.99.18
Q7VK40	4.6.1.17
Q8ZGW4	4.6.1.17
B1HQT3	4.6.1.17
Q9HE08	4.2.1.109
B5XYW4	4.6.1.17
Q9X5W3	4.1.99.22
B2U1F0	4.1.99.12
Q5FJB3	4.1.1.23
Q9MUT6	4.1.1.39
Q32699	4.1.1.39
P0C2C2	4.1.1.39
Q41594	4.2.3.17
B9LP84	4.1.1.23
Q38X21	4.1.1.23
P12047	4.3.2.2
B0UWV3	4.3.1.18
Q39EA4	4.2.3.3
Q669D0	4.2.1.113
Q3Z0G0	4.3.2.10
C3MBC1	4.3.2.10
A7X763	4.3.2.10
A2SFL0	4.2.1.9
O06069	4.2.1.9
Q7V6M5	4.3.2.10; 3.5.1.2
Q1QRS7	4.2.1.9
Q2FJ70	4.1.2.43
B7MYZ0	4.4.1.21
Q0TEI8	4.4.1.21
Q8YTE6	4.2.1.9
Q3M5W4	4.3.2.10; 3.5.1.2
Q1H0L4	4.2.1.33
O28019	4.3.2.10; 3.5.1.2
A6LDP0	4.2.1.9
Q9KSW8	4.3.2.10
P57957	4.2.1.9
Q8D8Q5	4.3.2.10
Q99W39	4.1.2.43
Q7MAS1	4.3.2.10
Q7A774	4.1.2.43
B4SDK2	4.2.1.9
A9LZF9	4.2.1.33
A1AS43	4.2.1.9
A1KU82	4.2.1.33
B3WC53	4.4.1.21
Q884C1	4.2.1.33
A9R144	4.2.1.33
P59501	4.3.2.10; 3.5.1.2
P08664	4.99.1.2
P08653	4.99.1.2
A4TQA4	4.2.1.33
B9MDV5	4.2.1.19
A3N3W1	3.1.3.15; 4.2.1.19
A3MUK8	4.2.1.9
Q8Y7I9	4.4.1.21
Q5QHW1	4.4.1.21
Q8CU52	4.99.1.2
P53607	4.3.1.19
A1SQ09	4.2.1.49
Q65V07	4.2.1.33
Q81G10	4.2.1.33
A9VLG9	4.2.1.33
Q1AVC5	4.2.1.33
Q1MAJ9	4.2.1.33
C3K803	4.2.1.49
P25080	4.2.1.49
Q87UM6	4.2.1.49
Q0T8C7	4.2.1.33
B0T3B7	4.2.1.33
A5E8Z8	4.2.1.33
Q5WEN6	4.2.1.33
Q6HLF0	4.2.1.33
P58799	4.3.2.10
Q7W069	4.2.1.9
C0R087	4.2.1.33
P0A0T2	4.4.1.5
P0CZ00	4.2.2.1
B7NC65	4.3.2.10
Q5RBK3	4.2.1.134
B0TM56	4.2.1.49
B6EJ93	4.3.2.10
Q2KIP8	4.2.1.134
Q8FG48	4.3.2.10
Q92RP0	4.2.1.-
B2KEU8	4.3.2.10
A0KRC6	4.2.1.49
Q5FF92	4.6.1.12
A4WDV1	4.6.1.12
Q5PDG3	4.2.1.33
B7JFZ5	4.3.2.10
A6TKJ0	4.99.1.12
B3E617	4.3.2.10
Q3ID04	4.2.1.9
A5N505	4.99.1.12
Q0T7B0	4.99.1.1
A1VAE6	4.2.1.33
P52785	4.6.1.2
P35492	4.3.1.3
A3NM77	4.2.1.33
Q3Z5T8	4.2.1.33
Q1GR84	4.2.1.33
A9VLH7	4.3.2.10
B0KCB9	4.2.1.49
P63435	4.2.1.33
A6LPX4	4.2.1.33
B2UYH6	4.2.1.33
Q9LF46	4.1.-.-
Q02YX1	4.3.2.10
A8IES7	4.2.1.9
C1CWB4	4.3.1.3
Q3IDQ5	4.6.1.12
P61780	4.3.2.10; 3.5.1.2
A1U0R2	4.99.1.1
Q2S299	4.3.2.10; 3.5.1.2
C0RK28	4.99.1.1
B3ESH0	4.1.1.65
C3L5U2	4.1.1.65
O29741	4.3.3.6; 3.5.1.2
B3PWH4	4.1.1.49
B6YQU3	4.3.3.6; 3.5.1.2
P28821	4.1.3.38
A5EL79	4.1.1.112
Q58493	4.-.-.-
B2HXC1	4.1.1.32
B0VDR1	4.1.1.32
B4U8K0	4.1.1.11
P45725	4.3.1.24
Q4JY04	4.1.1.32
A1TZF4	4.1.1.23
B2S9C4	4.1.1.23
B0CJX7	4.1.1.23
Q5N1T9	4.1.1.23
Q8FXW9	4.1.1.23
A4XKT3	4.1.1.23
Q3SK77	4.1.1.23
P25836	4.1.1.39
P28421	4.1.1.39
P28380	4.1.1.39
Q3IY00	4.1.1.23
Q9BA49	4.1.1.39
A1VYA1	4.1.1.23
Q5HW86	4.1.1.23
B1INE4	4.1.1.23
P92401	4.1.1.39
O99001	4.1.1.39
Q40966	4.6.1.19
A9R8T1	4.1.1.23
A4QEI3	4.1.1.23
Q31730	4.1.1.39
Q1KVV0	4.1.1.39
Q38717	4.6.1.19
P69591	4.1.1.39
B7KL53	4.1.1.23
C3LIY8	4.3.3.6; 3.5.1.2
Q8A5K8	4.1.1.65
B3EGI2	4.1.1.19
Q5GUY8	4.2.1.9
Q1LSP9	4.1.1.65
B9KPC8	4.3.2.10
Q82Y13	4.2.1.96
B1YTR9	4.1.1.65
B4S6J7	4.1.1.19
Q2SZP7	4.1.1.65
C3LE93	4.2.1.126
Q97AN7	4.1.1.19
B9JJJ9	4.2.1.126
B7JSA1	4.2.1.126
Q7V689	4.2.1.96
Q0HNY4	4.1.1.49
B0TAQ4	4.3.3.6
Q7V2I5	4.2.1.96
Q57ES4	4.1.1.65
A9M8W7	4.1.1.65
O26292	4.3.3.6; 3.5.1.2
Q7TXK6	4.1.3.40
A1KLV4	4.3.3.6; 3.5.1.2
A8YZL5	4.3.3.6
B9SQI7	4.2.1.109; 3.1.3.77
B0TXA4	4.2.1.126
Q2A5B0	4.2.1.126
Q51507	4.2.99.21; 5.4.99.5
B6JNM7	4.1.1.65
Q92IU5	4.1.1.65
Q753M0	4.1.1.49
Q8ZUE9	4.3.3.6; 3.5.1.2
Q9LRZ6	4.2.3.15
P00914	4.1.99.3
A1RU67	4.3.3.6; 3.5.1.2
C3PCC6	4.1.1.49
Q57GM9	4.1.1.65
Q1GMQ8	4.1.1.65
Q5L7N5	4.1.1.49
C1AKB3	4.1.1.65
Q46L21	4.2.1.126
A6TYZ6	4.3.3.6; 3.5.1.2
Q9DG45	4.2.1.96
A3D015	4.1.1.65
A8FGH8	4.1.1.49
Q0HMP8	4.1.1.65
B2TY38	4.1.1.65
B4TDE5	4.2.1.126
Q2GEF4	4.1.1.65
C3M997	4.1.1.65
Q9L287	4.3.3.6; 3.5.1.2
Q4FMX4	4.1.1.65
C4Z0Q6	4.1.1.49
C5BGS4	4.1.1.49
B7LSA4	4.1.1.49
B0BSI2	4.1.3.3
B3L2V1	4.1.1.65
A4SXR2	4.1.1.65
Q99JF5	4.1.1.33
Q83HM6	4.3.3.6; 3.5.1.2
D0EAP4	4.1.1.33
A5GBF9	4.1.1.49
Q9PDL4	4.1.1.65
B7VJM5	4.2.1.126
P24481	4.3.1.24
Q02F61	4.1.1.65
Q15Q53	4.1.1.65
A5UT22	4.2.1.70
Q165S4	4.2.1.70
A4TRP9	4.1.1.65
F8QQQ7	4.1.1.33
Q0I554	4.1.1.49
O25511	4.2.1.115
Q9X1H5	4.2.1.70
Q2KID2	3.2.2.-; 4.2.99.18
Q8K203	3.2.2.-; 4.2.99.18
Q6GCF6	4.1.3.3
Q29RY9	4.1.3.3
C3L8P8	4.1.1.11
A4G215	4.1.1.11
P65387	4.1.99.22
Q7WHJ6	4.1.1.11
Q8NSH9	4.2.1.79
Q4L8D2	4.1.99.22
A6LJQ5	4.1.1.11
A3MLN3	4.1.1.11
C0RIT4	4.1.99.22
B9L6T1	4.1.1.11
Q9PBD5	4.2.1.109
Q3SH81	4.1.1.11
B1J176	4.6.1.17
P0A740	4.6.1.17
A6VPY1	4.6.1.17
C5D4E6	4.6.1.17
Q50746	4.1.99.22
Q5E6B0	4.6.1.17
Q54CJ8	4.3.1.-
Q6MFC0	4.1.2.-
B0CZ32	4.2.1.109
Q9FNY7	3.2.2.-; 4.2.99.18
Q3KFI9	4.2.1.109
P0CJ43	4.2.3.-; 4.2.3.46
B2UT33	4.6.1.17
A1JSH7	4.6.1.17
B7HSR1	4.6.1.17
Q66D58	4.6.1.17
B2IKL8	4.6.1.17
Q6D3C7	4.1.99.22
A8GAA8	4.2.1.109
Q93KD0	4.6.1.17
O48550	4.1.1.39
Q29606	4.6.1.18
A0AFI3	4.1.2.19
Q0TAG1	4.1.2.19
Q83GP9	4.2.1.9
Q9RXS6	4.6.1.12
Q5X9Y4	4.1.2.40
A8YYT1	4.3.1.3
A8A3M5	4.6.1.12
Q8DA21	4.3.1.3
P50937	4.3.2.10
Q6HYJ1	4.2.1.44
A6GXW4	4.2.1.136
B0K4N7	4.3.3.6
O65388	4.2.2.2
B3QAW1	4.1.1.112
A7GJS9	4.3.3.6; 3.5.1.2
Q8PBP3	4.2.1.136
A5UY52	4.3.2.10
B2HN48	4.3.3.6; 3.5.1.2
Q71Z09	4.2.1.126
Q2RKS7	4.1.1.49
Q2S1I3	4.1.1.49
B9JXX4	4.1.1.49
A1STT9	4.2.1.126
Q0AGM1	4.1.1.65
C4KHU2	4.3.3.6; 3.5.1.2
Q9FR95	4.2.1.124
Q3A3A8	4.1.1.65
B1LHK1	4.1.1.49
A1TND7	4.2.1.96
C0ZIY1	4.2.1.70
P21220	4.2.1.84
A1AS38	4.1.1.65
Q67RV4	4.2.1.126
Q4UWE4	4.1.1.65
Q46PS3	4.2.1.70
A5FWK8	4.2.1.96
C4K3J5	4.1.1.49
B1HXZ6	4.1.1.49
B0CIJ4	4.2.1.96
Q9SS45	4.3.1.24
Q40910	4.3.1.24
P65723	4.2.1.96
B0UTI7	4.1.3.3
Q9SIC4	3.2.2.-; 4.2.99.18
Q96GX9	4.2.1.109
P0A6L6	4.1.3.3
Q7NVH7	4.2.1.96
B7V1T5	4.1.1.112
Q4ZX15	4.1.1.112
Q8U9Q9	4.1.1.11
Q6NET5	4.1.1.32
A0QP32	4.1.1.32
Q6MHH9	4.1.1.11
Q82T07	4.1.2.-
A1U578	4.1.99.22
Q59175	4.3.1.12
P61821	4.6.1.18
A4I3R0	4.2.1.109
C4KH41	3.2.2.-; 4.2.99.18
O05520	4.6.1.17
Q0I0H0	4.1.99.12
Q57CZ7	4.6.1.17
Q7MWK9	4.1.99.12; 3.5.4.25
A6KWL1	4.1.1.23
Q760R4	4.1.1.39
Q8D8J6	4.1.1.23
Q7MLX2	4.1.1.23
P23012	4.1.1.39
Q4ULW1	4.2.2.-
P24717	4.6.1.18
P04060	4.6.1.18
A7ML62	4.1.2.19
Q6FP42	4.6.1.19
B3H0P8	4.1.99.12; 3.5.4.25
Q8SPY4	4.6.1.18
B1JND0	4.1.2.19
P9WGY3	4.1.3.17; 4.1.1.112
P24677	4.1.1.39
A4XU32	4.1.3.17; 4.1.1.112
Q0T5B6	4.1.1.23
A5W6M0	4.1.3.17; 4.1.1.112
Q9LH76	4.2.1.76; 1.1.1.-; 5.1.3.-
Q3KFE1	4.1.3.17; 4.1.1.112
Q0E079	4.1.99.12; 3.5.4.25
Q479W5	4.1.1.39
P10647	4.1.1.39
Q1GU89	4.1.1.23
A1VNQ9	4.1.1.39
Q8XZP1	4.1.3.17; 4.1.1.112
Q5F9J2	4.1.1.23
Q42516	4.1.1.39
P28442	4.1.1.39
P65595	4.1.1.23
A9M3Q3	4.1.1.23
Q82TD8	4.1.1.23
Q59461	4.1.1.39
Q9XGX4	4.1.1.39
B1IAM6	4.1.1.23
Q08183	4.1.1.39
P05349	4.1.1.39
P32764	4.1.1.39
Q65JU4	4.1.1.23
A6Q826	4.1.1.23
O78262	4.1.1.39
O59602	4.1.2.50
Q2SX33	4.1.3.17; 4.1.1.112
P44914	4.2.1.46
Q6DAP5	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
P0AC34	4.2.1.2; 5.3.2.2
A7MKC3	4.2.2.n2
A0KZ12	4.2.1.59
B2VE56	4.3.3.7
Q9T0J9	4.2.3.40
Q7VFP9	4.3.3.7
Q42679	4.1.1.50
C1B4A1	4.1.1.37
O25657	4.3.3.7
Q5QU03	4.3.3.7
C1KWK6	4.2.3.3
Q7VDQ5	4.2.1.19
Q92T28	4.2.3.3
B0TDN0	4.2.1.19
Q2YQZ2	4.2.1.19
A9M9R5	4.2.1.19
P57531	4.2.2.n1
Q8UIV6	4.2.3.3
B4TEM9	4.1.2.52
A7GVT2	4.2.1.9
Q28NK7	4.2.1.19
B8H367	4.2.1.9
Q2FEZ4	4.4.1.21
B2TZN1	4.1.2.52
A4WCP6	4.2.1.113
P58878	4.2.1.19
B6I4A8	4.2.1.9
Q9KJU3	4.2.1.19
B1X8R7	4.2.3.3
Q6AEN9	4.2.1.9
Q1LQ98	4.2.3.3
C5B7R2	4.2.1.33
Q0I1F1	4.2.1.9
A0RK18	4.4.1.21
Q323I7	4.3.2.10
P45120	4.2.3.3
Q0TFH8	4.2.99.20
Q8Z9I3	4.2.1.33
B4REE0	4.2.1.49
P46493	4.3.1.19
Q88LE8	4.2.1.33
P15717	4.2.1.33
B7GH22	4.2.1.33
A8H998	4.2.1.33
Q39366	4.4.1.5
A0L1Q7	4.2.1.33
P55811	4.2.1.33
Q2K4C4	4.99.1.1
B5ZTI5	4.2.1.33
Q253F4	4.6.1.12
B8J216	4.3.2.10
Q63DX5	4.2.1.33
C5C3D1	4.2.1.33
A7H664	4.2.1.33
A8FFW2	4.2.1.33
A6UDX5	4.2.1.33
Q8PZ49	4.2.1.114
Q394V3	4.2.1.9
C4Z3N3	4.6.1.12
Q32J55	4.99.1.1
A0RMG7	4.2.1.33
Q5SBP3	4.2.3.26
B8ZPG2	4.99.1.1
A6W6E9	4.6.1.12
Q0JMH0	4.1.-.-
Q4QLD6	4.99.1.1
B9MJB2	4.2.1.41
O27568	4.3.2.10; 3.5.1.2
Q57MS0	4.3.2.10; 3.5.1.2
Q8EBZ7	4.99.1.1
A1KI36	2.2.1.5; 4.1.1.71; 1.2.4.2; 2.3.1.61
B0KI45	4.3.2.10
Q579E8	4.3.1.3
A8FWC9	4.3.2.10; 3.5.1.2
Q8PDJ3	4.2.1.9
Q7W515	4.99.1.1
P32452	4.2.1.51
A3NYY2	4.99.1.1
A8LKP0	4.2.1.96
A1WWH9	4.2.1.96
Q6GZ04	5.4.3.10; 4.3.1.24
Q7NDK7	4.1.1.11
P45728	4.3.1.24
Q5P2P8	4.1.1.32
B5E844	4.1.1.11
C1G3Q0	4.2.1.109
B6EGI3	4.6.1.17
Q2RGL2	4.1.99.22
Q7N6P5	4.6.1.17
B0K0Y9	4.1.99.12; 3.5.4.25
O28273	4.1.99.22
A1VD83	4.1.99.12
B5BCQ4	4.2.1.90
A4WEI2	4.1.99.12
P31333	4.1.1.39
B8CH19	4.1.99.12
O24045	4.1.1.39
O64416	4.1.1.39
O28635	4.1.1.39
Q9X6V6	4.2.2.-
Q9WUX4	4.6.1.18
Q6DA25	4.1.2.19
P47785	4.6.1.18
Q2N9N4	4.1.1.23
A6MML5	4.1.1.39
Q05799	4.1.1.39
P42721	4.1.1.39
Q32256	4.1.1.39
P52201	4.3.2.2
Q7A0G9	4.3.2.2
Q5R465	4.2.99.18
P59657	4.1.2.25; 2.7.6.3
Q69PA8	4.1.99.5
P64145	4.1.2.25; 5.1.99.8
P64146	4.1.2.25; 5.1.99.8
P30084	4.2.1.17
C0R4H1	4.2.1.59
A5VQQ7	4.2.1.11
Q0VLB7	3.2.2.23; 4.2.99.18
B1J5A5	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q72VY3	4.2.1.2
Q27958	2.7.7.7; 4.2.99.-
Q8Z6R6	4.2.1.2
A3PJG5	4.2.1.59
A4XKV0	4.2.1.11
Q0K5N1	4.1.1.37
A9MPI1	4.2.1.59
Q8ZAN0	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q8FCW8	2.1.1.107; 1.3.1.76; 4.99.1.4
A8MFY2	4.2.1.11
A0KGH3	4.2.1.11
Q043Z5	4.2.1.11
O85713	4.2.1.47
A1S4D7	4.2.1.11
Q8K9S4	4.2.1.59
B4TFZ1	4.2.1.11
C1KYU1	4.2.1.59
Q5WYY6	3.2.2.23; 4.2.99.18
Q8DQ33	3.2.2.23; 4.2.99.18
Q8EBR0	4.2.1.11
Q62JD5	4.2.1.59
Q7M8Q0	4.2.1.11
