Entry	EC number
Q4UWD5	5.4.99.12
A3D7R0	5.3.1.6
Q82ZT7	5.4.99.62
C4KZD1	5.4.99.62
B0TIM6	5.4.99.62
B0UV47	5.4.99.62
Q2NRE0	5.3.1.6
P0A7Z3	5.3.1.6
B3W789	5.4.99.62
Q721J0	5.3.1.6
D9PYH9	5.4.99.25
Q9KVT7	5.4.99.18
A4WLG8	5.4.99.27
Q1CMT0	5.2.1.8
P0AA45	5.4.99.19
Q5HUW9	5.4.99.12
Q9Z7X4	5.4.99.12
A6LPU5	5.4.99.12
Q39D35	5.2.1.8
Q31F26	5.2.1.8
Q4K4X7	5.2.1.8
Q2YBP3	5.2.1.8
A6KZJ9	5.4.99.25
B3DQF2	5.4.99.25
A7Z4T7	5.4.99.25
Q0SM48	5.4.99.25
Q1JK16	5.4.99.12
P65853	5.4.99.25
A4WCV2	5.4.99.12
B0U0B1	5.4.99.12
Q5GXR3	5.3.1.24
B7LWL0	5.4.99.27
Q3JSY7	5.4.99.25
A1U388	5.1.1.1
Q9L888	5.1.1.1
A3CNA8	5.4.2.7
B8CSD4	5.3.1.9
B1YM95	5.4.2.7
A9WWG7	5.4.2.10
B5R9W3	5.4.2.-
P57461	5.4.2.10
A9M7I9	5.4.2.10
P52983	5.3.1.9
P0C1J3	5.2.1.8
Q2KDR4	5.4.2.7
B4TU43	5.4.2.7
B7JPK2	5.4.2.11
Q327L3	5.4.2.7
Q3MF89	5.4.2.12
Q2WBD9	5.3.1.28
A6LPX0	5.4.2.10
C0QQ98	5.4.3.8
Q5F7C0	5.4.2.11
Q1R466	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
A9NAX3	5.4.3.8
Q9HZJ2	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
P21863	5.2.1.8
Q8R6A7	5.4.2.10
Q6MD44	5.3.1.9
Q1IWZ8	5.4.3.8
B7HBI0	5.1.1.7
B8DN02	5.4.3.8
B5FP39	5.4.2.11
P51379	5.4.2.12
A7N1D2	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q9HU53	5.4.2.12
Q21CH5	5.4.2.11
Q3Z455	5.4.2.11
B0VCN6	5.4.3.8
P52018	5.2.1.8
P0C1J0	5.2.1.8
Q9YB30	5.3.3.2
A7IMW3	5.3.3.2
Q660I6	5.3.3.2
A5VK00	5.3.3.2
A4WE41	5.3.3.2
Q9H7Z7	5.3.99.3
Q7A7T6	5.4.99.62
Q9KCL9	5.3.1.14
Q8PH49	5.3.1.6
B5Y646	5.4.99.62
Q57HH0	5.3.1.14
B1JND2	5.1.3.32
B7I936	5.3.1.6
Q1GBA8	5.3.1.6
B8F777	5.4.99.62
P66693	5.3.1.6
Q5XFW2	5.4.99.-
P0A9L1	5.2.1.8
B2K579	5.4.99.27
Q2P1L2	5.4.99.27
A6SY73	5.2.1.8
Q28RY2	5.2.1.8
A2C9H8	5.3.1.1
B7UHG4	5.4.99.27
Q1GAP9	5.2.1.8
A6LR06	5.3.1.1
P9WFW9	5.4.4.2
A7I1W6	5.3.1.16
A4FZ85	5.3.1.16
Q8PWS2	5.3.1.16
A3N3W4	5.3.1.16
B8GJY2	5.3.1.16
A6US29	5.3.1.16
F9USS9	5.1.2.1
B4UDJ9	5.3.1.16
Q3M7Q7	5.3.1.16
O29276	5.3.1.16
B6EJ92	5.3.1.16
C1FN40	5.3.1.16
B7HKD3	5.3.1.16
Q92IZ6	5.6.2.2
C0QRW6	5.3.1.16
Q9Z5D3	5.3.3.2
Q03U25	5.3.1.17
C4LDM6	5.3.1.17
Q5Z110	5.4.99.13; 3.6.5.-
Q5HDL0	5.3.3.2
D9IL24	5.5.1.18
Q837E2	5.3.3.2
B3WEJ5	5.3.3.2
A4QG13	5.3.3.2
Q4WY53	5.4.2.2
O15820	5.4.2.2
Q17GW6	5.1.99.6
A7FTE6	5.3.1.23
P0CN41	5.3.1.23
Q0VFN1	5.3.1.23
C1C6G3	5.3.1.6
Q97RI7	5.3.1.6
P0DF27	5.3.1.6
Q111U2	5.3.1.6
A7MTQ9	5.3.1.6
Q9KP93	5.3.1.6
Q8CN17	5.4.99.62
Q8DC93	5.3.1.6
Q9RDH8	5.4.99.62
B0KDE7	5.4.99.62
Q1CNU0	5.4.99.62
Q9CBY1	5.3.1.6
Q8Y3I7	5.3.1.14
Q9LUE6	5.4.99.30
B1KAV4	5.1.3.32
Q0SZ93	5.3.1.14
P70870	5.4.99.23
Q8DZC6	5.3.1.6
Q28K11	5.4.99.25
Q5YTQ6	5.3.1.1
B0UU15	5.4.99.25
A4SRB7	5.4.99.27
Q589R5	5.3.1.1; 4.2.3.3
Q5QTZ0	5.4.99.25
B2RII9	5.3.1.1
A6T5H9	5.2.1.8
A2C2B2	5.3.1.1
B7LXF7	5.4.99.27
C7RGH4	5.1.99.6
A0RY06	5.1.99.6
E9HCD7	5.1.99.6
P0CP85	5.2.1.8
Q8RDN5	5.1.3.9
Q0ZQL0	5.2.1.8
Q98QJ8	5.1.3.9
C4M2B8	5.1.99.6
P9WHW3	5.2.1.8
Q1W375	5.4.2.8
Q0ZQK7	5.2.1.8
P0CP86	5.2.1.8
B1MW95	5.1.99.6
Q28PV7	5.1.1.3
P52972	5.1.1.3
P0A0Q9	5.1.1.3
O68891	5.6.2.2
P0A0R0	5.1.1.3
P0AFI3	5.6.2.2
Q92JH0	5.6.2.2
P07738	5.4.2.4; 5.4.2.11
Q59676	5.4.99.2
Q59749	5.6.2.2
Q7MYE4	5.1.1.3
Q5PK79	5.1.1.3
Q9L7Q4	5.6.2.2
P22634	5.1.1.3
Q9Y536	5.2.1.8
Q8DK09	5.3.1.23
A4ILL5	5.3.2.5
C4YC37	5.3.1.23
A7GCV8	5.3.1.23
Q750S3	5.4.99.43
A6T656	5.3.1.23
Q6BNX8	5.4.99.43
Q83LF6	5.4.99.20
B1YPI1	5.3.1.6
Q5Z8P2	5.4.99.-
Q814C2	5.4.99.12
A1RIB0	5.4.99.12
Q9I5J6	5.4.99.19
Q9CPN4	5.4.99.19
Q8NUI2	5.3.1.16
Q7MLS2	5.3.1.16
Q9PBC9	5.3.1.16
A8ARK8	5.1.3.20
Q5HK04	5.6.2.2
B3R3C0	5.1.3.20
A1AHF5	5.1.3.20
P17115	5.3.1.13
Q44272	5.6.2.2
Q44080	5.6.2.2
A3NXW3	5.1.3.20
Q44278	5.6.2.2
M1GRN3	5.1.1.21
P0DC05	5.3.1.26
P0CAX1	5.6.2.2
A0A125SXN3	5.4.99.8
P0DC06	5.3.1.26
Q8Y0X8	5.1.3.20
Q59533	5.6.2.2
C1C7G2	5.3.1.26
B1IBZ7	5.3.1.26
B8ZQ66	5.3.1.26
Q99YH2	5.3.1.26
Q9D1I5	5.1.99.1
Q12WC6	5.3.1.16
Q9F466	5.1.99.5
Q1CIE6	5.3.1.17
B7JA18	5.3.1.16
Q6F7A5	5.3.1.16
B9MDV7	5.3.1.16
Q0K692	5.3.1.16
B7K3A9	5.3.1.16
C4XSN4	5.3.1.16
Q5PEP3	5.3.1.17
E6ZZ11	5.5.1.19; 2.5.1.32
Q3YXY0	5.3.3.2
B7UHT8	5.3.3.2
A7N787	5.3.3.2
Q8DR48	5.3.3.2
P60748	5.2.1.8
A8AYJ0	5.2.1.8
Q6QRN6	5.1.99.6
C3YDS7	5.1.99.6
Q89NS9	5.3.1.6
Q9PKI0	5.3.1.6
P49247	5.3.1.6
A1AHS8	5.4.99.62
B5RE24	5.3.1.6
Q5HDM1	5.3.1.6
A6U9T4	5.3.1.6
Q0T0Y5	5.3.1.6
Q3YXV7	5.3.1.6
A8FI51	5.4.99.62
A7NBA0	5.3.1.6
A7Z9G4	5.4.99.62
B2G634	5.4.99.62
P53167	5.4.99.44
A6QI23	5.2.1.8
B3GZ03	5.1.3.9
O74374	5.4.2.2
C0NNH7	5.1.99.6
B1JQ44	5.1.1.3
Q9W2Y3	5.1.99.6
Q9D0W5	5.2.1.8
Q9CGC2	5.1.3.9
Q8NCW5	5.1.99.6
P48797	5.1.1.3
Q51507	4.2.99.21; 5.4.99.5
Q5F6P9	5.1.1.3
O51066	5.6.2.2
O54478	5.6.2.2
E3PY96	5.4.3.5
Q9L9E5	5.1.3.-
P16332	5.4.99.2
Q68XU1	5.6.2.2
Q1RGX8	5.6.2.2
P57887	5.1.1.3
P0AFI4	5.6.2.2
Q931S2	5.6.2.2
Q8UE93	5.1.1.3
A4XR64	5.1.1.3
Q1GHL1	5.1.1.3
Q57H86	5.1.1.3
Q8Z315	5.1.1.3
A8FFY8	5.1.1.3
Q71XE6	5.2.1.8
Q8G7Z8	5.1.1.3
A5I7R3	5.2.1.8
C3KW94	5.2.1.8
B1KTE0	5.2.1.8
B9DY54	5.2.1.8
Q49WR7	5.1.1.3
Q9HUJ8	5.6.2.2
A7GYL9	5.1.1.3
Q3AFA8	5.1.1.3
B9RR88	5.3.1.23
Q9SYN1	5.4.99.52; 5.4.99.54
Q5HG65	5.6.2.2
Q6G9K5	5.6.2.2
P0A2I5	5.6.2.2
B1KTG4	5.1.1.3
B9DY32	5.1.1.3
Q92H91	5.2.1.8
A7X3U8	5.2.1.8
A7ZUI7	5.1.1.3
Q9X013	5.3.1.23
Q9VTZ6	5.4.2.8
D4B2L8	5.3.4.1
A7GS56	5.3.1.23
Q5B5W1	5.2.1.8
Q0CFY3	5.3.1.23
B9LZ20	5.3.1.23
C4QYS6	5.3.1.23
Q4FZP2	5.3.1.23
Q6FS81	5.4.99.43
B1Y3E6	5.1.3.32
P0AG07	5.1.3.1
Q1RJX7	5.4.99.24
P57489	5.3.1.6
Q0BFR5	5.3.1.6
Q59S63	5.4.99.-
A8A430	5.3.3.2
P60631	5.1.3.9
Q44407	5.3.1.9; 5.3.1.8
Q9P931	5.4.2.2
Q5SHT7	5.1.1.3
O55035	5.2.1.8
Q4I1Y1	5.2.1.8
Q6DTV9	5.2.1.8
Q6RET3	1.13.11.60; 5.4.4.5
D8K3Q1	5.1.99.6
B8DHZ5	5.1.1.3
A6VC58	5.1.1.3
C3MD87	5.1.1.3
Q2FZC6	5.1.1.3
B7GPZ1	5.1.1.3
Q1RI35	5.2.1.8
Q1JDD6	5.1.1.3
B1I4X2	5.1.1.3
A8L764	5.1.1.3
P30039	5.1.-.-
Q3SZI0	5.3.1.8
B0Y5B4	5.4.99.32
Q0AYV4	5.3.1.23
Q4I665	5.2.1.8
B4PNE2	5.3.1.23
B1J6T8	5.4.99.62
B9KA10	5.4.99.62
A8A706	5.3.1.14
Q7MEV2	5.4.99.62
Q0TAG0	5.3.1.14
P65837	5.4.99.23
Q03CA5	5.4.99.62
Q88S50	5.1.3.32
Q8DEV0	5.4.99.23
Q8Y3I9	5.1.3.32
Q0WJY2	5.1.3.32
Q6FCI6	5.3.1.6
O64437	5.5.1.4
P37765	5.4.99.22
Q5P7L9	5.3.1.6
A4FWY7	5.3.1.6
Q3JST3	5.3.1.6
Q5AJ92	5.3.1.6
A7HS32	5.3.1.6
B2JKP8	5.3.1.6
O84215	5.3.1.6
B6JE08	5.3.1.6
B3R1I3	5.3.1.6
Q9LH76	4.2.1.76; 1.1.1.-; 5.1.3.-
B7K6D3	5.3.1.6
P0CQ01	5.2.1.8
B0T1S6	5.4.99.12
Q2SN31	5.3.1.6
Q6C712	5.2.1.8
B7L894	5.4.99.62
Q9UY68	5.4.99.18
Q6DAP5	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
P0AC34	4.2.1.2; 5.3.2.2
A4WWV3	5.4.2.12
Q2FE81	5.4.2.11
A8X8D0	5.2.1.8
A1JTW2	5.3.1.16
P9WFW8	5.4.4.2
B3GZH2	5.3.1.16
Q5E634	5.3.1.16
C6BSE3	5.3.1.16
B5QWV0	5.3.1.17
Q039B4	5.3.1.16
Q12TH8	5.3.3.2
Q8X0Z1	5.5.1.19; 2.5.1.32
Q6HL56	5.3.3.2
B7IP77	5.3.3.2
Q40271	5.5.1.4
Q4G338	5.2.1.8
Q8FWN5	5.1.3.9; 2.7.1.60
B0BSI0	5.1.3.9
Q6GZ04	5.4.3.10; 4.3.1.24
Q81MJ2	5.3.2.5
Q6P4K8	5.2.1.8
A5FRU8	5.3.1.23
Q04L82	5.3.1.6
C6DJF3	5.4.99.62
A6ZWZ9	5.3.1.23
Q2GM68	5.3.1.23
Q88K33	5.4.99.62
Q55766	5.3.1.6
C5BMC8	5.3.1.6
Q5HL86	5.4.99.62
Q4LA40	5.4.99.62
A8AL30	5.3.1.14
P26405	5.4.2.8
B5RFC5	5.3.1.14
Q6G6Y5	5.3.1.6
A6LQL0	5.1.3.32
Q8FIB6	5.4.99.20
Q71VR6	5.1.3.32
Q1C0V2	5.1.3.32
A1WJR4	5.1.3.32
P74759	3.6.4.12; 5.6.2.2
P65840	5.4.99.19
Q7CHH5	5.4.99.5
A9WH95	5.4.99.12
Q30XU3	5.4.99.12
A3N007	5.4.99.25
B2UYE4	5.4.99.12
Q4FVC4	5.4.3.8
A6WVU6	5.3.1.9
P64145	4.1.2.25; 5.1.99.8
P64146	4.1.2.25; 5.1.99.8
B1J5A5	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
B1HVD3	5.4.3.8
Q5HER0	5.4.3.8
A5G536	5.4.2.10
B7HUS8	5.1.1.7
Q2JFQ1	5.4.3.8
Q28NS0	5.4.2.10
Q5PG75	5.4.2.11
A6TEJ5	5.4.2.10
Q8ZAN0	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
A1V4V8	5.3.1.9
Q88CX4	5.4.2.12
Q9CID9	5.4.2.10
B2G638	5.4.2.10
Q2S8X9	5.4.3.8
Q04BF6	5.4.2.10
Q16D84	5.4.2.12
Q8CN61	5.4.2.11
Q7U598	5.4.3.8
B7MGL2	5.4.2.11
Q98F91	5.4.2.10
A9MSA4	5.1.3.29
Q88T35	5.4.2.11
B9J6R3	5.4.2.11
O25781	5.3.1.9
B5R6C0	4.2.1.59; 5.3.3.14
Q20YZ7	5.4.2.10
B7LK04	5.4.2.11
Q2N682	5.4.2.11
A0RE96	5.4.2.11
Q07ZR8	4.2.1.59; 5.3.3.14
B5F6U4	5.4.2.10
Q7MHY9	5.4.3.8
Q4UYA7	5.4.3.8
Q5FMJ3	5.4.2.11
Q1QZ19	5.3.1.9
Q97B25	5.4.3.8
A7IIG5	5.4.2.10
B2TTU1	4.2.1.59; 5.3.3.14
Q3K4R8	5.1.1.7
B2IEV6	5.4.2.11
B0KQ41	5.1.1.7
Q7P1R4	5.3.1.9
Q1LTL3	5.4.2.11
Q88LW9	5.3.1.9
B2SKS0	5.4.3.8
B5FA75	5.4.2.10
A0KTZ1	5.4.2.10
Q0S539	5.3.1.9
Q0A772	5.4.2.10
Q2IHZ5	5.4.2.10
Q8Y344	5.1.1.7
Q8PGJ2	4.2.1.59; 5.3.3.14
C0RMJ1	5.4.2.11
B7GIY9	5.4.2.10
C3PAL5	5.4.2.10
Q72MT7	5.3.1.9
Q4UQI1	4.2.1.59; 5.3.3.14
C1EU11	5.4.2.10
A4QEV1	5.1.1.7
Q88FY4	5.2.1.1
Q9W0P5	5.1.3.2; 5.1.3.7
A1T7U8	5.1.1.7
B2TYF6	5.3.1.16
Q81FS0	5.3.3.2
C5D3G3	5.3.3.2
B1LR71	5.3.3.2
A1WXH5	5.3.3.2
Q2YTZ6	5.2.1.8
A6QBL4	5.1.1.3
A1JP09	5.3.1.23
A4W7Z1	5.3.1.23
Q72J47	5.3.1.6
Q6GK42	5.4.99.62
Q7A1V6	5.4.99.62
B9DIF1	5.4.99.62
B7VK98	5.3.1.6
Q8E7N8	5.4.99.62
Q7MHL9	5.3.1.6
Q5H3U0	5.3.1.6
A1JPP4	5.3.1.6
B5BJG6	5.3.1.14
A9QYS2	5.3.1.14
Q7BSH1	5.1.3.32
P32684	5.4.99.-; 5.4.99.21
Q8FB47	5.4.99.-; 5.4.99.21
O67037	3.6.4.12; 5.6.2.2
Q9ZU38	5.3.1.6
Q8EMZ1	5.3.1.6
Q58907	3.6.4.12; 5.6.2.2
A4TRT4	5.1.3.32
B0BR42	5.3.1.6
P38086	5.99.1.-; 3.6.4.12
Q9CK02	5.4.99.28; 5.4.99.29
Q6HHU6	5.3.1.6
B1M272	5.3.1.6
Q39GY0	5.3.1.6
Q38862	5.5.1.4
Q68G84	5.4.3.10; 4.3.1.24
Q9CR16	5.2.1.8
B2S303	5.1.1.3
A7ZSB6	5.1.3.9
Q7VKN0	5.1.3.9
E2QRY6	5.1.99.6
Q8X191	5.2.1.8
Q9Y3C6	5.2.1.8
B4NEH6	5.1.99.6
P0AFL4	5.2.1.8
Q8EWM9	5.1.3.9
Q81IL5	5.1.1.-
P93805	5.4.2.2
O49299	5.4.2.2
B0JGW5	5.1.1.3
O05412	5.1.1.3
A6X0F8	5.1.1.3
Q3T014	5.4.2.4; 5.4.2.11
B5FCA3	5.1.1.3
A2C175	5.1.1.3
B5QXR2	5.1.1.3
C1ETT1	5.1.1.3
B0TMV5	5.1.1.3
Q0HNV7	5.1.1.3
P52588	5.3.4.1
Q3AWF5	5.3.1.23
Q4UG71	5.2.1.8
A0RI42	5.3.2.5
A8YER2	5.3.2.5
C4JWQ7	5.3.1.23
Q3M785	5.3.1.23
Q731R7	5.3.1.23
Q8ZP51	5.4.99.22
Q2K7M6	5.3.1.6
B7UML3	5.4.99.62
B1IWZ0	5.4.99.62
B8CJW7	5.3.1.6
Q60346	5.4.99.25
P52558	5.4.99.18
Q9WYS7	5.4.99.18
P60349	5.4.99.12
Q3JVW8	5.2.1.8
Q1JF09	5.4.99.12
A1VRR5	5.4.99.12
A2RCK6	5.4.99.12
A9BGW7	5.4.99.12
Q57A98	5.4.99.25
A8G737	5.4.99.12
O87016	5.4.99.12
B0RU01	5.4.99.27
B0U6K5	5.3.1.24
P62189	5.4.99.25
Q66EC1	5.4.99.27
A4G646	5.3.1.1
Q7X222	5.3.1.1
Q7KQM0	5.3.1.1
Q98D55	5.4.99.12
Q5HU02	5.4.99.25
Q7U328	5.4.99.12
P60346	5.4.99.25
B0T173	5.4.99.25
B5XV36	5.4.99.27
A5IDN6	5.3.3.2
O66954	5.3.1.9; 5.3.1.8
P9WJK7	5.4.99.2
Q6G9K4	5.6.2.2
Q8Y759	5.2.1.8
Q089S6	5.1.1.3
B7LA65	5.1.1.3
Q6PWL6	5.3.99.3
Q8J093	5.3.1.8
A4ICE5	5.3.1.23
Q13526	5.2.1.8
P18159	5.4.2.2
Q94G00	5.2.1.8
C5FY68	5.3.1.23
Q3ABU6	5.3.1.23
Q0DST9	5.4.99.-
P53294	5.4.99.42
B1IAZ7	5.3.1.6
Q9X054	5.4.99.62
B0U767	5.3.1.6
Q8U4G6	5.3.1.29
Q82WZ5	5.4.99.23
Q164K6	5.1.3.32
Q9YCB6	3.6.4.12; 5.6.2.2
B3LN76	5.99.1.-; 3.6.4.12
C7GQI8	5.99.1.-; 3.6.4.12
Q08582	3.6.4.12; 5.6.2.2
A6VQH4	5.3.1.6
B9JFX9	5.3.1.6
P40117	5.1.3.1
Q8X4Q8	5.4.99.22
Q2YBX7	5.3.1.6
P41994	5.3.1.6
Q8EHR7	5.3.1.6
Q6ING2	5.4.99.25
Q2P3J9	5.3.1.16
D9IL23	5.5.1.19
Q723T0	5.3.1.30
Q97SH8	5.3.3.2
Q3B213	5.3.3.2
Q5HN96	5.2.1.8
Q4P0V4	5.2.1.8
B7IIZ3	5.1.1.3
P40723	5.1.1.3
C5BY82	5.1.1.3
Q1GTU9	5.1.1.3
Q9XDZ7	5.1.1.3
P41222	5.3.99.2
Q9TUI1	5.3.99.2
Q29095	5.3.99.2
Q7DMA9	5.2.1.8
Q12404	5.3.4.1
Q7A3K7	5.4.2.2
B0C8J2	5.3.1.23
Q6BE23	5.4.99.-
O74448	5.2.1.8
A8FCG8	5.3.2.5
Q0SMJ6	5.3.1.6
Q89AD5	5.3.1.6
Q3T186	5.3.1.6
B7J2L2	5.3.1.6
Q1QN95	5.3.1.6
Q98B65	5.3.1.-
P57961	5.3.1.6
Q8A044	5.1.3.32
A4SYB4	5.3.1.6
A2TLM1	5.3.1.6
A0KKN1	5.4.99.62
Q7V003	5.3.1.6
B7MZL0	5.3.1.6
Q8K9U4	5.4.99.12
Q4K469	5.3.1.6
C3LG97	5.4.99.62
B1IT89	5.3.1.6
Q3JKH3	5.4.99.12
A3NM70	5.4.99.12
C6A238	5.4.99.12
Q63JL6	5.4.99.12
Q2T7H3	5.4.99.12
B7N7F6	5.3.1.6
A7GLA2	5.4.99.62
Q8RLY6	5.3.1.6
Q5B6C5	5.2.1.8
Q9K6K0	5.4.99.62
A4J7I2	5.4.99.62
E1QUT8	5.4.99.25
Q9P5N3	5.1.1.1
P26362	5.6.1.6
Q40784	5.1.3.15
B2S7L7	5.1.1.8
Q2T3J4	5.1.1.8
A3PPJ8	5.1.1.8
C3MZ46	5.4.2.12
Q8DBC5	5.3.1.28
B1JL35	5.4.2.7
A9W427	5.4.2.7
B7M252	5.3.1.28
Q1MMV6	5.4.2.7
Q5ATN7	5.2.1.8
B1LME7	4.2.1.17; 5.1.2.3; 1.1.1.35
Q9Z6U1	5.4.2.10
B0USS3	5.3.1.28
Q5E8E9	5.4.2.12
Q7MH97	5.3.1.9
P32472	5.2.1.8
Q8ZAS2	5.3.1.9
Q0HXQ2	5.4.2.7
P40615	5.4.99.-
Q5HFA5	5.4.3.8
A8Z2I8	5.4.3.8
P0CP94	5.2.1.8
C3K613	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
B4S616	5.4.2.11
A5U678	5.1.1.7
B4STP1	5.3.1.16
O35543	5.3.99.2; 2.5.1.18
Q67GH9	5.5.1.19; 2.5.1.32
A9KNX3	5.3.1.16
Q5U3S1	5.6.1.1
Q8DJ26	5.3.3.2
P58044	5.3.3.2
Q7Q0G5	5.1.99.6
Q9N0A4	5.3.99.3
Q2SE63	5.3.1.23
B4K8A4	5.3.1.23
Q926R3	5.1.3.32
P95479	3.6.4.12; 5.6.2.2
A3N2A1	5.3.1.6
Q9TVB8	3.1.1.64; 5.3.3.22
Q9YGX2	3.1.1.64; 5.3.3.22
Q8UEZ0	5.3.1.6
Q9KP71	5.4.99.28; 5.4.99.29
Q8ZEG0	5.4.99.22
Q7XA65	5.4.99.-
Q01893	5.3.1.1
Q8D8Q4	5.3.1.16
B1I891	5.1.1.3
A3CPR2	5.1.1.3
Q8E0C6	5.2.1.8
A4TPM9	5.3.1.23
B4JRX2	5.3.1.23
C4YJ78	5.3.1.23
Q9H0K6	5.4.99.-
C5CL95	5.4.99.62
Q7TYI9	5.3.1.6
Q8Z2V3	5.3.1.14
B1IVH7	5.1.3.32
Q92IS6	5.4.99.24
Q9BZE2	5.4.99.45
P05404	5.5.1.7
Q0ST52	5.2.1.8
Q81GG6	5.3.1.24
Q472D4	5.2.1.8
A7X397	5.2.1.8
Q9HLB6	5.3.1.1
Q8PJ38	5.3.1.1
B2SVM1	5.3.1.1
Q978V5	5.3.1.1
Q7MH47	5.3.1.1
Q97ZF0	5.6.2.2
Q92HG4	5.4.99.-
Q9SN58	5.1.3.2
Q9S3Z4	5.3.1.5
Q4UL59	5.4.99.-
B9JSR6	5.3.1.5
O74451	5.4.99.-
B4RGF5	5.3.1.12
C6DKE7	5.3.1.12
Q9KHL7	5.1.1.-
Q9JYM6	5.3.1.6
Q2A467	5.3.1.6
Q4P4W3	5.2.1.8
Q7NPM5	5.3.1.6
B3QCR0	5.3.1.6
Q8Y013	5.3.1.6
A0B7V3	5.4.99.25
O06836	5.3.99.7
Q9Y8T6	5.3.1.24
B9JG42	5.3.1.24
Q98LE8	5.2.1.8
Q9PHK2	5.6.2.1
Q9RNZ9	5.5.1.7
Q8CXB7	5.2.1.8
A8H615	5.2.1.8
B2VHT7	5.2.1.8
A5V3U6	5.2.1.8
O67638	5.4.99.-
Q7VY68	5.3.1.24
Q8R9M8	5.3.1.24
A5F6X1	5.2.1.8
P78032	5.6.2.1
A3PFE3	5.2.1.8
A1WXW9	5.3.1.1
A6VCK5	5.3.1.1
B4S715	5.3.1.24
Q8E7Q0	5.2.1.8
Q8XRG1	5.3.2.-
B0RVK6	5.3.1.8; 2.7.7.13
Q4ULV6	5.2.1.8
Q8P9T9	5.3.1.5
A6L792	5.3.1.5
B7LZZ6	5.3.1.12
Q1BG90	5.3.1.5
Q9P4X1	5.3.4.1
P26394	5.1.3.13
Q675L4	4.2.3.32; 5.5.1.12
B1IXM4	5.4.99.12
Q7CR87	5.2.1.8
Q5HBA4	5.4.99.12
Q47417	5.4.99.26
A9BCM2	5.4.99.12
Q8R601	5.4.99.12
Q8ZXR6	5.4.99.12
Q6MTR0	5.4.99.25
Q6KHH8	5.4.99.25
Q5FPX3	5.4.99.12
B2VFZ5	5.4.99.27
A5U6E6	5.4.99.25
P9WHP6	5.4.99.25
Q1R7U6	5.4.99.27
C6E4K4	5.4.99.27
Q74K79	5.3.1.1
O84096	5.4.99.25
Q7MBF7	5.4.99.25
A5IHW5	5.3.1.1
Q5XBX7	5.4.99.25
Q487E7	5.4.99.27
Q4KHE9	5.4.99.27
Q12P55	5.4.99.12
A4XWR3	5.4.99.27
B1JB31	5.4.99.27
A6VCJ9	5.4.99.25
Q02FT0	5.4.99.25
Q1IF41	5.4.99.25
Q8PXE2	5.3.1.1
B2TWA0	5.4.99.12
Q72GS9	5.4.99.25
Q604P1	5.4.99.12
O59207	5.4.99.27
A1ST47	5.4.99.25
A5IYV3	5.3.1.1
A6U5I6	5.4.99.12
A1RTL7	5.4.99.25
B7I4E8	5.4.99.12
P65849	5.4.99.12
P65848	5.4.99.12
B4TFW5	5.4.99.27
Q8CML6	5.4.99.12
Q82DM1	5.4.99.12
Q49ZD7	5.4.99.12
B6JJP6	5.4.99.12
Q8E7Q5	5.4.99.12
B3CSN9	5.4.99.12
Q8UIC9	5.4.99.12
A9MP38	5.4.99.25
A6LDA7	5.4.99.12
Q8EW34	5.3.1.1
P47721	5.3.1.1
Q5GXV1	5.4.99.25
B6YQE4	5.4.99.12
P9WG43	5.3.1.1
B1VA75	5.3.1.1
Q8UJB1	5.3.1.24
P16923	5.3.1.24
Q1IZA2	5.3.1.1
O84713	5.2.1.8
B1IND8	5.2.1.8
Q5R875	5.3.4.1
Q83DJ3	5.2.1.8
A9C1U7	5.2.1.8
Q66DT5	5.2.1.8
Q57SB6	5.2.1.8
Q1GUW1	5.2.1.8
A2BRB4	5.3.1.1
Q47HQ6	5.3.1.24
P0A852	5.2.1.8
Q115Y7	5.3.1.1
B4ENA5	5.3.1.5
Q44603	4.1.1.48; 5.3.1.24
A1VE86	5.2.1.8
P66933	5.2.1.8
B0RTF8	5.2.1.8
Q9UYS8	5.6.2.1
A3N2F5	5.2.1.8
C3MBV9	5.2.1.8
P52270	5.3.1.1
Q2SJD2	5.3.1.24
P96190	5.3.1.1
P00939	5.3.1.1; 4.2.3.3
Q87AQ6	5.6.2.1
P32989	5.6.2.1
P39362	5.1.3.-
P68697	5.6.2.1
B5E7E2	5.2.1.8
A7NI03	5.3.1.1
A4FBM6	5.3.1.1
Q812Q9	5.2.1.8
P41516	5.6.2.2
B4TCL7	5.3.1.1
Q92TD0	5.3.1.24
P74435	5.3.1.24
Q3K1U3	5.3.1.1
Q8T2T7	5.6.2.1
P40687	5.6.2.1
A6KXL2	5.3.1.1
Q1JMR2	5.3.1.1
A2BLE8	5.6.2.2
A5GLP6	5.3.1.1
Q3IPW7	5.6.2.2
P57393	5.3.1.1
A6X4G3	5.3.1.5
B3Q0R5	5.3.1.5
O50310	5.4.99.-
A1AJA3	5.1.3.4
A6VKM8	5.3.1.12
Q8Z167	5.1.3.4
A8FHC4	5.3.1.12
B2TY70	5.1.3.4
