Entry	EC number
C4L9Z3	1.7.1.13
A9M5J8	1.7.1.13
A7MYB6	1.7.1.13
B9MPS5	1.7.1.13
Q8R9P3	1.7.1.13
P97030	1.17.99.6
A1W7S6	1.3.5.2
Q82IZ1	1.14.11.35
Q9FB59	1.3.5.2
B7HSW8	1.2.1.88
A8F9T1	1.2.1.88
P9WKI6	1.1.1.205
Q0WD32	1.1.1.205
P09917	1.13.11.34
Q00412	1.1.1.85
P12530	1.13.11.33; 1.13.11.31
Q8R882	1.1.1.23
Q46508	1.12.1.3
Q5B0R9	1.1.1.330
C0ZUV4	1.2.1.70
Q7U840	1.1.1.85
E1F8H4	1.14.12.17
Q7VH33	1.1.1.85
Q02143	1.1.1.85
Q9ARF9	1.13.11.27
Q9AQ96	1.1.1.86
Q9SS04	1.14.13.237
G2IN04	1.14.13.-
B1YTS0	1.1.1.86
Q6LM37	1.14.12.17
P9WKJ6	1.1.1.86
A5GTX8	1.11.1.21
A9MW03	1.2.1.70
Q2P762	1.1.1.85
A3QH31	1.2.1.70
Q8EAR2	1.2.1.70
Q6FU27	1.5.1.7
B9KYS1	1.1.1.86
Q8DCU2	1.14.12.17
B6JB83	1.1.1.86
B0T4Y1	1.1.1.86
Q8FN62	1.1.1.37
B0BC10	1.1.1.37
A8EZ58	1.1.1.37
Q53WJ1	1.14.11.-
Q5N712	1.14.11.-
Q94655	1.8.1.7
A6QHK6	1.2.1.70
A1ANT3	1.11.1.21
Q4KD86	1.11.1.21
C0ZXM2	1.1.1.86
O93546	1.1.1.27
C1DB66	1.1.1.37
Q0S2H3	1.1.1.86
A3MMH2	1.13.11.5
A7I1R7	1.2.1.70
A6V0W0	1.17.7.3
Q1CAA5	1.7.99.1
B1J7Q1	1.11.1.21
Q5MNH2	1.14.11.-
O33819	1.3.7.9
Q05528	1.1.1.127
Q6N0T9	1.13.11.5
Q2K9E5	1.13.11.5
Q31U45	1.11.1.21
Q11KP9	1.11.1.21
Q0SY48	1.11.1.21
A8AG01	1.2.1.70
P26297	1.1.1.28
P50933	1.1.1.27
Q59818	1.1.1.86
Q0ST14	1.2.1.70
Q04CN9	1.1.1.27
Q897K9	1.2.1.70
A9ITM7	1.3.3.3
B2FND0	1.3.3.3
Q7VWE7	1.3.3.3
A4QB58	1.2.1.70
A5IME1	1.17.7.4
B9JTR0	1.1.1.27
P29058	1.1.1.34
Q5X2D9	1.11.1.21
B5E1Q6	1.1.1.86
A9WWQ2	1.17.7.3
A4FK61	1.1.1.18
B2I5Z2	1.11.1.21
C3NET2	1.1.1.86
A4FID1	1.1.1.18
A9R0X4	1.11.1.21
Q4WR17	1.-.-.-
B1IKX1	1.1.1.27
Q9X6B0	1.11.1.21
P26283	1.1.1.27
Q5HF79	1.1.1.42
Q68XA5	1.1.1.42
P0A5Y7	1.3.1.9
Q5SJA1	1.1.1.27
B2SQN6	1.2.1.70
Q5WH11	1.2.1.-; 1.2.1.27
Q9RBJ0	1.17.7.4
B0BQB9	1.17.7.3
Q6G8N2	1.1.1.42
Q59940	1.1.1.42
Q59985	1.1.1.42
O07836	1.2.7.8
P0AET8	1.1.1.159
B7N6A3	1.17.7.3
A6UQD0	1.2.1.22
A9KSC2	1.2.1.70
A1W4B9	1.2.1.70
B1IWM6	1.3.3.3
B7N7S1	1.6.5.2
P14561	1.1.1.27
P44976	1.17.7.4
B0TYQ6	1.11.1.21
Q5FKK7	1.1.1.27
B5F8H0	1.6.5.2
P51759	1.10.3.9
Q93TN0	1.3.7.5
Q7VR53	1.4.3.5
P51285	1.97.1.12
A2BT99	1.97.1.12
Q44484	1.18.6.1
A3DC22	1.2.1.41
P42026	1.6.99.3; 7.1.1.2
Q1LJ33	1.2.1.41
A8ZRY3	1.2.1.41
Q1JPL4	1.6.5.9
Q6FAZ1	1.3.1.98
P51056	1.2.4.2
P00371	1.4.3.3
P08559	1.2.4.1
Q0RQV5	1.13.11.54; 1.13.11.53
Q4UKQ6	1.2.4.1
P42175	1.7.5.1
Q63921	1.14.99.1
A9H8G4	1.13.11.54; 1.13.11.53
Q6B8U6	1.97.1.12
A5ISU5	1.2.4.2
A1E9J1	1.97.1.12
P0C0L2	1.11.1.15
P35488	1.2.4.1
P07598	1.12.7.2
P51602	1.18.6.1
Q6HMS8	1.5.1.49
Q60AP8	1.13.11.54; 1.13.11.53
Q54ER6	1.13.11.54
P37146	1.17.4.1
Q33C36	1.97.1.12
A8XEA2	1.14.11.-; 1.14.11.27
Q49XM5	1.2.4.2
A4QJT3	1.97.1.12
Q9XEX2	1.11.1.15
Q86HX0	1.2.4.1
Q9FR35	1.11.1.15
P85433	1.11.1.7
Q9SKT7	1.6.5.9
Q0ID48	1.97.1.12
B2KWH9	1.-.-.-
Q6D0N8	1.1.1.408
Q5W271	1.3.8.14
A5U6V9	1.2.-.-
Q9CKL8	1.9.6.1
P58716	1.1.1.408
P9WIB7	1.2.-.-
Q6D5Z2	1.9.6.1
A7FLL2	1.13.11.54; 1.13.11.53
Q9T030	1.23.1.-
Q17574	1.16.1.8
P19318	1.7.5.1
Q6Z965	1.3.1.42
A5H8G4	1.11.1.7
Q92XP4	1.-.-.-
A9SDW6	1.13.11.54
P28313	1.11.1.7
O95825	1.-.-.-
Q5R9N3	1.14.11.4
C4ZRZ9	1.5.3.-
P58523	1.5.3.-
Q3TMX7	1.8.3.2
P43903	1.6.5.5
Q4FUL7	1.7.1.13
O08841	1.8.3.2
P59626	1.3.98.1
Q9X9S0	1.3.98.1
G4N290	1.1.1.-
Q2FTL0	1.2.1.70
Q3B594	1.1.1.86
Q4FPQ6	1.1.1.86
Q9ZDF3	1.1.1.37
A4XIL7	1.1.1.86
Q6GDK1	1.1.1.27
Q8PH09	1.1.1.86
P05189	1.21.3.1
P38998	1.5.1.7
B3EKV1	1.1.1.86
Q8GUI6	1.14.11.-
B0RIN6	1.1.1.86
O28304	1.2.1.70
P62483	1.1.1.-
Q6ZMR3	1.1.1.27
Q8FNZ0	1.1.1.23
A0RJ83	1.2.1.70
P80539	1.1.1.37
Q45223	1.1.1.157
Q3YVX0	1.1.-.-
C5BF98	1.1.1.37
Q3ZXI2	1.1.1.86
P65191	1.17.7.4
Q8CUW0	1.1.1.108
Q0AE42	1.17.7.3
B5BBT7	1.7.99.1
Q8GCB0	1.2.1.70
Q4QFY1	3.6.4.12; 1.14.11.6
Q02136	1.1.1.23
A9N804	1.7.99.1
A8Z1R5	1.14.99.48
D7B2S5	1.1.1.108
Q6HD60	1.2.1.70
Q7VBS7	1.17.7.1
B1X9Z0	1.1.1.86
Q7VFV4	1.1.1.37
Q7WNZ3	1.13.11.5
Q9X0Q4	1.7.99.1
A8A6N0	1.1.1.86
P72241	1.17.7.3
Q8XA71	1.18.1.3
Q5ZT13	1.1.1.37
Q5MNI7	1.14.13.-
Q8FBR2	1.1.1.86
Q88PJ7	1.17.7.3
Q7VA26	1.1.1.23
A5FFY3	1.1.1.86
Q4KI35	1.13.11.5
A3KIM2	1.14.99.53
A9N336	1.3.3.3
P13490	1.1.1.27
B2UJ73	1.13.11.5
Q3KL32	1.2.1.70
B2FU83	1.17.7.4
Q8Z303	1.11.1.21
B4TD93	1.17.7.3
P97609	1.14.11.-
A3QAT3	1.11.1.21
B4SP20	1.17.7.4
A6TNI2	1.11.1.21
Q8NUT2	1.1.1.28
Q0BI48	1.11.1.21
B8CKR1	1.17.7.3
A6Q7Y8	1.2.1.70
P10655	1.1.1.27
B1JVZ2	1.11.1.21
Q8E0N5	1.1.1.28
Q04M32	1.1.1.86
Q97SD7	1.1.1.86
B2V771	1.2.1.70
B0RXD3	1.11.1.21
A1RHQ3	1.17.7.3
A1SAR6	1.11.1.21
Q72G65	1.17.7.4
A2S2A2	1.17.7.3
A9BGZ9	1.1.1.27
Q5LXV0	1.1.1.86
A1TA09	1.11.1.21
Q0K6G3	1.2.1.70
A4FIQ1	1.1.1.18
O81796	1.1.1.41
O75874	1.1.1.42
Q8FQP0	1.17.7.4
Q66E82	1.11.1.21
B1KCX1	1.3.3.3
Q5GWR0	1.2.1.70
Q82K43	1.17.7.3
Q9UZ57	1.2.7.8
Q3YRZ7	1.17.7.3
Q7U0A6	2.2.1.5; 4.1.1.71; 1.2.4.2; 2.3.1.61
Q0BD83	1.3.3.3
C4L3Z5	1.17.7.4
P56512	1.1.1.27
B2GKS3	1.17.7.3
B1LFY0	1.6.5.2
A7X6Y1	1.1.1.27
Q2FQ35	1.8.4.11
Q5R930	1.8.4.12; 1.8.4.14
L7X3S1	1.14.14.97
A8F4M2	1.3.1.98
Q46I41	1.3.1.98
Q9FEW9	1.3.1.42
A1UIZ7	1.2.1.41
J5JH35	1.-.-.-
Q09670	1.6.99.1
A8SEF5	1.97.1.12
B5YSJ7	1.8.5.-
Q02Z11	1.3.1.98
A5IAW3	1.3.1.98
C4ZQP1	1.8.5.-
Q2LCP5	1.6.99.3; 7.1.1.2
P36492	1.97.1.12
P56342	1.97.1.12
Q1JGY8	1.3.1.98
Q5FQ05	1.8.5.-
Q6F9J1	1.3.3.11
Q2YLI7	1.2.1.41
Q9HVA4	1.8.5.-
Q5LNE0	1.8.5.-
P80264	1.6.99.3; 7.1.1.2
Q8CV11	1.1.5.4
Q5F5E9	1.1.5.4
Q37619	1.6.99.3; 7.1.1.2
A9M485	1.1.5.4
Q2LR56	1.3.1.98
A9M3P3	1.3.1.98
Q9LRM7	1.13.11.51
Q09FZ5	1.97.1.12
Q0IE56	1.3.1.98
B2HQU8	1.3.1.98
P58309	1.97.1.12
Q0ID47	1.97.1.12
Q9Z1M5	1.4.3.3
P12154	1.97.1.12
O31669	1.13.11.54; 1.13.11.53
B9J484	1.1.5.4
Q6PK18	1.14.11.-
Q96522	1.11.1.7
P50653	1.10.3.-
Q5L1B7	1.7.1.13
Q7NFD3	1.7.1.13
Q2FI17	1.10.3.-
Q5R7S9	1.11.1.20
D3ZVR7	1.11.1.20
A0QMC0	1.-.-.-
P25539	3.5.4.26; 1.1.1.193
Q7A181	1.10.3.-
Q55158	3.5.4.26; 1.1.1.193
Q31DJ4	1.7.1.13
Q04RM8	1.7.1.13
Q9PL92	1.17.4.1
P10224	1.17.4.1
P0C5D1	1.11.1.15
P0C5C8	1.11.1.15
B9DUS7	1.3.98.1
Q7W9J1	1.7.1.13
A4IM35	1.3.1.14
A3N3E9	1.1.1.86
Q81F27	1.1.1.86
B0UU02	1.2.1.70
Q5ZVA8	2.1.1.61; 1.5.-.-
C0R4Y0	1.1.1.37
Q9Z565	1.1.1.86
B7H047	1.1.1.86
Q9SRZ6	1.1.1.42
Q81G11	1.1.1.85
P46724	1.2.1.70
B7GUI8	1.1.1.85
B0XSI3	1.1.1.330
Q5F204	1.1.1.-
A5VSQ4	1.1.1.37
Q14IL6	1.17.7.3
Q7NG74	1.17.7.4
Q7Q6A7	1.14.13.9
B0RYP5	1.3.3.3
B7L4M8	1.6.5.2
A7N128	1.3.3.3
A0Q6H6	1.3.3.3
Q2YV38	1.1.1.27
Q0BEH0	1.8.4.12
Q60HE3	1.6.99.3; 7.1.1.2
A8Y9F0	1.10.3.9
Q0P4J9	1.3.1.94; 1.3.1.22
A4QL86	1.10.3.9
B3E3Y0	1.3.1.98
B7MVQ9	1.8.4.12
Q51296	1.18.6.1
Q32RM5	1.10.3.9
A8M064	1.2.1.41
P54149	1.8.4.11
Q8Z932	1.2.1.41
Q5PPL3	1.1.1.170
P60802	1.1.1.290
Q84ST4	1.1.1.294
A7GEN6	1.8.4.11
Q2PFZ3	1.11.1.15
P35704	1.11.1.15
Q0T2G5	1.1.1.290
Q5PIK6	1.4.3.5
O08807	1.11.1.15
Q03ZF1	1.2.1.41
A5CWI5	1.8.4.11
P48184	1.10.3.9
Q8YQS7	1.10.3.9
Q8ED71	1.4.3.5
P0A744	1.8.4.11
Q3BX45	1.8.4.11
B7LMP0	1.8.4.11
Q54SE2	1.11.1.15
Q8DIV4	1.10.3.9
Q9KUS1	1.1.1.262
Q8DED3	1.1.1.262
A0LCZ1	1.2.1.41
A5CQY7	1.8.4.11
Q320Z5	1.4.3.5
C1CRW1	1.2.1.41
B0VNC8	1.4.3.5
Q4WAZ0	1.-.-.-; 2.1.1.-
Q58PK7	1.14.13.38
Q606Y1	1.2.1.41
A5F176	1.4.3.5
A5GSH0	1.2.1.41
Q64669	1.6.5.2
Q06J41	1.10.3.9
A7N7P0	1.4.3.5
Q50783	1.12.99.-
B5YK66	1.2.1.41
Q5EB81	1.6.2.2
Q9PDP2	1.4.3.5
B0B960	1.3.1.98
Q88LM5	1.3.1.98
B2I0I5	1.21.98.4
A1JQG8	1.8.4.12
C3LNU9	1.8.4.12
Q06J47	1.97.1.12
Q1RHX1	1.3.1.98
A0T0L2	1.97.1.12
A4QJY3	1.97.1.12
B2SY64	1.3.1.98
Q8XWM7	1.4.3.16
B7I5F5	1.2.1.41
B2THG5	1.2.1.41
A5CD21	1.3.1.98
O66973	1.4.3.16
A4QJB5	1.97.1.12
Q97ZC5	1.4.3.16
A0R6D0	1.-.-.-
P0A409	1.97.1.12
Q2LPM7	1.6.5.2
P0AFG4	1.2.4.2
A1A7V4	1.2.1.41
B5YEQ8	1.2.1.41
P09933	1.11.1.8
M1WG92	1.-.-.-
Q5BJP9	1.-.-.-
B1IU47	1.7.1.13
Q888A4	1.6.3.5
Q8K9A3	1.1.1.193
O15909	1.17.4.1
A4ILP0	1.7.1.13
P9WH71	1.17.4.1
Q49WI4	1.10.3.-
A4TB76	1.-.-.-
Q8K9W4	1.17.4.1
Q5HQB2	1.10.3.-
P0C701	1.17.4.1
Q60561	1.17.4.1
Q1I7F9	1.7.1.13
B1J615	1.7.1.13
P0DOV3	1.97.-.-
Q8E155	1.3.98.1
B9MDS3	1.7.1.13
C3MFQ1	1.7.1.13
Q732I5	1.3.1.14
Q5LFI5	1.7.1.13
Q827Q6	1.3.5.2
A7ZK49	1.3.5.2
Q21WC4	1.3.5.2
A3PN03	1.3.5.2
P25468	1.3.5.2
Q12NG2	1.3.5.2
Q5EAD2	1.1.1.95; 1.1.1.399; 1.1.1.37
Q54UH8	1.1.1.95; 1.1.1.399
P43885	1.1.1.95; 1.1.1.399
Q62II8	1.3.3.3
O53181	1.2.7.3
Q3M890	1.7.99.1
Q5KYK0	1.2.1.-; 1.2.1.27
B1JIU3	1.6.5.2
Q603L4	1.3.3.3
Q9VLP9	1.3.1.94
A8W3H2	1.10.3.9
P45375	1.1.1.36
B0VC45	1.8.4.12
A4QLH5	1.10.3.9
Q9TJ82	1.10.3.9
A8L2C4	1.18.6.1
Q63WN7	1.4.3.5
Q33C59	1.10.3.9
P49478	1.10.3.9
Q0AQC2	1.1.1.262
A7NSB7	1.2.1.41
Q9PHN0	1.8.4.11
Q0ZJ25	1.10.3.9
P0CB50	1.11.1.15
Q8DSY4	1.8.4.11
A9N474	1.1.1.290
Q739N4	1.6.99.1
Q9A149	1.8.4.11
Q12SX8	1.2.1.41
C0PZZ3	1.1.1.290
P65443	1.8.4.11; 1.8.4.12
Q8EHU1	1.2.1.41
B8CKF0	1.2.1.41
Q325P3	1.2.1.41
C5CE09	1.2.1.41
Q084S1	1.1.1.290
P39755	1.6.5.11
Q47LH5	1.3.1.98
Q82VS1	1.3.1.98
Q1GHI5	1.4.3.5
Q3AYB8	1.10.3.9
Q1WRR6	1.2.1.41
Q06H02	1.10.3.9
A4QJT2	1.97.1.12
A5UBQ2	1.2.1.41
P08761	1.8.4.11
A4Y5Z1	1.4.3.5
P11849	1.10.3.9
Q802G6	1.8.4.12; 1.8.4.14
Q8FAG4	1.8.4.11
P86215	1.11.1.15; 3.1.1.4
A3CMT1	1.2.1.41
Q7U4Z3	1.10.3.9
B0JWW5	1.2.1.41
O94521	1.1.1.65
Q8BU85	1.8.4.12; 1.8.4.14
P07514	1.6.2.2
P84721	1.2.1.-
B3PND9	1.8.4.11
A7FLI1	1.2.1.41
Q87AJ9	1.8.4.12
P27507	1.21.98.4
Q8ZNL8	1.3.1.1
Q1QQT7	1.2.1.41
A7M942	1.97.1.12
Q58DT4	1.5.1.2
B2IEF8	1.6.5.2
Q9ZDS7	1.3.1.98
B8ENI9	1.21.98.4
B3GZ85	1.8.5.-
A8A273	1.1.5.4
Q32I06	1.9.6.1
Q09MJ8	1.10.3.9
A5VIJ8	1.3.1.98
B3E9H6	1.6.5.2
A9HWX2	1.2.1.41
B7GTL2	1.2.1.41
A0A334	1.97.1.12
Q09WW7	1.97.1.12
Q9CN98	1.8.5.-
Q09FQ9	1.97.1.12
Q33BX1	1.97.1.12
B7H2Y2	1.3.3.11
Q604V9	1.3.1.98
C0R0B8	1.2.1.41
A9M880	1.2.1.41
P86250	1.6.99.3; 7.1.1.2
Q7V8S6	1.1.5.4
P0C361	1.97.1.12
Q81WD1	1.3.1.98
Q5N0D5	1.97.1.12
Q9ST63	1.6.5.9
Q8ZMX9	1.4.3.16
A6VMV2	1.2.1.41
A0A0H2ZH12	1.5.1.-
A4J3Q0	1.2.1.41
Q8X1D8	1.7.3.1
P0CB83	1.6.99.3; 7.1.1.2
Q81GF2	1.2.4.2
Q6N063	1.14.11.-
O22959	1.11.1.7
Q01170	1.7.1.1
Q02809	1.14.11.4
P36841	1.7.1.1
Q9R0B9	1.14.11.4
P39869	1.7.1.1
M1W271	1.1.1.-
A7ZKG4	1.5.3.-
Q9A1K3	1.17.99.6
B6HJU5	1.-.-.-
Q8LDU4	1.3.7.12
Q8PLJ2	1.3.5.2
A7IBC2	1.3.5.2
A1JMP8	1.3.5.2
A9R7L2	1.3.5.2
Q97D82	1.11.1.1
A4W8V7	1.3.5.2
Q07TQ6	1.3.5.2
Q0T689	1.3.5.2
Q32HW1	1.3.5.2
P40875	1.5.3.1
B7NEK6	1.1.1.79; 1.1.1.81
B8I761	1.5.1.5; 3.5.4.9
Q4FMZ1	1.18.1.2
P58558	1.18.1.2
P00393	1.6.99.3
P27175	1.1.5.2
Q4ULM2	1.18.1.2
P37143	1.1.1.3
A9VME3	1.17.1.8
B8GN16	1.4.4.2
Q2SZ94	1.17.1.8
I1S2N3	1.1.3.9
B1GYV7	1.4.4.2
Q3B2G3	1.4.4.2
O67740	1.4.4.2
E9JFX9	1.14.13.131
Q97C05	1.4.4.2
B3QUT6	1.4.4.2
A3MQP3	1.4.4.2
P62029	1.4.4.2
A7I316	1.17.1.8
Q1JHF5	1.18.1.2
A0A0C5DM37	1.1.1.-
Q87KW0	1.8.1.8
Q9Z3T0	1.13.12.19; 1.14.20.7
Q9WYQ4	1.1.1.6
P15505	1.4.4.2
A0QXD8	1.1.1.-
Q9FLV0	1.14.11.-; 1.14.13.-
C5BAT0	1.4.4.2
A9KC20	1.4.4.2
P49362	1.4.4.2
Q04PM7	1.4.4.2
B8DFX9	1.4.4.2
A5GCZ8	1.4.4.2
B2SFM4	1.4.4.2
Q9W1X8	1.1.1.271
P0DB90	1.7.1.7
Q55C77	1.1.1.271
Q88UC0	1.18.1.2
Q9YBY8	1.2.1.-
B8HRK9	1.17.1.8
A7ZKY4	1.2.1.70
Q5QVU3	1.8.1.8
Q87Q92	1.1.1.38
A6ZLA1	1.1.1.330
W6QIM3	1.1.1.-
Q7YRU4	1.1.1.37
A7ZZE6	1.2.1.70
Q476N1	1.14.13.127
A1AAD7	1.2.1.70
B2HYP8	2.1.1.61; 1.5.-.-
P82816	1.1.1.37
Q1GQY3	1.1.1.37
Q32LG3	1.1.1.37
A7MS81	2.1.1.61; 1.5.-.-
Q23490	1.11.1.7
A9R7V8	2.1.1.61; 1.5.-.-
P17505	1.1.1.37
P24547	1.1.1.205
P0ACE2	1.12.99.6
F7CYY5	1.1.1.205
P58407	1.1.1.37
P9WK24	1.1.1.38
B0V6R7	1.1.1.37
P0ABS0	1.13.11.16
P34105	1.1.1.40
Q4V8T0	1.13.99.1
A5VM68	1.2.1.70
Q50426	1.-.-.-
B7URL9	1.1.1.38
Q2NEH4	1.2.1.70
Q0CY11	1.1.1.330
P9WKH3	1.14.99.57
Q3JMZ6	1.1.1.23
E9RFS9	1.14.13.227
Q95L39	1.4.3.-
Q9SR59	1.6.5.4
Q6BIG0	1.1.1.330
B7VQW0	1.7.99.1
Q62I34	1.13.11.5
Q1ARE4	1.1.1.86
O08984	1.3.1.70
Q8DET0	1.17.7.4
Q9KAH1	1.1.1.18; 1.1.1.369
O67480	1.1.1.42
D4GU92	1.1.1.42
Q1CJK2	1.2.1.70
B7M7L9	1.17.7.3
B3GY64	1.17.7.3
Q08D35	1.14.11.-
A6WHB7	1.3.3.3
Q24YU1	1.11.1.21
A1JL37	1.3.3.3
Q8DL15	1.3.3.3
A1A795	1.6.5.2
Q7S3C9	1.14.13.9
Q4V1F6	1.2.1.-; 1.2.1.27
Q479T3	1.3.3.3
Q57J14	1.6.5.2
A1UK81	2.2.1.5; 4.1.1.71; 1.2.4.2; 2.3.1.61
P24917	1.6.99.3; 7.1.1.2
A8GKL4	1.6.5.2
Q0MQI4	1.6.99.3; 7.1.1.2
Q3AMS4	1.97.1.12
A2C4V4	1.97.1.12
Q9UR35	1.6.2.2
P09552	1.18.6.1
A4QKJ2	1.97.1.12
Q49UU0	1.6.-.-
P58526	1.5.3.-
B9L0W9	1.7.1.13
B1LCN9	1.7.1.13
Q3BNG9	1.7.1.13
Q7MSY1	1.7.1.13
Q9KTK0	1.7.1.13
Q1CAP6	1.7.1.13
A9R2J3	1.7.1.13
Q8VHE9	1.3.99.23
B7J5Q1	1.3.5.2
C3LMH4	1.3.5.2
Q8P9R0	1.3.5.2
P33312	1.1.1.302
Q1CA44	1.3.5.2
Q0HVV6	1.3.5.2
B1KDM8	1.3.5.2
P0A9T1	1.1.1.95; 1.1.1.399
P40974	1.4.3.10
Q1DTF9	1.2.1.12
Q3JF19	1.1.1.94
A3DEE6	1.5.1.5; 3.5.4.9
Q9ZD32	1.5.1.5; 3.5.4.9
P21177	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q5RKN4	1.-.-.-
B2GC12	1.17.1.8
A0B8J7	1.5.1.5; 3.5.4.9
Q8Z3C6	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q64RB7	1.5.1.5; 3.5.4.9
Q8Y5Z6	1.17.1.8
P0AEN2	1.5.1.41
C6DIA2	1.1.1.94
Q4R510	1.-.-.-
P07798	1.16.3.1
Q9FZC8	1.1.1.-; 1.-.-.-
Q1QQJ9	1.5.1.5; 3.5.4.9
Q5FG00	1.5.1.5; 3.5.4.9
A1T5D0	1.5.1.5; 3.5.4.9
B0RWG2	1.4.99.-
P44501	1.1.1.-
B7IPB0	1.17.1.8
B4RYS6	1.8.1.2
Q44524	1.5.1.19
B7LEI2	1.8.1.2
Q9YA15	1.4.4.2
B5EUH1	1.4.4.2
Q1LPH7	1.18.1.2
Q8ZM76	1.4.4.2
B8GPC3	1.1.1.37
Q5LLW7	1.3.8.-
C3LKQ3	1.4.4.2
Q8UIV8	1.17.1.8
A8F1N2	1.18.1.2
B9JYQ3	1.17.1.8
B1YKW2	1.18.1.2
B8CJV9	1.8.1.2
A2RF47	1.18.1.2
A6WJT5	1.8.1.2
Q9STY7	1.1.1.-
Q13QH9	1.13.11.16
Q2P736	1.1.1.37
P65169	1.1.1.205
Q4L385	1.1.1.205
P24114	1.14.14.3
Q65EF9	1.1.1.23
Q6ID18	1.10.3.2
Q2KYL5	1.1.1.85
Q6LNT9	2.1.1.61; 1.5.-.-
B5F5W5	1.1.1.38
Q21XH1	1.1.1.37
Q8Z4Z3	2.1.1.61; 1.5.-.-
A6UR78	1.2.1.70
O60027	1.1.1.85
Q393V1	1.1.1.37
Q2UET3	1.1.1.330
Q9KD37	1.17.7.4
B7NPX2	1.3.3.3
Q5KX24	1.17.7.4
C3LKV7	1.17.7.3
Q97ME5	1.18.6.1
B2T2A3	1.3.3.3
B7M801	1.7.99.1
Q8TS34	1.11.1.21
Q7WG77	1.4.3.5
Q7V8C3	1.2.1.41
A0T097	1.10.3.9
P80262	1.6.99.3; 7.1.1.2
Q2GCC6	1.4.3.5
Q49XV0	1.5.1.2
Q941T1	2.7.2.11; 1.2.1.41
B4EWL7	1.4.3.5
A1VRL0	1.4.3.5
B5XNR7	1.1.1.290
Q9RR32	1.1.1.384
Q4WA60	1.-.-.-
A0RNS3	1.1.1.262
Q7V3Y6	1.4.3.5
Q06458	1.7.1.4
A1E9Z3	1.10.3.9
P14930	1.8.4.11; 1.8.4.12
A7ZHE5	1.1.1.262
B7NHF8	1.1.1.262
Q9ZMK8	1.8.4.11; 1.8.4.12
A4QK13	1.10.3.9
Q99YT1	1.8.4.11; 1.8.4.12
A4TMK8	1.9.6.1
A2T330	1.10.3.9
B1XC53	1.1.1.262
Q6L3B1	1.10.3.9
C1F1B8	1.8.4.11
Q9I4S5	1.4.3.5
Q9WV87	1.-.-.-
Q672K1	1.6.3.-
Q3IDP4	1.4.3.5
B1LFY8	1.1.1.262
Q65ID1	1.8.4.11
B1J1C4	1.4.3.5
Q3AH25	1.10.3.9
C5D2V2	1.2.1.41
A4F9M1	1.2.1.41
B5FJX5	1.2.1.41
Q92RH8	1.4.3.5
A6UDV8	1.2.1.41
Q4QJW6	1.2.1.41
A9R4F6	1.1.1.17
B4THC5	1.4.3.5
Q4L9Y4	1.1.1.17
Q8ZPM9	1.4.3.5
B2LMI8	1.10.3.9
A7FI81	1.8.4.12
P0A9N6	1.97.1.4
A8LS61	1.3.1.98
A4TJB4	1.8.4.12
P71517	1.21.98.4
Q2NCY8	1.3.1.98
B5R233	1.9.6.1
A7M9B0	1.97.1.12
Q65WW7	1.14.11.18
A4QKJ1	1.97.1.12
P42046	1.97.1.12
P0C1E5	1.5.1.2
Q6GB92	1.3.1.98
Q9MRI1	1.97.1.12
A8Z012	1.3.1.98
A7Y3L3	1.97.1.12
O78443	1.97.1.12
Q1G3U6	1.13.11.20
A5EZX9	1.9.6.1
Q17VT7	1.1.5.4
Q8Y776	1.3.1.98
Q2W2Q1	1.8.5.-
B2GFJ0	1.1.5.4
Q1CK03	1.9.6.1
O75306	1.6.99.3; 7.1.1.2
A4QL18	1.97.1.12
Q73SU8	1.3.1.98
A5A6H9	1.2.4.4
Q9JWK3	1.1.5.4
Q968X7	1.2.1.51
Q5LYN3	1.3.1.98
Q33994	1.6.99.3; 7.1.1.2
Q3BAP1	1.97.1.12
Q3BUJ8	1.3.1.98
Q5GRK8	1.3.1.98
Q9HNZ0	1.4.3.16
Q73HL4	1.3.1.98
A5GQ77	1.97.1.12
Q929Z2	1.4.3.16
Q5PG91	1.6.5.2
Q3SZJ4	1.3.1.-; 1.3.1.48; 1.3.1.74
P38032	1.4.3.16
Q72Y09	1.3.1.98
Q8CKU7	1.5.1.-
P15984	1.11.1.7
Q9LHB9	1.11.1.7
O81270	1.11.2.3
P00452	1.17.4.1
P86000	1.11.1.7
O23237	1.11.1.7
O74766	1.2.1.88
Q8CPP7	1.10.3.-
P37426	1.17.4.1
Q73DE0	1.10.3.-
A9CQL8	1.11.1.20
B2KDU6	1.7.1.13
Q0BVG3	1.7.1.13
Q8KHZ8	1.14.19.9
Q7VL22	1.7.1.13
Q8KI76	1.5.1.30
P44153	1.7.1.13
Q2FZJ9	1.10.3.-
Q9PLJ6	3.5.4.26; 1.1.1.193
Q6GAF2	1.10.3.-
Q7A6A0	1.10.3.-
P0C8I1	1.17.4.1
Q9CBQ2	1.17.4.1
O83092	1.17.4.1
O66461	1.3.98.1
Q74J29	1.3.98.1
B0CDX9	1.7.1.13
A2RJT9	1.3.98.1
Q99Z28	1.3.98.1
B7I3J1	1.7.1.13
Q8P0C0	1.3.98.1
A4SQJ9	1.7.1.13
Q0HGT5	1.7.1.13
Q99VP5	1.7.1.13
A8FD19	1.3.1.14
Q7U8Z6	1.7.1.13
