Entry	EC number
P0CS69	2.3.1.225
O94200	2.7.1.11
B3CSG3	2.5.1.7
Q55988	2.7.1.11
B1IQQ7	2.7.1.60
B0YLW6	2.8.1.7
Q814T6	2.5.1.7
B6I1U0	2.7.1.60
A7FY32	2.4.1.129; 3.4.16.4
Q56063	2.3.3.5; 2.3.3.16
Q0IIG5	2.7.1.11
Q72XB5	2.5.1.7
A6LCB6	2.7.4.6
O86408	2.1.3.3
Q14GL1	2.1.2.11
Q8CPJ7	2.1.3.2
B5FTS1	2.1.1.77
C1EZA3	2.7.2.3
A9BX80	2.5.1.7
Q4L5Q2	2.1.3.2
B6JGK9	2.7.4.6
Q10153	2.7.8.11
B5FI72	2.4.1.227
Q55370	4.6.1.17; 2.7.7.77
B8CTC6	2.1.2.11
A5CF69	2.7.4.6
Q5KXX2	2.1.2.11
A6V365	2.7.7.77
B7NT87	2.1.1.77
Q9N2L7	2.7.11.21
Q9C9U4	2.7.11.24
B0RR62	2.8.4.4
Q730A4	2.5.1.72
Q75KK8	2.7.11.24
B2JIV4	2.7.4.6
Q5HE76	2.5.1.7
O87319	2.1.3.3
Q7XR51	2.7.1.182
B4TXH8	2.4.1.227
B9J4M7	2.7.2.3
P65456	2.5.1.7
Q53N72	2.7.11.24
Q819F1	2.7.1.100
P54674	2.7.1.137
B5EC56	2.5.1.72
B6EMW2	2.7.2.3
Q9ZE91	2.7.4.6
Q66EB9	2.1.1.77
Q96PD6	2.3.1.22
B1KTJ5	2.7.2.3
B2U1Y8	2.5.1.7
Q8VD65	2.7.11.1
C0RGX7	2.5.1.7
A3ACF3	2.7.7.80; 2.8.1.11
Q3KPP4	2.3.1.22
B2TPX4	2.7.2.3
D3E0P6	2.1.1.86
P0CF99	2.4.1.-
Q3ZZJ0	2.7.1.23
Q9A5U7	2.5.1.7
Q8YI66	2.4.1.227
Q9ZQV6	2.5.1.43
P0C8F4	2.7.11.1
Q5P833	2.1.1.77
A4SH02	2.4.1.227
A7MF19	2.8.4.4
Q9CN24	2.8.1.12
Q6AGR7	2.5.1.78
P9WJR1	2.8.1.12
B5YS99	2.1.1.181
A4YH39	2.1.1.63
A7E3S4	2.7.11.1
Q6D856	2.4.99.17
B5EB49	2.1.3.2
C5CFQ6	2.1.1.177
Q1H425	2.5.1.78
A4IM30	2.1.3.2
Q1JL45	2.4.99.17
Q0AX18	2.4.99.17
P18882	2.7.7.48
Q92BI3	2.4.99.17
B1XPZ7	2.8.4.4
Q5WHR3	2.4.99.17
B2I7V5	2.1.1.192
Q82VY8	2.8.4.4
Q969G6	2.7.1.26
Q0BEZ5	2.8.4.4
Q71YH6	2.4.2.9
A4QQ05	2.7.1.26
Q62JZ1	2.8.4.4
B2IHG4	2.4.99.17
A0AJU5	2.4.2.9
P0CV92	2.3.2.5
Q4FQX1	2.1.1.166
A9BEU9	2.8.4.4
A1U761	2.1.3.2
Q1ML15	2.1.1.166
Q741H6	2.4.2.9
A5IL80	2.8.4.4
A1V1K5	2.5.1.78
B7LCV3	2.1.3.2
Q8TVB2	2.1.3.2
Q8U1T9	2.7.7.2
A2T3S0	2.7.7.48
A1VXK9	2.1.1.177
B9DYA1	2.7.7.6
A9GRB1	2.7.7.6
A7IH12	2.1.1.177
A0LK21	2.1.3.2
Q8SSC4	2.7.7.6
B2U1Z8	2.1.1.166
B8JB70	2.7.7.6
Q7V5P5	2.1.1.192
B3PW60	2.7.7.6
Q5HRL0	2.7.7.6
B2Y1V6	2.7.7.6
P0DF31	2.7.7.6
B0VSA3	2.1.1.177
A5F5C9	2.1.3.2
C4LBX2	2.1.3.2
A7FK27	2.1.1.189
Q92QH6	2.7.7.6
C1CA06	2.7.7.6
B0R8D4	2.7.7.6
B5R6D3	2.1.1.191
Q1MJ95	2.4.1.-
Q6ZY51	2.7.9.5
A7Z4J5	2.1.1.192
Q8DBW7	2.1.1.166
B9JES1	2.1.1.177
A4XKZ2	2.1.2.3; 3.5.4.10
Q0K606	2.7.7.6
C3L2U9	2.1.2.3; 3.5.4.10
Q6G8T5	2.7.6.5
A7FMS9	2.1.1.166
Q92L68	2.1.1.192
Q8PUP4	2.1.1.166
Q1QX18	2.1.1.190
Q5DYC3	2.1.1.181
Q2L2M3	2.7.7.6
B6EMS5	2.1.3.2
B5YQI8	2.1.1.177
Q8BI21	2.3.2.27
Q1ACN5	2.7.7.6
B4TPQ8	2.7.1.5
A4QKI3	2.7.7.6
Q9RW01	2.1.2.3; 3.5.4.10
Q5JE88	2.7.7.6
B3QC00	2.7.7.6
Q8KWX2	2.7.7.6
A8A3U1	2.1.1.186
A4XI31	2.7.7.6
Q747Q7	2.1.1.177
O22938	2.7.10.1
B9IVW6	2.1.3.2
Q17Z25	2.5.1.78
Q5PA81	2.7.7.6
Q2A1Q2	2.1.1.177
Q2LQ86	2.7.7.6
Q9Y252	2.3.2.27
A1XGM8	2.7.7.6
Q2NWR5	2.7.7.6
P60286	2.7.7.6
P55136	2.1.1.190
B1NWE1	2.7.7.6
O78484	2.7.7.6
P44470	2.1.1.177
Q3AHX7	2.7.7.6
Q1J8X0	2.7.7.6
B3QYL5	2.7.7.6
P33539	2.7.7.6
Q9Z9A0	2.7.7.6
Q9CNW9	2.1.1.173; 2.1.1.264
A1KFK3	2.4.2.10
A5I4T4	2.1.1.192
B8F741	2.7.7.6
A0LRL4	2.7.7.6
A6TXH4	2.1.1.177
A5CVN5	2.4.2.10
A6QD63	2.1.1.177
Q3K010	2.7.4.22
Q7MGS0	2.7.7.6
B1MVW8	2.7.7.6
Q9H9Y6	2.7.7.6
P0C949	2.1.1.177
Q5E3E1	2.7.4.22
Q819T7	2.7.7.6
A1T784	2.7.4.22
A8GP45	2.7.7.6
A7MQQ8	2.7.7.6
O33045	2.7.4.22
A3D5Q0	2.1.1.173; 2.1.1.264
Q8ZVI9	2.7.7.6
A3QDY0	2.1.1.173; 2.1.1.264
A8GPB9	2.7.7.56
Q3IKB2	2.1.1.186
Q5WFK4	2.7.7.6
O22193	2.3.2.27
Q6A6K7	2.7.7.6
Q65W41	2.7.7.6
A9R670	2.4.2.10
Q46KI4	2.1.2.-
Q85FR6	2.7.7.6
Q07KP2	2.7.7.6
Q1CCZ8	2.4.2.10
A4IMC5	2.7.4.22
O66929	2.7.4.22
A9MSA2	2.1.1.186
Q3K9C8	2.1.1.186
Q78DX7	2.7.10.1
Q8ZJP7	2.4.2.10
Q8GCR5	2.7.7.6
Q1QMN5	2.7.4.22
A5FRK6	2.7.7.6
Q2YBA5	2.7.4.22
A0KNF1	2.1.1.166
Q01NZ9	2.7.7.56
B5QWR4	2.1.1.186
A8LY23	2.7.7.6
Q5M5N0	2.7.4.22
Q9RGG4	2.7.1.206
Q7MUX4	2.4.2.10
Q3KHJ9	2.1.2.-
B0U5X6	2.7.7.6
A9N2J6	2.1.1.186
B1XBZ0	2.7.7.6
A0T0D8	2.7.7.6
Q9KRZ5	2.1.1.173; 2.1.1.264
C4ZX92	2.1.1.192
B1XAZ2	2.1.1.192
A5UD40	2.7.4.22
A0PMB7	2.7.7.6
B7M7M1	2.1.1.192
Q10PI9	2.3.2.27
Q8G3H3	2.7.7.6
Q1JJB0	2.1.1.177
A0B555	2.7.7.6
A1AIG0	2.7.7.6
O32333	2.7.1.198
B0VDI0	2.7.7.6
A9A458	2.7.7.6
C6DFT2	2.1.2.-
B2V890	2.7.7.56
B3DRM7	2.7.7.6
P56580	2.7.1.198
B7GUQ0	2.7.7.6
Q04938	2.7.1.-
Q2RQY4	2.7.7.6
Q8SL88	2.7.7.6
B1LNU0	2.7.7.6
A3PGN5	2.7.7.6
P22825	2.7.1.-
Q8H1G6	2.7.10.2
Q66JE4	2.3.2.27
O32148	2.6.1.112
A1S270	2.7.7.6
Q8A470	2.7.7.6
A6Q1K4	2.7.7.6
B1ZGS0	2.7.7.6
Q5JE31	2.7.7.6
Q87L11	2.1.1.185
Q0AIH1	2.7.7.6
Q03588	2.7.7.6
Q31G45	2.7.4.22
A1JMQ6	2.1.1.173; 2.1.1.264
Q4UB74	2.1.1.228
Q9TL28	2.7.7.6
Q0WVX5	2.4.1.21
Q9FXG3	2.3.1.-
Q5FFD8	2.7.7.6
A9ILJ1	2.7.7.6
A9VKK9	2.1.1.33
B0BW78	2.1.1.228
C4ZQ33	2.6.1.52
Q92GZ0	2.7.7.6
C0MGS7	2.1.1.177
A1A9I4	2.6.1.52
B0K3T4	2.7.7.56
Q1LSV5	2.7.4.22
Q5QA72	2.7.7.6
Q2LTQ5	2.7.4.22
C4Z523	2.1.1.192
Q0SEI4	2.1.2.-
Q6MN40	2.1.1.166
Q8ZIV4	2.1.1.185
A0KGI3	2.3.1.234
A0KZ99	2.1.1.186
Q9KVD6	2.7.7.56
B0TPU5	2.7.7.6
P51251	2.7.7.6
Q2P0J4	2.1.1.33
Q049U4	2.7.4.22
A9R7L5	2.1.1.173; 2.1.1.264
P46862	2.4.2.1
Q6MJ10	2.7.7.6
A5FJ06	2.1.1.192
C3K476	2.4.2.10
A8FYK0	2.1.1.186
A9H3I9	2.7.7.6
Q03FT4	2.7.4.22
Q2KVR5	2.1.1.166
Q9MTJ3	2.7.7.6
Q6NRX0	2.3.2.27
Q31AA9	2.1.1.74
B7VHJ7	2.7.7.56
Q7VD04	2.1.1.74
Q9FZ57	2.4.1.15
Q9HQJ4	2.7.7.6
Q03JH6	2.6.1.52
Q85FM7	2.7.7.6
Q185S7	2.7.4.22
A0KQA5	2.7.7.6
Q00813	2.7.7.6
A1TJQ1	2.4.2.18
A7ZJS7	2.1.1.189
Q661V2	2.1.1.166
B2VC80	2.6.1.52
A7NR36	2.7.7.6
A0K8E1	2.7.4.22
B4SVD3	2.1.2.-
B9LPW5	2.7.7.6
B3DTE1	2.7.7.6
P29200	2.7.7.6
O51293	2.1.1.166
Q8EJU7	2.7.7.6
P40389	2.1.1.-
B7J1P0	2.1.1.166
Q8YG64	2.7.7.6
Q7NPZ1	2.1.1.199
A5USG2	2.7.7.6
Q2N5Q5	2.7.7.6
A0LTH9	2.4.2.18
A6VCH5	2.1.1.-; 2.1.1.35
Q9CE38	2.7.4.22
A8H9F1	2.7.7.6
Q0RDQ8	2.1.1.192
B6J1N4	2.1.1.228
B0KQ92	2.4.2.10
A4SHC9	2.4.2.10
Q8UI98	2.4.2.10
B2S091	2.7.7.6
Q21M33	2.7.7.6
Q8UE08	2.7.7.6
B2TTX9	2.7.7.6
A1K3T8	2.1.1.199
D2H6Z0	2.3.2.27
Q2P6N2	2.7.7.56
Q7V5A2	2.5.1.6
Q1IBE4	2.8.1.13
Q7U4S6	2.5.1.6
Q2JIN3	2.5.1.6
A4T0B0	2.3.1.181
B3DQX6	2.8.4.3
Q823E0	2.3.1.-
Q9VJK8	2.1.1.325
A9N7Y5	2.3.2.6
Q2K6H4	2.5.1.75
Q732P6	2.5.1.-
B6J8K9	2.3.1.-
Q60YU0	2.1.1.233
Q3JMZ5	2.4.2.17
P07997	2.3.1.37
Q470E7	2.3.1.-
A7HCR8	2.5.1.75
B7JUM7	2.3.1.-
Q8R881	2.4.2.17
A5GJK6	2.4.2.17
Q9C9P4	2.3.1.41
Q2RX74	2.5.1.75
Q9ZD37	2.5.1.75
P19367	2.7.1.1
P43410	2.7.4.3
Q5L0J8	2.5.1.-
Q8RCF9	2.3.3.13
B8CLI5	2.3.2.6
O67000	2.3.1.269
P06478	2.7.1.21
P0AEI1	2.8.4.3
A1JTV7	2.4.2.17
P23228	2.3.3.10
Q9JHD2	2.3.1.48; 2.3.1.-
Q9UX83	2.7.4.3
Q1GGR8	2.5.1.75
P0DB92	2.7.4.3
Q7NQI3	2.3.1.269
Q7VM24	2.3.1.-
Q7WNY5	2.7.1.148
P33883	2.3.1.184
P62381	2.4.2.17
Q54435	2.4.-.-
A7Z500	2.5.1.75
A4TKK2	2.4.2.17
Q3SHP3	2.4.2.17
Q0S0L7	2.7.4.8
B1ILA4	2.4.2.17
O23918	2.3.1.144
P9WKV3	2.3.2.-
A6H119	2.8.4.3
P65202	2.7.4.3
Q9K1G6	2.5.1.-
Q9JVA8	2.3.1.269
A1SSC4	2.8.4.3
Q92993	2.3.1.48
A9BEI4	2.4.2.17
P63804	2.7.4.25
A1BHM3	2.7.1.148
P46376	2.5.1.27
Q54CT8	2.7.4.3
P56848	2.7.1.148
Q9ZCE8	2.8.4.3
Q9CCW6	2.7.7.60
Q4UK06	2.8.4.3
Q8IWU2	2.7.11.1
B0BVC7	2.8.4.3
B5ZA04	2.5.1.61
B4RL14	2.7.7.60
A5UBB9	2.8.4.3
P57495	2.7.7.60
Q7XBW0	2.7.1.134; 2.7.1.159
B8H510	2.7.1.148
A8F300	2.3.1.181
A7HM31	2.7.4.3
B8E2C2	2.4.2.17
B1YRL3	2.7.4.9
B4EB41	2.7.4.25
B2AGT9	2.7.1.148
Q2GEM3	2.7.7.60
B1XX30	2.8.1.8
Q2S4Q4	2.7.1.148
O14019	2.7.11.1
Q8F3V7	2.8.1.8
Q5NP09	2.3.2.6
Q5P789	2.4.2.17
B4UAY5	2.4.2.17
Q9EVH0	2.3.3.13
P25333	2.7.11.1
Q214R4	2.8.1.8
B6YUD9	2.3.1.234
Q42806	2.7.1.40
A8H7D5	2.8.1.8
A7HNL5	2.7.1.148
Q97QL2	2.7.1.144
P64341	2.5.1.61
Q6CCW0	2.3.1.37
Q25197	2.7.10.1
C3PHK6	2.8.1.8
Q0C0N0	2.7.7.60; 4.6.1.12
G5EFD2	2.7.11.1
Q99Y14	2.7.1.144
Q8CQU7	2.7.6.1
A5CDH4	2.5.1.61
B2GDU8	2.7.4.3
A6T5N7	2.7.4.3
Q1WSU7	2.7.4.9
B3CQP5	2.8.1.8
Q43082	2.5.1.61
Q5X5G6	2.7.4.9
A7MY69	2.5.1.55
A4QH60	2.7.7.60
Q2JQU4	2.7.1.148
P65226	2.7.1.39
B5ZNB6	2.7.7.60; 4.6.1.12
B3QWI1	2.5.1.61
C4LI04	2.8.1.8
P54070	2.4.1.-
B8CMW5	2.8.1.7
B6I8Z0	2.7.7.38
Q57NR0	2.7.1.21
Q3IKQ1	2.7.4.3
A5FR84	2.7.4.9
Q2K9J5	2.7.4.3
Q4KTY1	2.7.11.1
A8HX69	2.7.1.39
P65247	2.7.4.9
Q9ZMK4	2.7.7.38
Q4AAB0	2.7.1.92
B7NKI2	2.7.4.9
B5BEY4	2.7.7.60
Q5HG90	2.7.1.39
C6E2B2	2.7.4.25
C3LHY4	2.7.1.92
Q9RY40	2.7.4.9
Q8PPL9	2.3.1.181
B5FLJ7	2.7.4.3
Q2J897	2.8.1.8
P39380	2.7.1.-
B0KSB8	2.5.1.55
Q57S76	2.7.4.3
A2ST45	2.7.4.9
P27363	2.7.1.21
A1WF48	2.8.1.8
B8ZM16	2.7.4.25
Q8ZEY2	2.7.6.1
B7V5F0	2.5.1.61
Q0I8Z9	2.7.1.39
P9WIS5	2.2.1.5; 4.1.1.71; 1.2.4.2; 2.3.1.61
Q67PR9	2.7.4.8
Q5X3Y7	2.7.7.38
P0A3L7	2.7.1.39
H9JDT2	2.1.1.n8
Q0I880	2.7.7.60
Q7U559	2.7.7.60
B1II87	2.3.1.274
C0RJ95	2.8.1.8
B8F7G0	2.7.4.9
Q7W222	2.8.1.8
Q8ZJQ2	2.7.4.8
Q6MPP1	2.7.7.38
A1TLD6	2.3.1.274
A5F5R9	2.7.1.39
B1XTC6	2.7.7.38
Q6MD00	2.7.7.38
Q9CKE9	2.7.4.9
Q9HAN9	2.7.7.1; 2.7.7.18
P42828	2.1.1.72
Q0VN36	2.8.1.8
Q1CMN0	2.7.8.13
Q2YSF1	2.7.2.3
P18653	2.7.11.1
Q3IIC0	2.1.1.-
Q49112	2.3.1.8
O52593	2.3.1.8
Q82G92	2.4.1.250
P47308	2.7.1.202
Q731G7	2.1.3.3
B2U2K8	2.7.11.33; 2.7.4.28
Q7VMJ8	2.3.1.275
E8Y6Y6	2.3.1.251
B8DBP8	2.4.1.227
Q665U6	2.3.1.275
Q9KD46	2.7.11.32; 2.7.4.27
Q8CQ62	2.3.1.8
A0KS74	2.1.1.-
Q8Y5M2	2.4.1.227
B2IYC1	2.5.1.72
Q8FD68	2.4.1.129
C3PNH0	2.7.1.23
P54470	2.7.11.32; 2.7.4.27
B7KSC1	2.4.1.227
Q5X1C7	2.7.7.8
A8AQ53	2.7.7.8
P50534	2.3.2.-
A1UTC8	2.7.8.13
A0RUE9	2.1.3.3
O22145	2.3.1.234
Q00269	3.4.22.-; 3.4.21.98; 3.6.1.15; 3.6.4.13; 2.7.7.48
Q99J25	2.1.1.-
Q9CNV0	2.4.1.129
Q9DHD6	3.4.22.-; 3.4.21.98; 3.6.1.15; 3.6.4.13; 2.7.7.48
Q92R33	2.5.1.72
A0A0G2K344	2.7.1.153; 2.7.11.1
A4W6X4	2.7.2.11
D2AA19	2.3.1.251
Q5HFI2	2.1.1.-
Q0C6A8	2.7.11.32; 2.7.4.27
B0VCR6	2.7.2.11
B9VXM8	2.7.7.-
C1DHB9	2.7.11.33; 2.7.4.28
C5C9U0	2.7.7.8
A0QVQ5	2.7.7.8
B2SYX6	2.4.1.227
Q1J9P3	2.1.1.-
Q66D87	2.5.1.72
Q0I1Y6	2.1.1.-
Q3AGP0	2.7.4.6
B5FC65	2.1.1.-
Q06548	2.7.11.1
Q1I5B8	2.4.1.227
P13259	2.7.7.15
Q1B849	2.3.1.282
P26618	2.7.10.1
Q7VAZ5	2.7.7.8
Q6F7D6	2.7.8.13
B2GIK0	2.7.7.6
B1WUD1	2.8.4.4
P0AFU8	2.5.1.9
B8FJP4	2.7.2.3
Q8TTA9	2.1.1.250
B5XZR8	2.1.1.177
A8ALK6	2.4.1.227
A5IKI9	2.4.1.227
P65951	2.4.99.17
Q1J5Y6	2.4.99.17
Q2LVG6	2.4.99.17
P26118	2.7.7.48
Q3KKT1	2.4.1.227
P30749	2.8.1.12
Q3AI33	2.4.99.17
P11345	2.7.11.1
A6H0G2	2.1.1.181
P65612	2.1.3.2
Q325I6	2.5.1.78
Q5GZT3	2.1.1.192
C4K0Y4	2.4.99.17
A6LAJ6	2.8.4.4
A6X529	2.8.4.4
A5PK27	2.3.2.31
Q92IY7	2.4.99.17
B1HVA2	2.4.99.17
Q577W6	2.8.4.4
Q72NJ5	2.1.3.2
A9I6G5	2.5.1.78
B0U494	2.1.1.192
A5E1A0	2.7.1.26
A3NVU2	2.8.4.4
Q8K9A6	2.5.1.78
A4FXX6	2.7.7.2
Q8TT90	2.7.1.161
A3DSK5	2.7.7.48
Q474U3	2.1.3.2
C0R5L5	2.5.1.78
B2HNE5	2.4.2.9
P0A9J6	2.7.1.15
B8H6T9	2.5.1.78
Q605F1	2.1.3.2
C3K6E0	2.1.2.3; 3.5.4.10
Q12A25	2.8.4.4
Q1RHG3	2.1.1.166
A5DAH9	2.7.1.26
A5EJR4	2.4.99.17
C3PMK3	2.1.1.166
Q9CK91	2.7.7.6
B0KK61	2.7.7.6
Q7VLF2	2.1.1.166
B7NUA2	2.7.1.5
Q2N843	2.1.1.166
A4QJA5	2.7.7.6
A2BT57	2.1.1.192
Q9RXZ8	2.5.1.78
Q318R1	2.1.1.192
Q5WWH4	2.1.1.192
Q9VE61	2.3.2.27
Q2LVI4	2.1.3.2
B8H621	2.4.2.10
A7HCH7	2.7.7.6
Q8ZDG3	2.1.1.177
Q47UV9	2.7.7.6
Q80YQ8	2.3.2.27
O26932	2.7.7.2
Q97C13	2.1.1.166
Q93MK7	2.7.7.6
Q2SMM1	2.1.1.166
B0K568	2.1.1.177
B4R8K5	2.7.7.6
A3N1S4	2.1.1.192
A4QJI9	2.7.7.6
B7HLJ7	2.1.1.192
Q6GA08	2.4.2.10
Q90972	2.3.2.27
A4VNX4	2.1.1.192
Q1CGA8	2.1.1.189
Q5HUK6	2.1.2.3; 3.5.4.10
Q9YAU2	2.7.7.6
Q753Q4	2.7.7.6
Q3SJR5	2.1.1.166
A3N2P8	2.1.1.177
B1X8S1	2.1.1.191
Q28QW4	2.1.1.166
P96174	2.1.3.2
Q47R25	2.1.3.2
A8AKS0	2.1.2.3; 3.5.4.10
Q6LXI7	2.7.7.6
Q2YNV3	2.1.1.192
Q9ZSJ0	2.4.2.-
A9L0P6	2.1.1.191
A1JIW2	2.1.1.166
Q931Q4	2.7.6.5
Q2LQ87	2.7.7.6
Q0G9X2	2.7.7.6
P65897	2.1.2.2
Q1CEK6	2.1.1.166
B5FC88	2.7.7.6
Q7MTB0	2.1.1.192
P58132	2.7.7.6
P31814	2.7.7.6
A4QK97	2.7.7.6
C4KIP6	2.7.7.6
B5EQG3	2.1.3.2
Q0SNB8	2.7.7.6
A5WGB3	2.1.1.177
B6YT17	2.7.7.6
P33812	2.7.7.6
A7Y3B4	2.7.7.6
Q7ZW16	2.3.2.27
B0TM18	2.7.7.6
Q67590	2.7.7.-; 3.1.21.-
B5RRJ7	2.7.7.6
B2HWX8	2.1.1.173; 2.1.1.264
O43567	2.3.2.27
A1WI17	2.1.3.2
A5GIS2	2.7.7.6
Q3V502	2.7.7.6
A0A326	2.7.7.6
A4YBY9	2.7.7.6
Q1MA67	2.1.1.177
Q2SWE6	2.1.1.192
Q1MIE9	2.7.7.6
Q8G4X1	2.1.1.177
Q1GT24	2.7.7.6
P31618	2.7.7.-; 3.1.21.-
Q3ATP4	2.7.7.6
B1YU55	2.1.1.177
Q1RMT7	2.7.11.1
Q6L292	2.7.7.6
B3WAM8	2.7.7.6
B6JMG9	2.1.1.177
Q2VEI6	2.7.7.6
Q32IU4	2.1.1.177
A6URA6	2.1.2.-
A8SE86	2.7.7.6
Q02X59	2.7.7.6
A8Y9G1	2.7.7.6
A1A7L5	2.7.4.22
B8DB34	2.7.7.6
Q7VLM7	2.1.1.186
Q4URG3	2.7.7.6
Q4UKD4	2.7.7.6
Q83K42	2.1.1.192
A5I9H3	2.1.1.173; 2.1.1.264
Q9LSA6	2.3.2.27
B5F0W7	2.7.7.6
Q6FZS5	2.1.3.2
Q058P4	2.3.2.27
Q21JW7	2.1.1.173; 2.1.1.264
A0LV52	2.7.4.22
Q09WY5	2.7.7.6
B1KSN2	2.7.7.6
O21260	2.7.7.6
C3P641	2.7.7.6
A4GGD7	2.7.7.6
A5U9X9	2.7.7.6
A8Z3P7	2.7.7.6
Q24UA9	2.1.1.228
B5FM65	2.4.2.10
B1JZE9	2.1.1.166
B5ZAY6	2.1.1.177
P9WGY9	2.7.7.6
Q886P1	2.7.4.22
P33053	2.7.7.6
A9IRL8	2.4.2.10
Q59622	2.7.7.6
F4JTP5	2.7.11.1
Q6LV91	2.7.7.6
Q9PN25	2.7.7.6
Q9TL06	2.7.7.6
B0T3H0	2.7.7.6
Q0IIM1	2.3.2.27
P27738	2.7.7.48
Q9V0P2	2.7.4.22
A3CUB9	2.7.4.22
Q89A36	2.7.1.197
Q3SSY0	2.7.7.6
A8AQ68	2.1.1.166
P68546	2.7.7.6
P58858	2.4.2.10
Q9INJ1	2.7.7.48
A6QFT1	2.1.2.3; 3.5.4.10
Q2FER5	2.7.7.6
A5V5X5	2.7.7.6
Q04J38	2.7.7.6
Q65667	2.1.1.-; 2.7.7.-; 3.4.22.-; 3.6.4.13; 2.7.7.48
Q86T96	2.3.2.27
A2RHR3	2.1.1.192
Q6G7C4	2.7.1.207
Q1CAN2	2.7.4.22
Q992J0	2.7.7.48
P52422	2.1.2.2
B9DQ42	2.1.2.3; 3.5.4.10
Q136A6	2.7.4.22
A2BTB5	2.7.7.6
P18904	2.4.2.10
A1VXV5	2.4.2.10
Q8B912	3.4.22.-; 3.4.22.-; 3.4.22.-; 3.4.19.12; 3.4.22.-; 3.4.21.-; 2.7.7.48; 3.6.4.12; 3.6.4.13
Q7K2B0	2.1.1.-
Q8E2B1	2.7.7.6
Q5HQ97	2.1.2.3; 3.5.4.10
P0A7Z7	2.7.7.6
B0T3H5	2.4.2.10
Q8CT27	2.1.2.3; 3.5.4.10
A8GMC4	2.7.4.22
A5IC42	2.1.1.192
Q97IC9	2.7.7.6
P67546	2.1.2.3; 3.5.4.10
Q2YWC1	2.7.1.-
P20429	2.7.7.6
A4TKC7	2.1.2.-
Q8ER27	2.7.7.6
O15925	2.7.7.48
Q97ZE2	2.7.4.22
C1CFV9	2.7.7.6
Q4L9Y1	2.7.1.197
Q57657	2.4.2.14
Q04LJ2	2.4.2.10
Q9CMB2	2.7.7.6
Q1LQ33	2.7.7.6
B0CJ32	2.7.7.56
Q8XI67	2.7.7.56
B7UM71	2.7.7.6
Q1CCZ2	2.7.7.6
B7L766	2.4.2.10
Q10170	2.1.1.-
Q14IC5	2.7.7.6
Q0HGV7	2.7.4.22
C5B9C9	2.7.7.56
Q3SW80	2.7.7.56
A9M0T5	2.7.7.56
Q6ZNA4	2.3.2.27
Q5FJH3	2.7.7.6
B8I808	2.7.7.6
Q5WX86	2.4.2.10
B3QYF0	2.7.7.6
P0C2E6	2.7.7.6
Q5XPI3	2.3.2.27
Q0VT66	2.7.7.56
Q95KF1	2.3.2.27
M3TYT0	2.7.11.1
Q2J324	2.7.7.56
P19474	2.3.2.27
B2TTV7	2.7.7.56
Q8UBM8	2.1.2.3; 3.5.4.10
B1KQ44	2.1.1.170
Q0HPF1	2.1.1.170
Q5L5L8	2.1.1.228
Q1R3U2	2.1.1.-; 2.1.1.35
B5ZC78	2.1.1.228
Q975T9	2.1.1.206
A5FUK2	2.1.1.199
B2TUH4	2.6.1.52
P19689	2.6.1.52
B8D875	2.1.1.33
Q0BHL9	2.1.1.33
Q9KFD3	2.3.1.234
B1JRE0	2.6.1.52
Q1ATM0	2.1.1.74
P33330	2.6.1.52
Q2S234	2.1.1.228
C4ZI69	2.4.2.18
P59955	2.2.1.2
Q65N07	2.3.1.234
A0KRK0	2.5.1.-
Q8NNX7	2.1.1.228
P37879	2.7.7.-; 6.1.1.6
A1KIN7	2.2.1.2
Q4JV03	2.1.1.228
B7KFU0	2.7.-.-
A0KAS4	2.1.1.207
B6J8J0	2.1.1.228
Q3ILM2	2.1.1.-; 2.1.1.35
Q4ZNF5	2.1.1.-; 2.1.1.35
A1UQZ7	2.3.1.234
A4VI15	2.1.1.-; 2.1.1.35
Q04B77	2.1.1.199
Q2K380	2.1.1.228
A5IBR0	2.6.1.52
D9TT09	2.4.1.329
Q9NUP7	2.1.1.225
B9IVC1	2.1.1.74
Q0T790	2.5.1.-
Q9S7N2	2.6.1.27; 2.6.1.99
P62468	2.1.1.199
Q83SD5	2.5.1.-
O23617	2.4.1.15
A0LYD2	2.1.1.-
A1A1Q5	2.3.1.234
P64236	2.1.1.74
Q7VLP0	2.6.1.52
Q8Y3L0	2.6.1.52
Q8CX44	2.1.1.228
Q2L002	2.3.1.234
B8DHC7	2.1.1.33
Q46WY6	2.1.1.199
B9DPK1	2.1.1.228
A0A1B4XBK0	2.5.1.-; 2.5.1.1; 2.5.1.29; 2.5.1.10
C6C9K0	2.1.1.199
C6CNL2	2.1.1.223
B6EMW5	2.1.1.223
B8FT64	2.1.1.199
C6UBI3	2.1.1.223
Q6G9X3	2.1.1.228
O30207	2.5.1.73
Q8UC46	2.5.1.61
Q3AWM1	2.7.4.8
Q63WX9	2.7.1.-
A3Q3N5	2.2.1.5; 4.1.1.71; 1.2.4.2; 2.3.1.61
Q5HVD2	2.7.4.3
Q3ZWD8	2.7.4.8
Q87VW7	2.8.1.8
Q9DHV7	2.3.2.27
Q16974	2.7.11.13
A3M7Q1	2.7.4.9
Q2GHN3	2.7.4.9
Q18846	2.7.11.1
Q4K8N2	2.7.4.25
Q89LM5	2.7.4.9
Q2NIH1	2.7.4.8
B9KXL4	2.7.4.9
Q83HT8	2.7.4.8
D4GWT7	2.7.4.26
A6ZPQ2	2.3.1.1
P65281	2.8.1.8
